frame,length,angle
0,1461.059889,-0.4887495
1,1401.118482,-0.488865761
2,1458.824527,-0.488787972
3,952.5885786,-0.470689746
4,1335.41604,-0.471015192
5,1471.853933,-0.453620598
6,987.3773342,-0.436015315
7,1484.029986,-0.418429584
8,1486.265454,-0.401622958
9,1083.910052,-0.383932781
10,956.6242732,-0.348860313
11,771.0006485,-0.331594371
12,1172.008959,-0.296115146
13,951.6144177,-0.26256543
14,1024.470595,-0.244505178
15,952.5486864,-0.192248395
16,773.6924454,-0.174073217
17,764.385374,-0.139121854
18,718.9228053,-0.104512905
19,754.8629015,-0.07026924
20,654.369926,-0.033626464
21,606.3637522,0.034639604
22,622.4869477,0.069132809
23,693.7463513,0.103971552
24,658.9969651,0.12322569
25,878.4270032,0.175067873
26,548.1505268,0.192744431
27,593.0750374,0.260928231
28,974.8487062,0.2795678
29,613.9780126,0.297540963
30,737.3960944,0.348771004
31,700.5119556,0.3664564
32,698.5542212,0.401508341
33,741.3184201,0.435893723
34,690.078981,0.454574624
35,670.1193923,0.487675027
36,928.3555353,0.506052261
37,810.4498751,0.523278322
38,761.6252359,0.540644675
39,645.9628472,0.557942932
40,1064.661918,0.55830063
41,608.8365955,0.574791527
42,1046.797019,0.575814548
43,1177.720255,0.575520915
44,1168.287636,0.575657552
45,1175.498192,0.575733281
46,573.2468927,0.558969138
47,1181.473656,0.558419879
48,690.7966416,0.541412549
49,793.0094577,0.5404195
50,1188.140143,0.523530677
51,701.8518362,0.505714614
52,719.5901611,0.471726986
53,1171.314646,0.453338696
54,777.9884318,0.43662716
55,1172.179594,0.401419189
56,666.3370018,0.366850593
57,551.0607952,0.348150849
58,757.0706704,0.314231899
59,742.5712087,0.278299659
60,629.622903,0.24382304
61,578.7443304,0.192990302
62,621.7716623,0.158274116
63,731.0109438,0.138608229
64,623.3979467,0.104457123
65,753.0106241,0.051815281
66,611,0
67,489,0
68,738.7624787,-0.069089318
69,630.4038388,-0.087356725
70,1026.014132,-0.139829518
71,1025.56521,-0.174446261
72,675.6633777,-0.208715831
73,865.6101894,-0.243857901
74,976.3493227,-0.262119841
75,887.627174,-0.296096882
76,959.1418039,-0.314826827
77,616.6765765,-0.332006605
78,613.7271381,-0.384137223
79,975.4819322,-0.401257397
80,1076.165879,-0.419167815
81,1170.788623,-0.436523961
82,1170.415738,-0.453712896
83,678.8880615,-0.470893859
84,1167.261753,-0.471310294
85,624.9423973,-0.487980672
86,1165.354023,-0.488594448
87,1167.589397,-0.488546677
88,1166.237111,-0.488191969
89,742.5900619,-0.487739332
90,819.3192296,-0.471289382
91,1064.842711,-0.470787345
92,1097.067455,-0.453863983
93,655.4120841,-0.436350637
94,583.7233934,-0.419963761
95,977.7136595,-0.401399993
96,996.8209468,-0.384604715
97,913.8889429,-0.367095273
98,964.5413418,-0.331586303
99,611.9191123,-0.313998772
100,721.0062413,-0.279633246
101,975.9636264,-0.244233136
102,787.2712366,-0.209851318
103,789.5733025,-0.192427891
104,709.7337529,-0.157041373
105,754.6290479,-0.122218246
106,617.2795153,-0.085966463
107,544.3317003,-0.034912279
108,596.1015014,-0.018454281
109,649.8899907,0.052340441
110,541.0452846,0.086978512
111,659.6188293,0.104797586
112,747.2723734,0.139626052
113,704.8545949,0.191274323
114,570.5436004,0.226273362
115,457.4800542,0.260884003
116,655.738515,0.29715349
117,919.9461941,0.331031828
118,587.793331,0.365341663
119,774.3539242,0.383863679
120,1012.605056,0.419026495
121,663.4470589,0.437355624
122,721.3827001,0.454968348
123,1172.060152,0.488451681
124,1172.731853,0.505607699
125,1180.077964,0.523560633
126,684.4508748,0.540168937
127,1160.87424,0.541158162
128,1088.511828,0.558696696
129,1165.361746,0.55896315
130,603.7747925,0.558599315
131,560.2901034,0.575626998
132,615.9650964,0.559631839
133,1168.435706,0.558327157
134,1042.190002,0.558192481
135,923.1776644,0.54171989
136,664.728516,0.5404195
137,1167.551712,0.523820467
138,1033.545838,0.506064767
139,1037.412647,0.488653176
140,847.5169615,0.453093911
141,1170.788623,0.436523961
142,874.7210984,0.419152942
143,769.8960969,0.383400725
144,604.88098,0.365156032
145,621.7298449,0.330905945
146,861.6727917,0.296792449
147,650.0830716,0.261395099
148,749.4164396,0.209695384
149,534.8167911,0.191895065
150,611.4253838,0.15600669
151,618.5636588,0.121547703
152,621.3509475,0.087017181
153,607.7910825,0.051026508
154,622.0972593,-0.017683044
155,629.8134644,-0.050830581
156,481.7021902,-0.0540015
157,854.3535568,-0.122032118
158,850.463991,-0.157029776
159,823.1117786,-0.19191551
160,992.8192182,-0.21003811
161,796.7295652,-0.244674249
162,903.9701322,-0.279059422
163,936.9589105,-0.296772631
164,600.5305987,-0.314904953
