frame,length,angle
179,489.3761335,0.348247261
181,572.5539276,0.419111011
182,836.7753581,0.454027382
183,634.3532139,0.489030027
184,896.0357136,0.523575764
185,874.604482,0.557872131
186,1225.972267,0.57623844
187,1319.651469,0.59346703
188,1363.529611,0.610786046
189,1342.35502,0.628303352
190,901.2014203,0.645276517
191,1353.202498,0.645422478
192,1368.20247,0.645401413
193,1376.00327,0.645681338
194,1393.96736,0.628005147
195,1391.761474,0.628268024
196,1161.834756,0.610443917
197,1165.444121,0.593714107
198,1164.68236,0.575619336
199,1085.071887,0.541209764
200,774.6031242,0.523149295
201,687.5885398,0.489016271
202,777.7416023,0.453872187
203,738.6643351,0.41822433
204,705.896593,0.366563582
205,715.9734632,0.331467563
207,696.5629907,0.243585906
208,592.0287155,0.174867894
210,488.8077332,0.086029433
211,750.0146665,0.052022445
214,1057.735317,-0.104184144
216,1091.992674,-0.191648497
217,802.4487523,-0.226238415
218,626.0894505,-0.278299659
219,635.0055118,-0.313782596
220,528.7570331,-0.33131964
221,1425.721572,-0.366569543
222,1437.418867,-0.401694574
223,1597.241685,-0.419114292
224,1156.470925,-0.436574921
225,1166.382442,-0.454445415
226,1309.475086,-0.470819617
227,1310.819972,-0.471153439
228,1079.001854,-0.48810376
229,1021.295746,-0.48817182
230,1016.995575,-0.471563011
231,1605.989415,-0.471166264
232,955.7415969,-0.453821065
233,1022.382023,-0.453586706
234,1055.55483,-0.419571001
235,1176.643106,-0.401655552
236,1436.547249,-0.383867274
237,1561.167832,-0.349099357
238,958.8326236,-0.313835152
239,1121.412056,-0.279157082
240,613.9462517,-0.261966361
241,1102.054899,-0.209318825
242,889.4335276,-0.174020903
243,1052.810049,-0.121880919
245,707.4418704,-0.035345952
246,702.4450156,0.035597492
248,587.6095643,0.138286962
253,513.7256077,0.34760686
255,553.8591879,0.43619086
256,737.0244229,0.470322267
257,852.6482276,0.488301584
258,926.0523743,0.523566123
259,807.7183915,0.558468082
260,1325.83106,0.575869308
261,1379.556813,0.593028697
262,1356.32039,0.610907168
263,938.5014651,0.628796286
264,1060.9147,0.628796286
265,886.2014444,0.645306568
266,904.8010831,0.645048411
267,1391.761474,0.628268024
268,1390.3647,0.628108856
269,1059.758463,0.611035179
270,971.0169926,0.593429571
271,1083.688608,0.57571758
272,1164.831748,0.558235315
273,770.1389485,0.523494613
274,771.6871128,0.505965717
275,1036.228739,0.471847684
276,742.6472918,0.436545813
277,773.4002845,0.401156659
278,708.6042619,0.348529865
281,695.2877102,0.210088813
282,595.4662039,0.158522601
283,682.6426591,0.13961821
284,511.751893,0.10375185
285,617.0980473,0.017826312
286,696,0
287,712.755919,-0.070207905
288,1038.670785,-0.121608405
289,1057.114942,-0.157683808
290,924.1644875,-0.20927955
291,1090.440278,-0.244533823
292,807.3567984,-0.313525123
293,800.0812459,-0.313845581
294,1036.335853,-0.348606123
295,1423.854627,-0.367072987
296,1589.342631,-0.401421873
297,1593.687548,-0.418734014
298,1180.635846,-0.436371314
299,1605.573106,-0.453898614
300,896.6883517,-0.471128766
301,1584.520432,-0.470985891
302,1121.196682,-0.471226243
303,1601.517405,-0.471187259
304,1599.281401,-0.471197801
305,1017.011308,-0.453973329
306,1604.235955,-0.453611704
307,1464.27115,-0.43646213
308,1582.92514,-0.418994054
309,1085.211961,-0.384442017
310,1556.461692,-0.36666643
311,963.5958696,-0.331924145
312,831.308607,-0.296641677
313,1062.215138,-0.26187589
314,822.0863702,-0.226981197
315,1068.461511,-0.191154819
316,948.6163608,-0.156656681
317,849.2690975,-0.121580064
318,932.2687381,-0.069778998
320,719.0048679,0.052875459
321,803.0566605,0.087277713
322,572.6159271,0.140168234
323,565.0530949,0.158165957
327,532.4377898,0.366904147
328,555.1666416,0.40158054
329,579.3530875,0.43662716
330,877.455412,0.470783064
331,764.5004905,0.505192777
332,1020.566509,0.523278322
333,1163.45391,0.55796156
334,1163.843632,0.576087057
335,1390.932421,0.593585796
336,1359.924998,0.610846446
337,927.9148668,0.627766257
338,1388.158853,0.62837258
339,1393.158282,0.628426874
340,1398.966762,0.628060529
341,1388.158853,0.62837258
342,1230.650235,0.610992241
343,843.4364232,0.59392164
344,1019.276704,0.593444727
345,688.6806226,0.558599315
346,1165.333,0.540861001
347,754.8807853,0.522925262
348,1164.001718,0.488239115
349,786.6854518,0.453983328
350,652.2583844,0.418379996
351,736.2839126,0.382776235
353,709.8520973,0.295909605
355,693.8659813,0.192873262
356,595.8095333,0.139760813
357,666.9370285,0.121751318
358,539.7795846,0.053751513
359,568.3176928,0.033438236
360,708.4066629,-0.03388533
361,1056.015151,-0.087230545
362,899.7255137,-0.139382127
363,1097.74405,-0.174883281
364,789.2274704,-0.209323424
365,1441.874474,-0.244474037
366,1112.209513,-0.279658186
367,761.1839462,-0.313857075
368,1296.402715,-0.34956183
369,1020.215663,-0.383782667
370,1594.726622,-0.401351249
371,1597.241685,-0.419114292
372,1468.741638,-0.436544896
373,1608.707867,-0.453639603
374,1510.764045,-0.453582822
375,1309.929006,-0.471499957
376,1308.583968,-0.471166264
377,1023.249725,-0.470640502
378,1107.348635,-0.4543587
379,1605.573106,-0.453898614
380,1591.801809,-0.435830166
381,1584.245562,-0.419313863
382,1570.958943,-0.401548435
383,1102.209599,-0.366522453
384,1200.20165,-0.348628635
385,795.016981,-0.314590772
386,983.0900264,-0.279277722
387,766.8976464,-0.244978663
388,559.1511424,-0.225458366
389,1092.646329,-0.174778232
390,782.78605,-0.121661292
391,1053.02659,-0.087478744
393,510,0
394,707.7683237,0.070703479
397,578.8790893,0.175372689
401,819.1910644,0.365771556
402,531.8383213,0.41822433
403,794.2921377,0.453512821
404,885.5083286,0.471223222
405,909.123754,0.506457479
406,685.9190914,0.523666879
407,1163.983677,0.558690382
408,1163.843632,0.576087057
409,1384.550469,0.59321089
410,1084.990783,0.610499447
411,745.9926273,0.611055417
412,1247.144739,0.62826572
413,1249.938398,0.628619826
414,655.0763314,0.628235119
415,1275.871859,0.611047012
416,746.9169967,0.593943863
417,1161.838629,0.593731832
418,1165.227017,0.576339243
419,1018.869962,0.558599315
420,1038.923,0.523085922
421,778.3893627,0.505601126
422,1165.025751,0.471325001
423,764.5770072,0.436153076
424,763.5528796,0.400936519
425,730.5942787,0.366780752
426,605.594749,0.313917816
427,713.726138,0.279646848
430,614.9032444,0.138677195
431,716.9337487,0.10480393
432,709.4060896,0.033837573
433,799,0
434,485.6439025,-0.051500811
435,1062.812307,-0.104630694
436,531.5204606,-0.156797495
437,565.220311,-0.190456046
438,1115.602976,-0.226933221
439,1086.950321,-0.261491333
440,1130.248203,-0.296287265
441,766.5572386,-0.314324948
442,1247.362417,-0.349387442
443,1258.463349,-0.383605083
444,1204.874267,-0.4016224
445,1070.784759,-0.419362201
446,1606.541938,-0.436363933
447,1614.516956,-0.453952622
448,1613.179779,-0.453667347
449,1019.247271,-0.453994552
450,1037.134996,-0.454161046
451,1214.69667,-0.453338696
452,1076.045073,-0.454088465
453,1605.6357,-0.43662716
454,1161.658297,-0.419360593
455,1177.954583,-0.402105036
456,1392.539048,-0.384240191
457,814.2886466,-0.34971529
458,1183.37906,-0.331370781
459,1526.602764,-0.296476203
461,806.7961329,-0.227542066
462,915.9066546,-0.174482458
463,1066.160401,-0.157284537
464,825.0824201,-0.121498718
465,714.7510056,-0.070011612
467,589.1027075,0.018673551
468,515.7305498,0.102948594
471,568.5463921,0.192911285
472,565.1831562,0.26128623
474,565.9266737,0.348016173
475,502.4937811,0.383462762
476,827.7106983,0.419328353
477,886.865266,0.45406646
478,788.2360053,0.488614043
479,715.7408749,0.506148579
480,1163.96091,0.540566841
481,1163.45391,0.55796156
482,1402.380833,0.576136072
483,1384.550469,0.59321089
484,1016.74874,0.610645391
485,1358.532296,0.610665662
486,1051.156506,0.610959773
487,1158.803693,0.611220839
488,1356.32039,0.610907168
489,726.1129389,0.593350146
490,1162.667622,0.593250647
491,1165.227017,0.576339243
492,1163.45391,0.55796156
493,1017.329838,0.541093809
494,1165.154925,0.506264893
495,760.9421791,0.488333951
496,774.1685863,0.45324937
497,738.6643351,0.41822433
498,606.1130258,0.383876462
500,730.7325092,0.295782367
501,683.2232432,0.243913701
502,530.5186142,0.226233717
503,824.0024272,0.155970962
504,751.5297732,0.121384216
505,618.2758284,0.085827592
506,504.0803507,0.017855245
507,595.3360396,-0.033600794
508,873.3132313,-0.087135125
510,1089.346593,-0.156697324
511,1338.705345,-0.192414646
512,604.8842865,-0.243775777
513,571.9694048,-0.278059505
514,981.9190394,-0.313699199
515,1387.677196,-0.331777566
516,1017.705753,-0.3668211
517,1584.549463,-0.384256506
518,1455.802528,-0.401554557
519,1078.39974,-0.419260013
520,1604.306704,-0.43632591
521,1120.325845,-0.4536679
522,1611.382326,-0.454211308
523,1612.280993,-0.453939176
524,1613.179779,-0.453667347
525,1023.7192,-0.454036721
526,1596.694711,-0.436475817
527,1033.623239,-0.419501343
528,894.0123042,-0.418110758
529,806.0949076,-0.401471047
530,1561.846343,-0.366714148
531,1080.919979,-0.331697564
532,1183.989865,-0.314272061
533,588.6875232,-0.296500683
534,1139.675831,-0.243701796
535,575.6083738,-0.192284872
536,1103.826526,-0.174829638
537,942.1517924,-0.139495378
539,785.464194,-0.034381351
540,749,0
541,555.3602434,0.036020449
542,556.0512566,0.120785971
543,452.269831,0.137519346
548,549.1675518,0.364951325
549,618.3243485,0.402131122
550,641.495908,0.419015719
551,820.2103389,0.470735822
552,913.9420113,0.488605715
553,1163.953607,0.523621788
554,1163.96091,0.540566841
555,693.6627423,0.559210562
556,853.7452782,0.57598239
557,1380.115937,0.593629554
558,696.5931381,0.609902726
559,1081.386147,0.610574449
560,1159.622783,0.610725964
561,1159.622783,0.610725964
562,695.0517966,0.593988167
563,1160.450344,0.59349968
564,1051.785625,0.576136072
565,1163.983677,0.558690382
566,1165.333,0.540861001
567,1016.102357,0.523540617
568,1165.354023,0.488594448
569,1039.370964,0.454181455
570,750.2592885,0.436224551
571,693.5769604,0.384254686
572,713.046983,0.349250275
573,718.1733774,0.314265005
575,590.3329569,0.242924434
577,601.5687824,0.123324067
578,482.8301979,0.08709718
579,953.2601953,0.051425208
581,756.4819892,-0.035699113
583,1048.217535,-0.139738396
584,687.3790803,-0.173998004
585,883.4732594,-0.226035295
586,1024.470595,-0.244505178
587,1538.57629,-0.279192436
588,1554.298877,-0.314629617
589,1020.530254,-0.349022155
590,1569.098149,-0.366304468
591,1018.361429,-0.384518026
592,850.1493986,-0.417866035
593,1057.788731,-0.419664144
594,1599.836242,-0.436249545
595,1013.294133,-0.437163736
596,1146.719233,-0.453117577
597,1136.876422,-0.453419799
598,1019.154552,-0.435560177
599,1599.836242,-0.436249545
600,987.5262022,-0.419252501
601,1023.36748,-0.418621194
602,1022.096864,-0.401037746
603,1009.162029,-0.366889258
604,1556.725088,-0.348771004
605,1203.914033,-0.314133155
606,1105.250198,-0.296569845
607,1140.801911,-0.261562301
608,1106.383749,-0.227002086
609,1099.055049,-0.191328539
610,837.2156234,-0.140207867
611,855.3461288,-0.121889802
612,967.3231104,-0.06931881
614,952.5717821,0.034649992
615,493.6415704,0.103498507
618,604.239191,0.193176176
622,714.4403404,0.366470387
623,677.9387878,0.401599139
624,576.0451371,0.452778472
625,661,0.471089961
626,896.1093683,0.505581055
627,912.6603969,0.524446418
628,668.4347388,0.558123578
629,734.4766844,0.5759186
630,715.6116265,0.576375221
631,1386.767825,0.593002562
632,720.2902193,0.593778435
633,548.0556541,0.594581456
634,510.6123774,0.594520708
635,1161.279467,0.593018086
636,1161.279467,0.593018086
637,1162.460322,0.575834271
638,1019.718098,0.558079565
639,1084.214923,0.541684922
640,1165.319699,0.523935859
641,793.1532008,0.50538408
642,1165.025751,0.471325001
643,1165.411944,0.436782673
644,1039.560003,0.401228799
645,603.9470175,0.365747301
646,727.6764391,0.331745876
647,705.4849396,0.280051994
648,786.300833,0.244053309
649,708.9717907,0.191586497
650,746.2291873,0.157437881
651,709.8675933,0.104434526
652,612.29813,0.086667597
653,506.0800332,0.017784686
654,521,0
655,749.8053081,-0.069407049
656,940.9314534,-0.121454924
657,738.014905,-0.156460992
658,1091.010999,-0.191823085
659,1165.821599,-0.226670264
660,854.0878175,-0.261733698
661,1131.496796,-0.296874502
662,981.9190394,-0.313699199
663,1390.040287,-0.349508557
664,1068.034644,-0.3667705
665,942.7873567,-0.400992085
666,924.878911,-0.418663456
667,1017.07276,-0.419222632
668,1602.071472,-0.436287781
669,1603.400449,-0.436589482
670,1505.895415,-0.436025403
671,1592.22423,-0.436399508
672,1599.836242,-0.436249545
673,948.1307927,-0.419295222
674,1047.532816,-0.418805894
675,1163.252767,-0.400941022
676,1428.005952,-0.384017416
677,1014.208065,-0.349192198
678,1549.271119,-0.331344055
679,774.6980057,-0.296031441
680,1088.175078,-0.26214149
681,1086.971021,-0.227350496
682,936.3183219,-0.208706347
683,800.9725339,-0.157964893
684,1056.780488,-0.121420731
685,1057.011353,-0.087148124
686,608.0994984,-0.018090132
687,755,0
688,712.755919,0.070207905
689,566.0830328,0.104414618
690,530.0009434,0.12295083
692,576.6246613,0.209639846
693,584.6067054,0.279004546
694,487.0010267,0.315257139
696,876.6715462,0.383471842
697,892.1849584,0.419020961
698,631.9438266,0.453739936
699,925.1189113,0.48830412
700,895.2346061,0.506122048
701,656.6681049,0.540680665
702,769.9824673,0.55846165
703,712.8450042,0.575551885
704,685.9307545,0.576680807
705,1016.500369,0.592913887
706,1387.326926,0.593600306
707,1289.419249,0.593380052
708,1383.162319,0.593015595
709,1018.447839,0.593993817
710,1162.460322,0.575834271
711,777.1904528,0.558735704
712,743.2751846,0.541342435
713,1084.698115,0.524291866
714,1165.154925,0.506264893
715,1039.35557,0.471392721
716,727.6517024,0.453813876
717,750.7469614,0.418359574
718,734.4290299,0.383793344
719,734.234976,0.348887364
720,704.7779792,0.296621195
723,511.2973694,0.157110265
724,592.6997554,0.13879518
726,756.4469578,0.034377985
728,753.0106241,-0.051815281
730,936.0710443,-0.139328696
731,1101.683258,-0.174251545
732,803.5452694,-0.20935496
733,795.7593857,-0.244978663
734,1073.61073,-0.2793232
735,974.6435246,-0.313963561
736,1559.083064,-0.331892195
737,850.342284,-0.349273365
738,1300.991929,-0.38450293
739,1596.958359,-0.401438421
740,1137.086188,-0.418402917
741,1015.75243,-0.41872413
742,1128.741777,-0.436306029
743,1606.541938,-0.436363933
744,1606.541938,-0.436363933
745,1061.201206,-0.435830166
746,1058.702036,-0.419279283
747,1027.835104,-0.418817039
748,1580.80644,-0.401652326
749,1391.237219,-0.383843257
750,778.6976307,-0.366436235
751,989.8383706,-0.331334925
752,1178.925782,-0.314776419
753,1002.732267,-0.278847604
754,812.2518082,-0.244978663
755,818.0715128,-0.210581082
756,1097.570499,-0.173986075
757,1068.440452,-0.139911617
758,870.7680518,-0.104696607
759,692.4514423,-0.036111463
760,963,0
761,506.3200569,0.035558129
762,531.2899397,0.06969824
764,593.0134906,0.174574514
765,593.0598621,0.193427327
767,593.0977997,0.297755161
769,866.3607794,0.365930775
770,867.9412423,0.40126094
771,879.1188771,0.435665093
772,853.750549,0.470457352
773,1038.765132,0.489051273
774,1162.587631,0.523306978
775,1163.103607,0.541009297
776,1162.605694,0.558416967
777,799.6661804,0.575169454
778,812.409995,0.576736436
779,618.7770196,0.593381306
780,1023.711385,0.592879292
781,1017.888501,0.593179669
782,739.4653474,0.576375221
783,1162.460322,0.575834271
784,1018.869962,0.558599315
785,658.0402723,0.541201361
786,699.8114032,0.523754377
787,1084.149436,0.506560966
788,1015.941927,0.488741416
789,1165.045064,0.454050975
790,707.2906051,0.419372764
791,715.1174729,0.38414178
792,713.9866946,0.348771004
794,782.1310632,0.278475282
795,709.0571204,0.226164599
796,526.1064531,0.175773278
797,715.8163172,0.157110265
798,706.2556194,0.122071893
799,553.7598758,0.052393236
801,511,0
802,862.2679398,-0.087089974
803,883.5032541,-0.121406807
804,1086.38345,-0.157128268
805,1083.9488,-0.192148639
806,1529.194559,-0.226896878
807,1525.042294,-0.261996266
808,1009.083743,-0.29667744
809,1130.232719,-0.313916355
810,946.7993452,-0.348139349
811,1578.933817,-0.366628181
812,1585.476585,-0.384020066
813,1593.806136,-0.401596362
814,1139.319973,-0.418491685
815,1602.216278,-0.418414444
816,1017.986247,-0.418822774
817,1039.694186,-0.436975794
818,1056.468173,-0.419185406
819,1602.62285,-0.418984593
820,1024.281211,-0.41822433
821,1451.339037,-0.401363347
822,1393.466182,-0.383971182
823,1425.721572,-0.366569543
824,1058.785153,-0.331905522
825,1166.276983,-0.31470078
826,1129.929201,-0.279758447
827,1126.243757,-0.261345929
828,1126.77105,-0.226466246
829,1077.868267,-0.19230099
830,915.2404056,-0.156885887
831,805.4973619,-0.105721698
832,712.6864668,-0.06880822
833,736.42447,-0.033954337
834,608.3625564,0.034525749
835,536.9739286,0.085770363
836,702.1637986,0.121352001
837,497.4896984,0.173740667
838,557.5033632,0.174880013
840,598.2056503,0.279447764
841,474.043247,0.313078324
842,481.1746045,0.350013901
843,859.5888552,0.383962833
844,887.7172973,0.418796216
845,901.1797823,0.453722377
846,570.8239659,0.488720723
847,1162.920892,0.506346813
848,1163.953607,0.523621788
849,1163.103607,0.541009297
850,1163.45391,0.55796156
851,1017.116021,0.57600427
852,1159.693925,0.575326889
853,619.3585391,0.577255145
854,753.8865962,0.576597653
855,809.6431313,0.57601277
856,1161.077086,0.575580882
857,1017.492015,0.558286783
858,639.6905502,0.542028078
859,846.8600829,0.540824523
860,750.2213007,0.506580638
861,1165.354023,0.488594448
862,784.434191,0.471059104
863,829.4600653,0.435607495
864,810.5584495,0.401813876
867,609.6064304,0.279200966
869,569.3619236,0.208762621
870,495.0252519,0.156181797
871,537.0335185,0.106338926
872,506.2114183,0.069196279
873,572.786173,0.052399542
874,960,0
875,479.6519572,-0.052144754
876,834.5471826,-0.104437902
877,1096.58561,-0.139059817
878,1076.368431,-0.174618381
879,876.4274071,-0.226713327
880,748.2225605,-0.244330365
881,1020.727682,-0.279914514
882,980.632449,-0.295949829
883,1413.919729,-0.331367793
884,1564.32893,-0.349044078
885,1107.59424,-0.366590441
886,1067.754653,-0.383984624
887,1584.879175,-0.401246401
888,870.2534114,-0.418924364
889,1595.921364,-0.418796921
890,1582.92514,-0.418994054
891,1583.838691,-0.418737183
892,1595.921364,-0.418796921
893,1177.563586,-0.401323559
894,1038.639495,-0.40160482
895,1569.321191,-0.384056238
896,1389.321057,-0.366605388
897,1421.651153,-0.348891196
898,1127.070539,-0.313894375
899,1142.893258,-0.296569053
900,1152.203541,-0.261608709
901,827.4086052,-0.22797649
902,781.338595,-0.191873528
903,782.5682079,-0.156535445
904,1078.981928,-0.121711019
905,1059.09112,-0.087924384
906,621.8239301,-0.051484254
907,712,0
908,954.2588747,0.051371342
909,657.5256649,0.103603257
910,706.2556194,0.122071893
911,561.9332701,0.157249485
913,586.054605,0.262361018
914,467.2312061,0.295351814
916,506.4484179,0.365472673
917,904.1791858,0.402277793
918,665.2593479,0.4360823
919,869.85631,0.471359538
920,910.8238029,0.489182333
921,708.1645289,0.50723566
922,699.7142274,0.5404195
923,660.3786792,0.558599315
924,1162.605694,0.558416967
925,717.8335462,0.576024815
926,1161.621711,0.576303042
927,1161.077086,0.575580882
928,1160.238338,0.576050029
929,734.4766844,0.5759186
930,1057.983932,0.558899886
931,593.8998232,0.541285801
932,623.6537501,0.523919348
933,713.5068325,0.506281734
934,828.9420969,0.48846712
935,1015.65053,0.471133158
936,1038.365061,0.4365108
937,677.9387878,0.401599139
938,708.1221646,0.366869667
939,711.8658582,0.33196788
941,615.8782347,0.26112535
942,766.5461499,0.226309946
943,722.3053371,0.192236768
944,564.2348802,0.122596368
945,530.9962335,0.086738339
946,587.3636012,0.068153666
947,755,0
949,954.6151057,-0.087055957
950,1051.817475,-0.121996508
951,1099.536266,-0.15707469
952,890.4302331,-0.209289272
953,1535.265775,-0.226652385
954,1021.697118,-0.261358964
955,983.0900264,-0.279277722
956,1408.838174,-0.313894375
957,977.1898485,-0.331458987
958,1019.93137,-0.367033048
959,1050.297577,-0.383512026
960,823.1676621,-0.400584906
961,1564.654594,-0.401870647
962,1029.155479,-0.41930957
963,1592.773995,-0.418989294
964,1596.834995,-0.418542254
965,894.0123042,-0.418110758
966,1492.960817,-0.40190147
967,950.4030724,-0.401023334
968,1566.165062,-0.384181959
969,1563.13851,-0.367081973
970,1418.832266,-0.349614021
971,1014.491991,-0.313645994
972,1502.561147,-0.296492769
973,766.031331,-0.261443293
974,1019.135418,-0.243788754
975,1124.613711,-0.209602836
976,1109.735554,-0.173889196
977,1094.604952,-0.139313081
978,835.5417404,-0.104313135
979,721.0020804,-0.052728855
980,717.1004114,-0.016734839
981,633.8596059,0.052085549
982,548.3183382,0.069358403
983,572.4770738,0.13843857
984,525.0990383,0.139473143
989,549.5252496,0.366651231
990,719.5755693,0.384635386
991,908.328685,0.418336111
992,1164.606801,0.453279317
993,703.9382075,0.471906633
994,1163.795515,0.505930086
995,1163.953607,0.523621788
996,1017.329838,0.541093809
997,772.2085211,0.55818751
998,1161.227798,0.558142903
999,604.3922567,0.575612233
1000,652.0996856,0.575668053
1001,716.4502774,0.575614542
1002,590.736828,0.558419879
1003,1162.605694,0.558416967
1004,773.2871394,0.540641279
1005,703.3157186,0.540663343
1006,678.1519004,0.506525603
1007,1039.648017,0.4885994
1008,1165.025751,0.471325001
1009,782.0364442,0.435622911
1010,821.9227458,0.418471396
1011,830.8092441,0.38497662
1012,749.1007943,0.348771004
1013,747.584109,0.314136488
1014,713.4507691,0.278299659
1016,566.7142137,0.175592162
1017,476.114482,0.173090499
1018,476.6298354,0.105096574
1019,778.0809727,0.05271816
1020,734.4256259,0.034046784
1021,577.3465164,-0.034648173
1022,733.7744885,-0.069559724
1023,1105.000452,-0.104261146
1024,776.5468434,-0.139529549
1025,1527.16764,-0.174406675
1026,977.3151999,-0.209235263
1027,1457.396652,-0.244645829
1028,1020.451861,-0.278972697
1029,1103.337664,-0.297099586
1030,1027.784024,-0.330981061
1031,1295.120844,-0.349100841
1032,1579.867399,-0.366401282
1033,1586.403795,-0.383783903
1034,1037.328299,-0.401094336
1035,1579.495173,-0.401317107
1036,1104.028985,-0.40203737
1037,1038.639495,-0.40160482
1038,1581.726904,-0.401405166
1039,1595.647204,-0.401106419
1040,1145.750409,-0.384720291
1041,1390.310037,-0.384112612
1042,1558.687268,-0.36680534
1043,1557.664919,-0.348551609
1044,1008.476574,-0.314538387
1045,1518.367544,-0.296755761
1046,1085.984346,-0.261729386
1047,1157.380231,-0.244349996
1048,1142.844259,-0.208893251
1049,1088.707491,-0.175417117
1050,1107.756742,-0.139471424
1051,1099.033212,-0.104829313
1052,894.1521123,-0.069395117
1053,581,0
1054,746.1132622,0.01742451
1055,539.7795846,0.053751513
1056,540.0490718,0.087139365
1057,503.8858998,0.139371099
1058,648.9144782,0.175029278
1059,555.252195,0.210464402
1061,713.3056848,0.297365145
1062,605.4832781,0.348912107
1063,624.4973979,0.384074605
1064,722.3219504,0.401074317
1065,855.3765253,0.436980292
1066,597.9381239,0.470378996
1067,993.1188247,0.488417317
1068,1162.920892,0.506346813
1069,1016.102357,0.523540617
