frame,length,angle
0,525.8840176,0.104777407
1,492,0
2,668.4309987,-0.035912697
3,683.5510222,-0.086421502
4,557.8261378,-0.156601877
5,642.8320154,-0.175122771
6,445.2954076,-0.244978663
7,663.0173452,-0.296946482
8,731.0738677,-0.34900473
9,716.0446913,-0.3836184
10,878.2123889,-0.43614563
11,830.4992474,-0.471186508
12,756.9233779,-0.506200263
13,1104.794098,-0.541040425
14,1077.861308,-0.575908494
15,756.8064482,-0.610725964
16,1078.927708,-0.628114856
17,638.4011278,-0.645380806
18,645.6314738,-0.680062614
19,648.7665219,-0.698093306
20,1083.19712,-0.697811553
21,1348.906594,-0.715621977
22,1222.001637,-0.715904681
23,840.6307156,-0.716368053
24,764.8091265,-0.716000979
25,1354.549741,-0.715913139
26,850.6044909,-0.715512162
27,1259.890868,-0.698295172
28,1261.283473,-0.680932047
29,1261.651695,-0.663476254
30,1262.404056,-0.646035958
31,733.8916814,-0.627694303
32,1266.398042,-0.593258797
33,795.2106639,-0.559399102
35,782.857586,-0.505361533
36,581.8539336,-0.453655628
37,505.1069194,-0.435311528
38,558.0689922,-0.366530582
39,438.1152816,-0.347015935
41,490.4079934,-0.243000426
42,608.1652736,-0.191913512
43,562.2499444,-0.123031369
44,554.758506,-0.052298836
47,510.2714964,0.070609336
49,520.6928077,0.193252457
50,487.4966667,0.244481151
51,526.5405967,0.33075932
53,650.7303589,0.453338696
54,572.9101151,0.453499636
55,611.993464,0.523604942
57,691.7579056,0.576375221
58,610.6693049,0.628435102
59,726.6870028,0.680113768
60,1176.003827,0.714990326
61,1036.598283,0.733532153
62,1038.19555,0.767688843
63,790.3195556,0.820298937
64,1197.858506,0.820233446
65,1136.960861,0.855110451
66,1135.693621,0.872675876
67,1128.374495,0.890242301
68,1244.258012,0.890156118
69,1067.822551,0.906878423
70,1317.256619,0.907555945
71,1320.851998,0.907761129
72,1211.833734,0.907654297
73,1277.679537,0.890188199
74,1259.876978,0.88998133
75,1213.795699,0.872893504
76,978.9203236,0.855521953
77,1309.238328,0.837810906
78,1371.216248,0.820471494
79,692.9646456,0.785398163
80,892.5043417,0.767967282
81,1346.774666,0.732870292
82,1298.299272,0.697598229
83,721.2017748,0.64571963
84,1359.924998,0.610846446
85,880.6599798,0.575089935
87,765.4129604,0.488189729
88,805.294977,0.435876972
89,766.0613552,0.367173834
90,766.1879665,0.348994019
92,785.3152233,0.210381843
96,507.0631124,0.015777783
97,426.2640027,-0.035196726
100,540.7124929,-0.225689894
102,566.6974501,-0.313938213
103,765.702945,-0.365954894
104,728.6267906,-0.4003865
105,797.6828944,-0.436172752
106,783.0893946,-0.470500728
107,668.4287546,-0.523228482
108,604.623023,-0.557722738
109,1063.440172,-0.57574448
110,949.3260768,-0.610208187
111,985.1142066,-0.628273859
112,796.8036144,-0.646513148
113,759.3602571,-0.664046163
114,899.4203689,-0.680644676
115,1286.905202,-0.697922028
116,1219.431015,-0.69830819
117,760.5767548,-0.715614179
118,874.0303198,-0.714955302
119,699.6177528,-0.715602903
120,1357.197112,-0.697757135
121,905.7372687,-0.697848246
122,1353.738527,-0.680739947
123,1163.419529,-0.662927825
124,897.6018048,-0.645506454
125,849.9088186,-0.627498709
126,794.6175181,-0.592889127
127,639.0618123,-0.575850424
128,1101.192535,-0.540886717
129,858.5202386,-0.50585402
130,663.2360063,-0.47106487
131,617.8357387,-0.436138258
134,485.7406716,-0.313938213
138,504.686041,-0.103217533
142,440.4089009,0.10463924
144,560.3498907,0.226798848
147,600.7278918,0.383906673
149,649.8315166,0.45401267
150,581.9768037,0.523621788
151,601.7258512,0.610589817
153,1193.202833,0.64568012
154,1092.769418,0.681029269
155,1049.754733,0.715962367
156,1117.198729,0.750580068
157,1132.785063,0.785398163
158,1184.581361,0.802709867
159,1103.197172,0.837981225
160,1102.249064,0.855380157
161,1016.453639,0.855020459
162,1228.650072,0.872410714
163,1140.403437,0.889755824
164,1191.627459,0.890026624
165,1294.075732,0.890503909
166,1326.720016,0.890051925
167,1224.272029,0.889549544
168,1232.233744,0.872733042
169,1200.992923,0.87264655
170,1226.98859,0.855186434
171,1219.299799,0.837615461
172,756.3497868,0.819996139
173,1199.253101,0.785398163
174,928.5736374,0.767882818
175,1326.259778,0.732590924
176,1355.02214,0.698139945
177,1356.460836,0.663112221
178,809.1044432,0.62743327
180,1203.920263,0.540989301
182,563.9663111,0.453338696
183,643.0124416,0.401011879
186,764.5972796,0.226896878
194,685.860773,-0.208547514
196,567.8071856,-0.296686167
198,617.8106506,-0.38321151
199,842.9406859,-0.4190675
200,827.3934977,-0.452837219
201,813.2945346,-0.488944742
202,816.2799765,-0.523400761
203,955.0581134,-0.55837734
204,822.6323602,-0.593397022
205,1130.212369,-0.610580995
206,1113.335978,-0.627871767
207,1341.003356,-0.645738242
208,1359.268185,-0.663366045
209,1153.209435,-0.680970547
210,736.0876307,-0.697869245
211,974.6204389,-0.697497071
212,1356.430979,-0.698230805
213,1212.386902,-0.697800892
214,879.4890562,-0.6976499
215,1358.735074,-0.680602944
216,792.1237277,-0.67986708
217,880.5679985,-0.663035198
218,894.0022371,-0.645738242
219,1108.584683,-0.61102156
220,1028.705011,-0.593125233
222,706.9172512,-0.540904702
223,802.5739841,-0.506009312
224,843.0243176,-0.471605001
225,649.8315166,-0.45401267
226,650.628158,-0.401057294
244,512.9697847,0.471494004
248,1186.838658,0.663555726
249,1073.212001,0.698317359
251,928.5736374,0.767882818
252,634.3634605,0.802119013
253,1163.371394,0.803025517
254,1090.412766,0.837299562
255,1096.606128,0.855740865
256,1195.098322,0.85527236
257,1266.292225,0.872620248
258,1229.416122,0.872933712
259,1198.175279,0.872852248
260,1196.000418,0.872418199
261,1305.34325,0.872723095
262,1198.175279,0.872852248
263,1249.659554,0.855052737
264,803.0971299,0.855011884
265,1212.723381,0.820389709
266,764.1478914,0.82056884
267,1294.00541,0.785398163
268,657.9984802,0.751003131
269,1113.826288,0.732681635
270,1353.613313,0.698048896
271,1355.057194,0.662984914
272,1162.742448,0.62784782
273,809.6431313,0.57601277
274,1199.461546,0.541277378
275,755.5885124,0.489100962
276,715.1349523,0.453016365
277,722.7129444,0.402348187
278,972.4032086,0.365992499
280,654.2056252,0.261291639
289,604.4973118,-0.226922841
292,644.7984181,-0.366394411
293,827.6309564,-0.400925442
294,839.7297184,-0.436483275
297,979.5999183,-0.5404195
298,769.9850648,-0.575395202
299,1151.851119,-0.593299929
300,901.073249,-0.611089634
301,720.877937,-0.628796286
302,1361.003306,-0.645705367
303,1359.268185,-0.663366045
304,684.5472957,-0.664246233
305,1358.735074,-0.680602944
306,1355.145011,-0.680848968
307,1355.922195,-0.680384743
308,1299.701504,-0.680749041
309,707.4779148,-0.68025965
310,1511.086033,-0.662958542
311,1507.403397,-0.645623966
312,1212.148918,-0.627825825
313,969.3152222,-0.610894998
314,846.4827228,-0.592917374
315,941.1721415,-0.558824566
317,773.9211846,-0.505843485
319,694.8014105,-0.435322926
324,539.7378994,-0.2261045
327,540.3378573,-0.070384469
337,599.8666518,0.418901378
341,565.6005658,0.644915535
342,1086.80265,0.645709423
343,781.5401461,0.697523328
344,1086.631952,0.715713396
345,820.0493888,0.750037585
346,1036.781558,0.767664688
347,1350.573952,0.785398163
348,1111.545321,0.820393419
349,1106.691014,0.837175261
350,1134.139321,0.855284165
351,1249.003603,0.855656903
352,1046.93314,0.855021399
353,1065.401802,0.87245273
354,1181.146054,0.87291443
355,912.7814634,0.872270721
356,1249.659554,0.855052737
357,888.1379397,0.854720266
358,1200.197067,0.837857363
359,1289.825182,0.819942836
360,949.7836596,0.802522327
361,840.8810855,0.767738099
362,1325.939667,0.750193931
363,1199.330647,0.715770946
364,1200.214148,0.680336199
366,1198.454421,0.610452535
367,1359.117361,0.575758318
368,839.6570729,0.5404195
369,863.8252138,0.487982525
370,799.0118898,0.436778377
371,1034.176,0.401336697
380,440.023863,-0.06823105
385,775.0928977,-0.314814721
388,998.5534538,-0.436324661
389,811.2662941,-0.470813969
390,796.7465092,-0.505757532
392,1127.095826,-0.558223128
393,589.132413,-0.576232902
394,738.2099972,-0.610171087
395,718.0842569,-0.628181973
397,745.4032466,-0.646452536
398,1360.056249,-0.66291329
399,1218.23643,-0.663202993
402,1196.836664,-0.663388174
403,1343.655462,-0.663001391
404,1083.20312,-0.6459014
406,868.509643,-0.627611152
408,1274.51834,-0.575816047
410,1085.563909,-0.523830723
413,786.9949174,-0.418740392
415,527.6514001,-0.348123335
434,588.5108325,0.558779431
435,845.037869,0.611307641
436,1176.003827,0.646052124
437,880.2113383,0.680773516
438,995.9482918,0.715051799
439,1107.433971,0.733016458
440,888.2623486,0.767884031
441,823.0722933,0.785398163
442,1113.162162,0.80318536
443,1205.656668,0.82059489
444,1212.907663,0.837307123
445,746.3705514,0.854613157
446,1318.427093,0.855177162
447,1292.934646,0.855458746
448,1351.072167,0.855586977
449,1331.878748,0.85500347
450,1214.947736,0.855295777
451,1317.712032,0.837473554
452,1202.829996,0.820677637
453,1362.099849,0.803049497
455,1321.788561,0.767743497
456,1201.609338,0.733000676
457,1354.549741,0.715913139
458,1204.433477,0.680705602
459,1359.602883,0.645560535
460,1359.924998,0.610846446
461,809.6431313,0.57601277
462,844.064571,0.523554609
463,721.1192689,0.487836439
464,786.6854518,0.453983328
465,765.8126403,0.384143606
466,813.8064881,0.365674055
467,834.8652586,0.314174942
476,590.8705442,-0.173495729
477,443.1986011,-0.225276779
478,681.1314117,-0.261358964
481,768.0416655,-0.38437483
482,775.8260114,-0.418093457
483,773.2696813,-0.453815653
484,789.5885004,-0.489137838
485,840.4665371,-0.523278322
486,1137.035619,-0.5404195
487,945.5548636,-0.575976196
488,1099.985909,-0.593297562
489,1091.380777,-0.610876092
490,1359.55912,-0.628201435
491,891.2014363,-0.645296439
492,1173.202881,-0.645717266
493,790.1423922,-0.662486169
494,1179.03223,-0.663349198
495,1179.03223,-0.663349198
496,773.7415589,-0.662630109
497,1356.605322,-0.646302222
498,726.2017626,-0.645704355
499,1383.968569,-0.627893184
500,1374.34348,-0.610606746
501,1187.906141,-0.593139145
502,730.0205477,-0.558744516
503,1030.364013,-0.541418168
505,848.1774578,-0.488431563
506,830.0674671,-0.453949637
507,632.560669,-0.418384843
521,584.2687738,0.243733334
525,734.3595849,0.453903703
526,629.6959584,0.47145995
528,656.774695,0.558437921
529,873.874705,0.61053847
530,854.8011465,0.645138917
531,1042.211591,0.663651932
532,1191.773888,0.698068732
533,1215.062961,0.732998622
534,1105.160622,0.750840863
535,899.5743438,0.76810429
536,1040.304282,0.802391769
537,1132.063602,0.820383882
538,1360.591416,0.820225469
539,1218.630789,0.838225202
540,1364.465097,0.837763324
541,1365.877374,0.837709131
542,1107.433971,0.837779869
543,1365.877374,0.837709131
544,1362.309803,0.837326489
545,1366.244854,0.820081298
546,1260.267432,0.803353585
547,712.1579881,0.802278387
548,1043.689609,0.785398163
549,684.1703004,0.751285238
550,1225.692049,0.732875745
551,1360.657562,0.698502256
552,1358.652641,0.662786115
553,714.4816303,0.628384679
554,819.0268616,0.593420769
555,854.0403972,0.559095778
556,875.4473142,0.523963306
558,859.4242259,0.436064809
559,692.7799073,0.400342917
562,613.1304918,0.243791955
571,629.7753568,-0.209540712
574,741.2705309,-0.331135944
575,801.2796016,-0.383750862
576,708.2040666,-0.418797806
577,951.2696779,-0.453774869
578,849.0606574,-0.487878903
579,646.4742841,-0.523175256
580,942.384741,-0.540601484
581,667.5866985,-0.558916876
582,628.2053804,-0.592859078
583,866.6654487,-0.610725964
584,716.5821656,-0.610840289
585,1310.152663,-0.628235119
586,869.8011267,-0.645110673
587,1359.602883,-0.645560535
588,1359.602883,-0.645560535
589,1358.804254,-0.646003311
590,1321.802179,-0.645316813
591,808.2951194,-0.628159576
592,1421.170292,-0.628020291
593,1411.536751,-0.611190271
594,1294.412994,-0.593573577
595,1032.375901,-0.575644286
596,712.0007022,-0.558003811
597,976.6575654,-0.5232101
598,835.6949204,-0.505936255
599,850.6233009,-0.471008149
600,863.8946695,-0.436207579
601,781.9366982,-0.400693658
609,638.9053138,-0.053241173
614,492.4428901,0.225276779
620,605.0999917,0.471777511
621,733.8426262,0.541120599
622,681.4587295,0.593293559
623,662.2816621,0.627797175
624,1098.925384,0.628394868
625,1193.241384,0.663615747
626,812.7810283,0.697416279
627,1035.647141,0.715014958
628,1212.723381,0.750406617
629,1122.340857,0.768386572
630,1118.642928,0.785398163
631,1193.784738,0.803168804
632,1215.550081,0.820308305
633,1345.044609,0.820628189
634,1182.50666,0.838044083
635,1006.866426,0.837390645
636,1212.238425,0.837919909
637,1335.833073,0.820341561
638,1199.271862,0.820192375
639,803.0398496,0.819745883
640,1193.06538,0.802586749
641,1202.081528,0.785398163
642,1203.682682,0.767773667
643,702.4129839,0.733026742
644,1354.549741,0.715913139
645,1200.843454,0.680983545
646,955.3810758,0.66297101
647,1007.317725,0.628212387
648,714.7377141,0.592271107
649,814.6189293,0.541682657
650,1200.509892,0.506127631
651,823.7912357,0.471247897
652,602.189339,0.435423308
653,672.9635949,0.383817623
669,856.4327177,-0.384192397
670,797.2509015,-0.419879957
671,915.4944019,-0.453389053
672,663.4131443,-0.48791796
673,826.7587314,-0.506393617
675,1160.379679,-0.558599315
676,1151.644476,-0.575719984
677,1190.123523,-0.592896529
678,1147.989983,-0.611439587
679,884.9045146,-0.628131614
680,1424.772964,-0.627919048
681,766.6818114,-0.628892182
682,832.6019457,-0.645663008
683,836.894856,-0.628444885
684,1434.771759,-0.628027647
685,927.1057113,-0.628399776
686,1268.662682,-0.611177986
687,1262.79254,-0.593273804
688,1502.239661,-0.575817091
689,1030.529961,-0.558393596
690,744.1323807,-0.540649968
693,762.0898897,-0.453671414
713,622.3061947,0.436335926
714,654.4715425,0.488249616
716,730.5477397,0.592558381
718,1090.323347,0.628459132
719,1190.433954,0.663327111
720,619.2422789,0.681298225
721,1089.453533,0.715894165
722,1036.538952,0.750599929
723,1132.958075,0.767921791
724,1211.981023,0.785398163
725,1150.645471,0.803220493
726,1313.999239,0.802619281
727,1171.686818,0.820408007
728,1308.248065,0.82053783
729,1332.275122,0.819903846
730,1332.275122,0.819903846
731,1078.988879,0.820138279
732,1255.305939,0.802861177
733,1152.754093,0.802574388
734,1199.253101,0.785398163
735,1104.678234,0.767474347
736,965.0906693,0.750222063
737,729.6862339,0.698072182
738,1350.795691,0.697866228
739,1195.432976,0.663244192
740,1199.135105,0.628489726
741,955.715962,0.610640245
742,780.7944672,0.558870833
743,884.8756975,0.524332499
744,1359.059969,0.488658851
745,845.1065022,0.436126767
746,737.5533879,0.401153153
747,844.9597624,0.34907434
757,566.5350828,-0.139900053
759,651.5681085,-0.225993603
760,527.3272229,-0.278560144
762,819.3289938,-0.348771004
763,821.8929371,-0.384121364
764,833.0918317,-0.419077468
765,805.4719114,-0.453653494
766,878.5897791,-0.488082663
767,823.1652325,-0.506036558
768,1065.841452,-0.523684661
769,1163.45391,-0.55796156
770,1166.065607,-0.575871895
771,1131.60638,-0.593639799
772,794.8188473,-0.611035179
773,1262.272554,-0.610855767
774,910.7107115,-0.627908259
775,887.1104779,-0.627718879
776,1275.156853,-0.627816121
777,912.1074498,-0.628151437
778,1220.655562,-0.610725964
779,1356.32039,-0.610907168
780,1440.02118,-0.593202865
781,1262.863809,-0.576142848
782,1263.623757,-0.557928231
783,1147.840146,-0.54086773
784,754.0145887,-0.523587605
785,964.9419672,-0.488677151
786,758.4932432,-0.470722963
787,760.1065715,-0.435991331
788,675.7070371,-0.401393938
789,736.9124778,-0.366394411
795,841.6133316,-0.104752553
798,620.8252572,0.051567146
805,673.8323234,0.349912121
808,602.5885827,0.488883527
810,671.5094936,0.57643765
812,889.0022497,0.645750824
813,1092.81746,0.663450869
814,1012.905228,0.698024827
815,1069.604132,0.715927633
816,1037.952311,0.750647333
817,1042.437528,0.767760915
818,1042.275395,0.785398163
819,1342.088671,0.785398163
820,1276.515962,0.80257099
821,1341.584511,0.802792297
822,1341.584511,0.802792297
823,1221.370132,0.803346439
824,1356.44388,0.803123106
825,1333.100521,0.802903007
826,1203.495742,0.785398163
827,961.6652224,0.785398163
828,1272.993323,0.767622258
829,1203.511944,0.750726584
830,870.248815,0.732558867
831,1199.584095,0.698047048
832,1115.568465,0.680620757
833,1355.204782,0.646157537
834,1357.139639,0.610484506
835,1359.117361,0.575758318
836,1359.126558,0.541050415
837,1196.041805,0.506286421
838,864.039351,0.470893859
839,593.2486831,0.434997833
840,766.9947849,0.366705801
841,808.5641595,0.348348349
843,665.7604674,0.244250066
845,537.6030134,0.156891984
854,715.6486568,-0.278875475
856,552.6843584,-0.366394411
858,796.8437739,-0.418734014
859,807.707868,-0.453681162
860,948.8250629,-0.488159436
861,900.5775924,-0.505372881
862,628.3709096,-0.539873649
863,836.8685679,-0.557839341
864,736.6987173,-0.575578544
866,1231.731302,-0.593631907
867,972.9198323,-0.610810168
868,1357.139639,-0.610484506
869,1445.370887,-0.610839324
870,1430.378971,-0.610496869
871,1443.159035,-0.611066564
872,737.488983,-0.594395897
873,1266.398042,-0.593258797
874,1265.085768,-0.575944429
875,756.0965547,-0.559019896
876,1262.229773,-0.540962978
877,1032.226719,-0.52347197
879,1031.302574,-0.471019548
880,978.4365079,-0.435762749
881,773.4002845,-0.401156659
882,777.5101286,-0.383611215
884,554.0487343,-0.313759857
889,760.8679255,-0.086852195
890,556.0899208,-0.017983673
896,568.0184856,0.245405649
897,530.9623339,0.314008005
901,588.600034,0.505448341
902,668.7308876,0.505791316
904,674.9651843,0.61060459
905,684.1410673,0.611923425
906,1196.802406,0.645506454
907,1038.000482,0.663155544
908,898.569975,0.698727996
909,1044.111584,0.715586476
910,1096.680446,0.750573538
911,1096.888782,0.767991798
912,1194.479385,0.768229927
913,1108.743433,0.785398163
914,1036.781558,0.803131638
915,1231.962662,0.802618046
916,1345.826512,0.802737466
917,1340.170512,0.802810651
918,1035.367568,0.803155859
919,1101.672365,0.785398163
920,848.6459804,0.76873304
921,1117.404135,0.767678499
922,1164.62011,0.750175798
923,1159.836195,0.732943274
924,917.7739373,0.698225985
925,1357.328626,0.680493957
926,664.8014741,0.645607002
927,1191.3421,0.628055729
928,1357.923783,0.593108768
929,1195.359778,0.558067259
930,795.1918008,0.522733683
931,840.7883206,0.471626163
932,679.9779408,0.419568214
933,842.862385,0.400997118
934,864.1354061,0.365678321
935,792.7092784,0.297014978
936,727.0495169,0.278677517
937,518.1515222,0.225786263
948,729.775993,-0.296181789
949,831.0812235,-0.330882721
950,778.6976307,-0.366436235
951,755.9371667,-0.400896671
952,913.5535014,-0.436230387
953,714.6642568,-0.470531105
954,998.9419403,-0.488720723
955,976.2402368,-0.505805101
956,908.7711483,-0.540985645
957,783.8686114,-0.557923183
958,644.8891378,-0.575530132
959,758.5624562,-0.593121389
960,1335.461718,-0.593610021
961,798.7821981,-0.593905313
962,954.3233205,-0.610382587
963,1092.773536,-0.611100805
964,948.5067211,-0.610812335
965,1435.58664,-0.593605327
966,912.7699601,-0.592864309
967,1266.469107,-0.576176611
968,1265.531509,-0.558850593
969,1486.550369,-0.541342435
970,1033.092929,-0.522988093
971,807.917075,-0.505174967
972,1028.175569,-0.47147694
973,710.6630707,-0.452949465
974,847.001771,-0.41822433
978,558.6456838,-0.279283185
980,514.0476632,-0.207696607
985,525.343697,0.036174688
992,557.7248426,0.349536935
993,795.5237269,0.418096697
995,610.4629391,0.470973485
996,676.7924349,0.505950399
997,700.3406314,0.558296606
998,790.1828902,0.59361855
999,1176.931604,0.628546411
1000,1066.004221,0.64631536
1001,1213.649455,0.680917675
1002,1090.241258,0.698378894
1003,720.8467243,0.732402646
1004,1040.779035,0.750741753
1005,901.3911471,0.750874994
1006,1337.342514,0.767948851
1007,1195.01046,0.785398163
1008,1217.637877,0.785398163
1009,1223.294731,0.785398163
1010,1257.235857,0.785398163
1011,1318.04704,0.785398163
1012,1199.253101,0.785398163
1013,1357.138534,0.768203402
1014,998.5789904,0.768402633
1015,1115.785374,0.750535946
1016,1030.949077,0.73324769
1018,1360.141537,0.680711706
1019,1169.822209,0.662992484
1020,1360.147051,0.628796286
1021,867.2865732,0.593439071
1022,858.492283,0.558599315
1024,782.4129345,0.488228135
1025,918.6294139,0.45293721
1026,835.325685,0.419196737
1027,799.0506868,0.383527516
1028,612.2434156,0.331047807
1029,688.6697322,0.262940803
1036,563.3551278,-0.035509047
1039,634.6416312,-0.191833194
1044,833.590427,-0.383625102
1045,899.7999778,-0.418901378
1047,968.6944823,-0.471496017
1049,782.665318,-0.523108059
1050,809.6449839,-0.541054959
1051,1030.529961,-0.558393596
1052,705.3226212,-0.558899886
1053,1428.45651,-0.57596435
1054,844.2653611,-0.593258797
1055,1330.467963,-0.593422605
1056,1350.712775,-0.593136029
1057,1355.706458,-0.593321702
1058,1055.331701,-0.593258797
1059,1358.27869,-0.576159171
1060,1179.103473,-0.575770798
1061,1300.511438,-0.558354797
1062,1152.813949,-0.541312092
1063,1032.226719,-0.52347197
1064,854.9268975,-0.505507958
1065,995.5264939,-0.471284478
1066,762.9888597,-0.453097004
1067,941.0228478,-0.418008533
1068,941.2932593,-0.383268256
1069,657.3431372,-0.347731233
1070,686.2433971,-0.330966883
1076,833.0216084,-0.069682423
1084,660.8434005,0.280586082
1088,645.3479682,0.471270469
1090,677.8569171,0.523720648
1093,1123.922595,0.628730871
1094,841.3637739,0.663232262
1095,1114.162017,0.680488005
1096,968.2902457,0.715235339
1097,1180.351219,0.733255908
1098,743.6296121,0.750208129
1099,1195.031799,0.750480449
1100,1212.166655,0.767897033
1101,1195.198728,0.767648548
1102,714.177849,0.785398163
1103,1040.861182,0.785398163
1104,824.4865069,0.785398163
1105,1352.896522,0.768149482
1106,1326.030543,0.76779998
1107,1199.271862,0.750603952
1108,860.288905,0.733592707
1109,1200.741438,0.715852885
1110,836.8542286,0.698257234
1111,1357.328626,0.680493957
1112,1117.812596,0.66300472
1113,1357.353307,0.628471295
1114,629.5935197,0.593288898
1115,755.5640277,0.575154559
1116,1189.514187,0.5404195
1117,772.5619716,0.505338386
1118,627.0063796,0.470066922
1119,936.9615787,0.418766159
1120,767.6672456,0.383167232
1121,848.120864,0.348972474
1122,699.4118958,0.295976073
1123,782.5215652,0.2610963
1131,832.1520294,-0.121672038
1134,586.7623028,-0.260273047
1135,620.9645723,-0.295775756
1137,845.1804541,-0.36666415
1138,1140.40563,-0.400861871
1139,849.2355386,-0.41834389
1140,991.0787052,-0.45326892
1141,1022.358548,-0.471084042
