,min
1,2.623868152006173
22,1.5435951967592592
43,3.0607494212962965
61,1.4898321759259259
80,2.994964313271605
101,1.5394632523148148
121,3.021462673611111
140,1.5475843942901235
158,3.0072651427469137
179,1.573214699074074
200,3.0206741898148146
218,1.550622588734568
236,3.0214482060185186
256,1.5838850308641976
275,3.0442848186728395
295,1.527211612654321
314,3.0020539158950617
333,1.6456370563271605
371,1.6066685956790123
391,2.9707195216049382
410,1.5735508294753087
448,1.534925250771605
467,2.9774672067901236
485,1.6309013310185185
506,2.9704566936728396
523,1.6177348572530865
541,2.9612717013888887
561,1.6570114776234568
581,2.951423611111111
598,1.622118537808642
635,1.588617862654321
655,2.9871272183641975
673,1.5125516010802469
710,1.4980073302469137
728,2.9492983217592594
747,1.558410011574074
764,2.9640731095679014
784,1.556862461419753
802,2.9601721643518517
820,1.5489583333333334
857,1.463308738425926
894,1.553453414351852
911,2.893868152006173
930,1.5619810956790123
950,2.9371590470679014
967,1.4971590470679013
985,2.915431134259259
1003,1.5020765817901234
1039,1.5758506944444444
1057,2.906267361111111
1075,1.6234514853395061
1094,2.949536072530864
1112,1.5822825038580246
1130,2.9735609567901236
1148,1.6345934606481483
1166,2.9633670910493826
1183,1.582590663580247
1219,1.6504832175925925
1237,2.914143036265432
1255,1.4956949266975308
1291,1.5083439429012346
1326,1.5361979166666666
1362,1.548553722993827
1397,1.4908338155864198
1415,2.883890335648148
1433,1.5450294174382717
1468,1.5294367283950616
1486,2.8941343557098764
1503,1.5985296103395061
1539,1.5379475308641974
1574,1.6228404706790123
1609,1.5144222608024691
1644,1.7626003086419753
1661,2.923313078703704
1679,1.5699811921296296
1714,1.5639988425925926
1749,1.4891208526234567
1784,1.5391251929012346
1819,1.5333347800925925
1853,1.5300892168209876
1888,1.5061839313271606
1923,1.6109953703703703
1957,1.4588503086419753
1991,1.6686067708333334
2026,1.4981298225308641
2060,1.6796928047839506
2095,1.4621137152777777
2130,1.6238112461419754
2164,1.438891300154321
2198,1.5349802276234568
2233,1.5358010223765433
2267,1.5775192901234567
2301,1.5386617476851852
2335,1.5221132330246914
2369,1.5633748070987654
2403,1.7022796103395061
2437,1.5351581790123456
2471,1.535234375
2505,1.5487779706790124
2539,1.5193706597222223
2573,1.466650752314815
2607,1.5793557098765432
2641,1.4505714699074075
2675,1.4712688078703704
2708,1.4503587962962963
2742,1.6964048032407408
2776,1.4539925733024692
2809,1.5674522569444445
2843,1.4279229359567902
2877,1.5195052083333334
2911,1.5455121527777778
2944,1.4921720679012345
2978,1.5060831404320987
3011,1.431403838734568
3044,1.5360112847222223
3078,1.6749561149691359
3112,1.5383314043209877
3145,1.6343981481481482
3178,1.5354325810185185
3212,1.5166526813271606
3245,1.4774455054012345
3278,1.5664848572530865
3312,1.5237471064814814
3345,1.5014906442901235
3378,1.5203351658950617
3411,1.6274479166666667
3445,1.4540046296296296
3478,1.5465813078703703
3511,1.4403636188271605
3544,1.5396166087962964
3577,1.4915745563271605
3611,1.4632523148148149
3644,1.4400742669753086
3677,1.5342221257716049
3710,1.3951538387345679
3743,1.5781987847222223
3776,1.3940726273148147
3809,1.4962263695987654
3842,1.4659510030864198
3875,1.500147087191358
3908,1.439363425925926
3941,1.3722632137345678
3974,1.39445987654321
4007,1.5501982060185184
4040,1.4287461419753087
4072,1.4999363425925927
4106,1.4641994598765433
4138,1.4829046103395063
4171,1.4753448109567902
4204,1.460715663580247
4237,1.3605690586419754
4270,1.434215374228395
4303,1.5270707947530864
4336,1.5798355516975309
4368,1.4479374035493826
4400,1.4783010223765432
4433,1.487003761574074
4466,1.4561458333333333
4499,1.5574223572530863
4532,1.4661728395061728
4564,1.4170244984567901
4597,1.4755372299382716
4630,1.4577628279320987
4663,1.551548514660494
4695,1.4943822337962962
4727,1.5295857445987655
4760,1.5298900462962963
4793,1.4531071566358025
4825,1.476474247685185
4858,1.5151982060185185
4891,1.4789144483024692
4923,1.5606592399691357
4955,1.4734326774691358
4988,1.3735450424382716
