,min
2,0.9722873263888889
50,1.5442255015432098
98,1.5273939043209876
145,1.4594343171296296
193,1.4794483024691358
240,1.4638295717592593
287,1.4552203896604938
334,1.431463638117284
381,1.5082118055555556
428,1.4367655285493828
474,1.5798693094135803
521,1.4487229938271604
567,1.603037712191358
613,1.50569637345679
659,1.6095780285493828
705,1.5229591049382716
751,1.4101359953703703
797,1.4161530671296296
842,1.54289737654321
888,1.5910402199074074
934,1.4793614969135802
979,1.453927951388889
1024,1.44496768904321
1069,1.4983130787037038
1114,1.5146339699074074
1159,1.5156655092592592
1204,1.49741512345679
1249,1.4490142746913581
1294,1.4002155671296297
1339,1.4471296296296297
1383,1.543314525462963
1428,1.4926914544753087
1472,1.5075462962962962
1517,1.4485976080246914
1561,1.4897757523148147
1606,1.5202454668209877
1650,1.5942332175925926
1694,1.433532986111111
1738,1.5056929976851852
1782,1.504300250771605
1826,1.4166160300925925
1870,1.438753375771605
1914,1.505712287808642
1958,1.4599527391975309
2002,1.536129436728395
2045,1.4674556327160493
2089,1.5259905478395062
2132,1.5499223572530865
2176,1.5070929783950617
2220,1.5106577932098766
2263,1.4168397955246914
2307,1.547849151234568
2350,1.4435797646604938
2393,1.4473480902777778
2437,1.4829349922839505
2480,1.4116792052469136
2523,1.5495809220679013
2566,1.415975597993827
2609,1.6131688850308643
2653,1.4843161651234569
2695,1.5076094714506172
2738,1.4859360532407409
2782,1.4987162422839506
2825,1.470727237654321
2867,1.4111863425925926
2910,1.4789163773148148
2953,1.4682691936728396
2996,1.4203337191358025
3038,1.5268668016975309
3082,1.4609862075617284
3124,1.4271522955246914
3167,1.4347550154320987
3210,1.4946045524691358
3252,1.4867578125
3295,1.444897762345679
3338,1.395567611882716
3380,1.480009162808642
3423,1.440219425154321
3465,1.5239674961419754
3508,1.434149787808642
3550,1.4064703896604938
3593,1.4359592013888889
3635,1.367101176697531
3677,1.4377522183641975
3720,1.5276451581790123
3762,1.4464819637345678
3804,1.523064236111111
3847,1.3928674768518519
3889,1.4496744791666667
3931,1.4545563271604938
3974,1.4674204282407408
4016,1.3885841049382717
4058,1.3805623070987654
4100,1.428326099537037
4142,1.4600038580246915
4184,1.4775651041666666
4226,1.5607798032407407
4269,1.446264949845679
4311,1.487540027006173
4353,1.4396436149691358
4395,1.449129050925926
4437,1.4468701774691357
4479,1.47253231095679
4521,1.4688208912037037
4563,1.5306028163580248
4605,1.4684384645061728
4647,1.5145481288580247
4689,1.4568152006172839
4731,1.5036091820987654
4773,1.4850525655864197
4814,1.4469251543209876
4856,1.4669454089506173
4898,1.455213638117284
4940,1.4280372299382715
4982,1.5098755787037037
5024,1.4544188850308641
5065,1.5084447337962963
5107,1.42671875
5149,1.399065875771605
5191,1.3962712191358024
5232,1.452410300925926
5274,1.450257523148148
5315,1.477118537808642
5357,1.456162712191358
5399,1.5365914351851853
5441,1.4115769675925927
5482,1.4800462962962964
5524,1.3676808449074074
5566,1.4345707947530864
5607,1.4556264467592592
5648,1.4574715470679012
5690,1.436698013117284
5732,1.407136863425926
5774,1.4726075424382716
5815,1.3923302469135803
5857,1.4445486111111112
5898,1.4387167245370371
5940,1.505615837191358
5981,1.3752874228395062
6023,1.3897424768518518
6064,1.3898369984567902
6106,1.3952406442901235
6147,1.4941956018518519
6189,1.453494888117284
6230,1.5084741512345679
6272,1.4152416087962962
6313,1.4068827160493826
6355,1.420889274691358
6396,1.4649638310185185
6437,1.4396604938271604
6478,1.5029007523148148
6520,1.4340041473765432
6562,1.4835807291666667
6603,1.4502724729938272
6644,1.44574893904321
6686,1.5079726080246914
6727,1.4537389081790124
6768,1.4770408950617284
6810,1.4971117862654322
6851,1.4054769483024692
6892,1.393864776234568
6934,1.4611902006172839
6975,1.457170138888889
7016,1.4666883680555556
7057,1.4167481674382716
7099,1.4402777777777778
7140,1.4852604166666667
7181,1.4481452546296296
7223,1.4375163966049382
7264,1.4570052083333334
7305,1.449909336419753
7346,1.4443258101851852
7388,1.3796310763888888
7429,1.4351567322530865
7471,1.4579967206790123
7511,1.4313739390432099
7553,1.4368851273148149
7594,1.4501316550925927
7635,1.4571296296296297
7676,1.4423591820987653
7718,1.4212837577160493
7759,1.477635513117284
7800,1.4768518518518519
7841,1.3813671875
7882,1.424931037808642
7924,1.4516420717592593
7964,1.4298206018518518
8005,1.4830637538580247
8047,1.4039891975308643
8088,1.5037398726851852
8129,1.5233082561728395
8170,1.4250916280864196
8212,1.4663044945987653
8252,1.4670703125
8294,1.4180068479938273
8335,1.380723861882716
