,min
0,1.7416343557098766
32,1.5802941743827161
68,1.5144323881172839
103,1.5642332175925926
139,1.5429726080246913
174,1.5188358410493827
210,1.5818976658950616
245,1.5052874228395061
280,1.6086115933641976
315,1.5500347222222222
351,1.543030960648148
386,1.5866232638888889
421,1.5059929591049384
456,1.5660243055555556
492,1.5001755401234569
527,1.4651591435185185
563,1.604134837962963
597,1.610153838734568
633,1.5308338155864198
668,1.5010035686728396
703,1.4791034915123458
738,1.5832566550925926
773,1.493819926697531
808,1.5118952546296296
844,1.5129007523148148
879,1.5014409722222222
914,1.539296875
949,1.4348731674382715
984,1.4839356674382715
1019,1.5985898919753085
1054,1.4855762924382716
1089,1.5015287422839507
1124,1.4935286458333332
1159,1.4986130401234568
1195,1.5773847415123456
1229,1.582959587191358
1265,1.5059124228395062
1299,1.5330849729938272
1334,1.5462663966049384
1369,1.5205121527777778
1405,1.5976273148148148
1440,1.5820929783950617
1475,1.542857349537037
1509,1.5077276234567902
1544,1.579347511574074
1579,1.4750882523148148
1614,1.53086612654321
1649,1.6363141396604939
1684,1.4757021604938272
1719,1.522785011574074
1754,1.5088334297839505
1789,1.4830015432098766
1824,1.5920992476851852
1858,1.4918711419753086
1893,1.535042438271605
1928,1.4972376543209878
1963,1.5206876929012345
1998,1.5272632137345679
2033,1.4499565972222221
2068,1.5325424382716049
2103,1.582593074845679
2137,1.4528742283950618
2172,1.5415388695987655
2207,1.511066261574074
2242,1.5551466049382716
2276,1.4869627700617285
2311,1.5166092785493828
2346,1.4879253472222222
2381,1.5245355902777777
2416,1.4612369791666666
2450,1.547815875771605
2485,1.4834722222222223
2520,1.5264896797839507
2555,1.5100737847222223
2589,1.5483188657407407
2624,1.3631288580246914
2659,1.502771026234568
2693,1.5406987847222222
2728,1.6085368441358026
2763,1.4822497106481483
2798,1.4942100694444445
2833,1.5515234375
2867,1.4694507137345678
2902,1.4600916280864198
2936,1.5100462962962964
2971,1.448572048611111
3006,1.5878722993827161
3040,1.4623910108024691
3075,1.4701456404320987
3110,1.516880787037037
3144,1.5808207947530863
3179,1.5433579282407408
3214,1.4311164158950618
3248,1.4258863811728395
3284,1.576890914351852
3317,1.4747786458333334
3352,1.5167346643518518
3387,1.5363686342592593
3421,1.5462374614197532
3456,1.5007445987654322
3491,1.4385749421296297
3526,1.4931958912037038
3560,1.550083912037037
3595,1.488019386574074
3629,1.5424045138888889
3664,1.455357349537037
3698,1.473612075617284
3733,1.4881254822530865
3767,1.5323365162037037
3802,1.4341314621913581
3837,1.5743745177469135
3871,1.4481230709876542
3906,1.5491869212962963
3940,1.4308854166666667
3975,1.5013951581790124
4010,1.4702985146604939
4044,1.5404899691358025
4078,1.4905603780864198
4114,1.502857349537037
4148,1.4262905092592593
4183,1.5752970679012346
4217,1.447785976080247
4251,1.5361781442901234
4286,1.5137263695987655
4321,1.523291377314815
4355,1.4043918788580247
4390,1.4716415895061727
4424,1.458686824845679
4459,1.5133068094135802
4493,1.407277199074074
4528,1.4639375964506174
4562,1.4768976658950617
4597,1.5142963927469135
4631,1.3973037229938272
4666,1.4148591820987655
4700,1.4954581404320988
4735,1.5032277199074073
4770,1.5149117476851852
4804,1.4061376350308643
4838,1.474594425154321
4873,1.5156597222222221
4907,1.508154899691358
4942,1.4593672839506173
4976,1.457888213734568
5011,1.5220577739197532
5045,1.4367742091049382
5080,1.49039737654321
5114,1.4677199074074074
5149,1.54421875
5183,1.481063850308642
5218,1.512099247685185
5252,1.483214699074074
5287,1.5044907407407409
5321,1.464104938271605
5356,1.4801755401234569
5390,1.4502623456790122
5425,1.5336873070987653
5458,1.5084977816358025
5494,1.4905690586419753
5528,1.4254943094135804
5563,1.5160831404320987
5597,1.463037712191358
5631,1.521114486882716
5666,1.4656013695987655
5700,1.5261858603395062
5734,1.4650901813271604
5770,1.5478342013888888
5803,1.4200033757716048
5838,1.5045331790123457
5872,1.4403047839506173
5906,1.5026765046296295
5941,1.3764954668209877
5975,1.4521836419753087
6010,1.471586612654321
6044,1.4662012924382717
6079,1.4241386959876543
6113,1.4202382330246914
6148,1.4797767168209877
6182,1.508062789351852
6217,1.430264274691358
6251,1.395083912037037
6286,1.4863642939814814
6320,1.4820973186728394
6355,1.4895693479938272
6388,1.4242988040123457
6422,1.477559799382716
6457,1.4878583140432098
6491,1.4244584297839507
6526,1.3905357831790124
6560,1.4535734953703703
6595,1.5152430555555556
6630,1.5153448109567902
6664,1.4586574074074075
6698,1.4382585841049382
6733,1.5236955054012347
6767,1.417758487654321
6801,1.4519844714506174
6835,1.4935595100308643
6870,1.5139023919753087
6904,1.4478047839506172
6938,1.4313170331790124
6973,1.4589655671296295
7007,1.4898471257716048
7042,1.4657634066358025
7076,1.4289375964506172
7111,1.4667081404320987
7145,1.4687692901234568
7180,1.4692399691358025
7213,1.449404899691358
7247,1.4516473765432099
7283,1.4729243827160494
7316,1.4937311921296297
