,min
26,1.819534625771605
63,1.7039043209876543
101,1.587373649691358
139,1.8443180941358024
176,1.6299122299382716
215,2.240656346450617
251,1.5552879050925925
288,1.7500983796296297
325,1.5902753665123457
362,1.6954200424382717
398,1.7574131944444444
436,1.763188175154321
472,1.8731288580246914
508,1.8431018518518518
545,1.7680087770061728
582,1.6582875192901234
618,1.6258994020061728
654,1.5744352816358025
690,1.5916806520061728
726,1.6194020061728396
762,1.6656442901234567
798,1.5625786072530865
834,1.5970153356481482
870,1.6094820601851851
905,1.6118778935185185
941,1.7230184220679012
976,1.7895326967592593
1012,1.7327647569444444
1048,1.839014274691358
1083,1.597149402006173
1118,1.5509085648148149
1153,1.6191449652777778
1189,1.6551649305555556
1207,4.00297550154321
1224,1.5814973958333334
1259,1.6655198688271604
1294,1.5181645447530865
1329,1.5753255208333334
1364,1.6307527970679012
1399,1.855207851080247
1434,1.6945606674382716
1468,1.8270302854938272
1503,1.6014906442901236
1538,1.618903838734568
1573,1.574920910493827
1607,1.6017833719135803
1642,1.5107426697530864
1676,1.6739646026234567
1711,1.514164737654321
1745,1.5135980902777777
1780,1.5909553433641976
1814,1.831709587191358
1848,1.665545910493827
1882,1.7467881944444446
1917,1.5830705054012346
1951,1.5003153935185185
1985,1.510622588734568
2020,1.7205420524691357
2054,1.518650173611111
2088,1.6346961805555555
2122,1.5557894483024692
2156,1.7318315972222222
2190,1.6476393711419752
2223,1.8113850308641974
2258,1.5156462191358024
2291,1.6483579282407408
2326,1.5744203317901235
2359,1.6303173225308643
2393,1.4878727816358024
2427,1.6094444444444445
2461,1.504973476080247
2494,1.5627623456790123
2528,1.5622583912037038
2561,1.748864776234568
2595,1.6336689814814815
2629,1.6832634066358025
2663,1.542461902006173
2696,1.5737813464506172
2730,1.5688874421296297
2763,1.6441618441358026
2797,1.5062866512345678
2830,1.5692558834876542
2864,1.5636284722222222
2897,1.7812673611111112
2930,1.5343523341049383
2963,1.6773152970679013
2997,1.5687803819444444
3031,1.6781635802469135
3064,1.4499614197530863
3097,1.510050636574074
3130,1.5050925925925926
3163,1.6267587770061729
3197,1.4868923611111111
3230,1.743497299382716
3263,1.5584770447530865
3296,1.6172796103395062
3330,1.524576099537037
3363,1.5696170910493827
3396,1.495275848765432
3429,1.5289809992283951
3462,1.5418436535493827
3495,1.680157214506173
3528,1.5914014274691357
3561,1.7036434220679013
3595,1.5542549189814814
3628,1.6232595486111112
3661,1.5071947337962963
3694,1.5825294174382716
3727,1.5169984567901234
3760,1.5605772569444445
3793,1.5538806905864198
3825,1.696734664351852
3858,1.5757074652777778
3891,1.6250226658950617
3924,1.561657986111111
3957,1.540294174382716
3990,1.4905656828703704
4023,1.5361930941358024
4056,1.5433371913580247
4088,1.4656717785493827
4121,1.448317901234568
4154,1.5946889467592593
4187,1.4496995563271604
4220,1.5228153935185185
4252,1.5453462577160493
4285,1.5082619598765432
4318,1.4213869598765432
4351,1.481499324845679
4383,1.536232638888889
4416,1.625667438271605
4449,1.504768036265432
4481,1.5338879243827162
4514,1.5397284915123457
4547,1.4692206790123457
4580,1.5519936342592593
4612,1.4697362075617284
4645,1.4993426890432098
4677,1.546925636574074
4710,1.4797786458333333
4742,1.5792587770061728
4775,1.4904441550925926
4808,1.4311887538580248
4841,1.4987123842592593
4873,1.4588532021604939
4906,1.533822337962963
4938,1.4706476658950618
4970,1.531947337962963
5003,1.5543103780864198
5036,1.5152396797839507
5068,1.530743152006173
5101,1.4963179976851853
5133,1.4650641396604938
5165,1.5294029706790124
5198,1.4128935185185185
5230,1.5183439429012346
5263,1.5198683449074073
5295,1.5390137924382716
5327,1.569919463734568
5360,1.5188459683641975
5393,1.4415494791666668
5425,1.5228404706790124
5458,1.5187861689814814
5490,1.4482638888888888
5522,1.5005121527777778
5555,1.4918928433641976
5587,1.5093036265432098
5620,1.5354576581790123
5652,1.4954152199074073
5684,1.5614853395061727
5717,1.5020100308641975
5749,1.4315195794753086
5781,1.5086848958333334
5813,1.5444492669753087
5846,1.4949696180555556
