,min
1,4.0928076774691355
31,1.463930362654321
77,1.3249238040123457
100,3.4536159336419754
122,1.3107619598765432
167,1.3614318094135802
212,1.3868045910493827
257,1.3861429398148148
301,1.4926649305555555
346,1.4164173418209876
391,1.409177276234568
435,1.4445278742283951
479,1.5232653356481483
500,3.25272087191358
523,1.3399561149691357
567,1.4105912422839506
611,1.2963604359567902
654,1.525081500771605
698,1.258308738425926
721,3.287925347222222
742,1.4569738618827162
785,1.3114057677469135
829,1.4649590084876543
872,1.310744598765432
914,1.5339409722222221
935,3.2594618055555555
958,1.3577662037037037
1001,1.4409799382716049
1021,3.2500168788580246
1044,1.377779224537037
1087,1.3985228587962963
1129,1.3533521412037037
1172,1.3242959104938272
1214,1.3975940393518518
1237,3.2625429205246914
1257,1.4373731674382717
1300,1.405122974537037
1342,1.3607050540123458
1384,1.2977001350308641
1426,1.4196272183641976
1447,3.2127787422839504
1468,1.4805690586419753
1511,1.4130970293209877
1553,1.3191526813271606
1595,1.3620158179012345
1637,1.3621522955246914
1658,3.1841724537037037
1678,1.4751827739197532
1720,1.3668614969135802
1762,1.2886125578703704
1804,1.2701668595679012
1846,1.4461082175925926
1865,3.0914482060185184
1888,1.4291367669753086
1928,1.4928231095679012
1970,1.4347366898148148
2012,1.3900607638888889
2053,1.342281539351852
2095,1.3126302083333334
2136,1.4359013310185185
2177,1.411418788580247
2218,1.4704759837962964
2260,1.2988999807098764
2301,1.4190297067901234
2342,1.3952681327160494
2383,1.3721286651234568
2424,1.4261689814814815
2466,1.3871879822530864
2507,1.409402488425926
2548,1.3857002314814815
2588,1.381228298611111
2629,1.359522087191358
2670,1.3758936149691359
2711,1.3189708719135802
2752,1.4956679205246914
2792,1.389982638888889
2833,1.3599744405864198
2874,1.4164641203703703
2914,1.286501736111111
2955,1.446391300154321
2996,1.3691020447530864
3036,1.3584355709876543
3077,1.378708526234568
3117,1.3817626350308643
3157,1.3546137152777777
3199,1.3859066358024692
3238,1.4005815972222222
3280,1.3871132330246914
3320,1.3801740933641975
3360,1.3883391203703703
3400,1.299566936728395
3440,1.3828669945987655
3481,1.352719425154321
3521,1.2970061728395061
3561,1.395719039351852
3602,1.296160300925926
3642,1.339569347993827
3682,1.3750834297839507
3722,1.3613705632716049
3763,1.3224271797839506
3803,1.3392737268518518
3843,1.3692052469135803
3883,1.3706476658950617
3923,1.2654542824074073
3963,1.3776538387345678
4003,1.3394478202160494
4043,1.3833506944444445
4084,1.3299787808641976
4123,1.3594241898148147
4163,1.340360725308642
4204,1.360654899691358
4243,1.3490813078703703
4283,1.3707807677469135
4324,1.3662553047839505
4363,1.2911048418209876
4403,1.3626576967592592
4443,1.3194815779320987
4483,1.3296759259259259
4523,1.3458622685185184
4563,1.346769386574074
4602,1.3875395447530865
4642,1.3397853973765432
4682,1.2934862075617284
4723,1.4355497685185186
4762,1.2995949074074074
4802,1.3072159529320988
4841,1.2681929976851851
4881,1.3794941165123458
4921,1.2732470100308642
4960,1.3019675925925926
5000,1.3396402391975308
5040,1.3819719328703703
5080,1.2905174575617284
5119,1.3390041473765433
5159,1.4226258680555555
5198,1.3586998456790123
5238,1.3740967399691357
5278,1.334454089506173
5317,1.3198451967592593
5357,1.2640036651234567
5396,1.3506635802469136
5437,1.3826678240740742
5476,1.3179393325617283
5515,1.352999614197531
5555,1.2350646219135804
5594,1.3189052854938272
5633,1.4190432098765433
5674,1.3356360918209877
5713,1.3049512924382716
5753,1.3631254822530865
5792,1.3156833526234568
5831,1.4254075038580247
5871,1.3800776427469137
5911,1.34363956404321
5950,1.3155425347222223
5989,1.3627777777777779
6028,1.4008622685185186
6068,1.2395616319444445
6107,1.3574146412037038
6148,1.4288416280864198
6187,1.3151128472222222
6226,1.2582441165123457
6265,1.2609567901234568
6304,1.2927903163580248
6343,1.3482769097222222
6383,1.3247400655864197
6423,1.3673635223765432
6463,1.375180362654321
6502,1.365690586419753
6541,1.303984375
6580,1.280294174382716
6619,1.3563638117283952
6658,1.423358410493827
6698,1.2958998842592593
6737,1.3483034336419752
6777,1.4100159143518518
6817,1.3798374807098766
6856,1.363888888888889
6895,1.36389949845679
6934,1.2767804783950618
6973,1.3310720486111112
7012,1.3627237654320987
7052,1.3067293595679013
7091,1.2714858217592593
7130,1.3506833526234567
7170,1.4295548804012346
7210,1.3597227044753086
7248,1.3411492091049382
7288,1.382953800154321
7327,1.3668523341049383
7366,1.3262485532407406
7405,1.2936762152777779
7444,1.3036631944444443
7483,1.391815200617284
7523,1.3958449074074073
7562,1.3684813850308641
7601,1.2946026234567902
7640,1.3487114197530865
7680,1.440991512345679
7718,1.4126789158950617
7758,1.4106737075617284
7798,1.3785677083333334
7837,1.3821875
7876,1.403059413580247
7915,1.34336612654321
7954,1.3786357060185186
7994,1.3596175733024691
8032,1.3316049382716049
8071,1.266159336419753
8111,1.330913387345679
8149,1.365
8188,1.434285300925926
8227,1.3414708719135802
8267,1.3590190972222222
8306,1.4018923611111112
8345,1.3686029128086419
8384,1.3414221643518518
8423,1.3231110146604939
8464,1.4013276427469137
8503,1.4384071180555555
8540,1.3656346450617285
8580,1.3845515046296297
8618,1.3797709297839507
8657,1.4393166473765433
8696,1.4394319058641976
8736,1.4003317901234569
8776,1.3514674961419753
8815,1.3572120949074074
8854,1.3081833526234568
8893,1.3289457947530865
8932,1.3964274691358025
8971,1.3845876736111111
9010,1.3436829668209878
9049,1.369759837962963
9088,1.3642206790123457
9128,1.3777440200617284
9166,1.3234109760802468
9206,1.368383487654321
9244,1.3056404320987653
9283,1.345417148919753
9313,2.058301022376543
