sampleid,x,y
142,838086.793098356,823708.177136878,0.0
143,840100.915452735,822231.80253274,0.007985291788107056
144,840399.564231283,821859.187902569,0.010105310923857889
145,840694.428198239,824052.951811277,0.0
146,839335.824275356,821626.750915679,0.06260496451998024
147,840669.706547966,822784.329181164,0.0
148,840745.266432608,824038.615959855,0.0
149,840236.841868322,823400.51876481,0.0
150,837224.811847438,822447.346875559,0.09273767154044936
151,840899.690838614,821750.27756323,0.0
152,840519.05627799,821959.093510059,0.006032301197397193
153,837534.632570726,822940.601128293,0.012419967553290348
154,837563.08305458,822395.270874809,0.10550978177694088
155,839473.553576832,821936.924159167,0.15300187687719527
156,838454.980336282,821970.957351461,0.0930017362976426
157,840328.823172356,824071.019982111,0.0
158,840426.559431801,823225.295547474,0.0
159,839043.421009687,823629.007406172,0.005775137213062238
160,837120.24954601,822267.326974471,0.11691600734536634
161,837989.896747086,823512.746379514,0.006824966479555694
162,840593.917425991,821899.355622541,0.005340698633030253
163,840817.855549533,823309.814073217,0.0
164,837958.995388733,822039.574272922,0.10561795534194711
165,840035.260486736,822676.305236808,0.014996316160636186
166,837751.944045955,822212.127802064,0.11365133462145433
167,837676.3963003,821847.189848042,0.12399850324370776
168,840812.420402688,822564.996067445,0.0
169,840388.421185679,821831.643843191,0.010692584025763877
170,836733.258768699,823317.348797726,0.0
171,840726.844701344,823821.339326339,0.0
172,839711.704998706,823311.18180742,0.0
173,836753.780067864,823017.349126736,0.0
174,837175.020333842,823204.557603331,0.0005768361187621567
175,840579.960866795,821713.728267536,0.007676460877065075
176,840571.717580458,823490.181774918,0.0
177,839597.998346947,822740.2468138,0.09665761073537878
178,841060.667904525,822158.526144075,0.0
179,840516.009719224,821862.518502685,0.007782906971049856
180,837413.538350195,822040.063520098,0.15361165490092574
181,840784.527577082,822026.061196957,0.0
182,838599.217295152,823912.260580841,0.0
183,837752.051770686,823089.295834344,0.032589358831837764
184,840008.887230806,822863.700149097,0.009737561573361699
185,839991.495676709,823940.906490049,0.0
186,839848.32743714,823524.364877405,0.0
187,839751.438891378,822386.273817032,0.13172802812687048
188,838837.304136603,822555.463912132,0.1174575864070933
189,837597.797885864,822361.760186575,0.11044258127826377
190,838310.698048519,822395.771391386,0.14376007003574617
191,840042.824393007,823046.145198648,0.001967714166428516
192,838158.456906568,822550.678071856,0.1547129248273351
193,840446.186827798,823591.653565186,0.0
194,837807.441471037,823218.016317593,0.030872712549001383
195,836993.63758169,823021.021238735,0.0
196,837416.227431576,823339.369034323,0.0014245670218873219
197,840447.083821199,822198.24525658,0.0013427859781290276
198,838268.333318753,821894.701827943,0.1059101641811879
199,838653.640946121,823847.677762127,0.0
200,837818.352466106,822148.107721239,0.10725811974594583
201,839530.980634402,823953.166624964,0.0
202,838210.194204596,823305.670008575,0.08916663009843974
203,839766.394569171,822922.304595113,0.02382302963284772
204,839784.057687566,822749.432938958,0.06072907791937246
205,839901.419923607,823851.335674402,0.0
206,837763.856368532,822857.871619607,0.05454615097532243
207,840737.867009492,822548.76066918,0.0
208,840692.298347612,823573.059850715,0.0
209,838335.49087833,823493.242457003,0.04141458651929369
210,838639.127804835,823182.195156001,0.1271919948232116
211,838268.777744193,822643.307259474,0.18418390547407937
212,840234.39807399,823453.838627144,0.0
213,838876.591211788,822712.119485567,0.11824944429187731
214,838125.656142595,823039.203210382,0.14354803649020373
215,840510.387867203,822046.563375602,0.004296937389112644
216,839797.063397674,823021.117916627,0.013530504927178834
217,838724.903492217,822483.927933707,0.13183700297321047
218,840597.085492508,822720.239661066,0.0
219,837031.836234718,822631.218877746,0.040612563993050424
220,839285.769659677,821997.558573864,0.16840987458397164
221,838345.544370715,822637.99965203,0.1951824662773295
222,838033.579928522,821939.700555485,0.11415727899945358
223,839451.055996721,821787.119422563,0.11376026053237608
224,837952.592385542,821812.266221725,0.1211585847723741
225,837501.617676758,823260.4421256,0.004363881789663652
226,839159.24902959,823646.646326896,0.0010290667310452672
227,840240.322091478,823728.908350321,0.0
228,837916.055808642,823632.785888951,0.0
229,839677.801501145,822145.47833889,0.15318391750872679
230,839138.1028908,821974.348014843,0.14314928409162248
231,838813.246256629,823774.648015689,0.0002340263097703085
232,840813.425677918,824291.418677095,0.0
233,840620.355764313,823248.412623784,0.0
234,837606.015593127,823423.85166971,0.0015751731615206589
235,839552.617490869,823611.346542397,0.0
236,840434.481030683,823057.912208586,0.0
237,838968.324810539,823686.503938253,0.003991322246584583
238,838188.343177002,821688.146264712,0.11528872823688509
239,837490.708306675,823378.741504239,0.0013849756301737204
240,836975.698620273,822714.486081951,0.016447679274636112
241,840638.05021136,824018.286703056,0.0
242,837712.573069922,822667.392492149,0.04111628814655141
243,837778.034875766,822811.540973457,0.0601303261481171
244,838497.056121087,823516.239117942,0.03677702663338884
245,840361.499542681,822693.090714859,0.0
246,838605.134647843,822767.114471324,0.1959296209510355
247,839765.792708742,823736.297677163,0.0
248,838346.866641243,821763.504411532,0.10587582412090098
249,840552.881322326,823127.918653547,0.0
250,838148.640811688,823650.569893462,0.0027252912379480245
251,838690.518514406,822114.638086972,0.08925743473397231
252,840269.804666491,823819.468450432,0.0
253,838091.748230783,822064.368106785,0.09728133228188592
254,838367.0625745,822925.977222513,0.19987621776849612
255,840631.442388995,821840.210184818,0.005173223017969334
256,837673.308526748,822771.758046027,0.030873857067481265
257,839865.884449985,821774.166834076,0.0504125748660907
258,839773.410756783,822325.38756967,0.1273062273711286
259,839071.944244446,822400.513620945,0.1648048470403803
260,838576.22721371,823704.270815742,0.0031818997571043416
261,837430.753478233,822535.151096978,0.07527835682153272
262,840322.41720214,822073.484008597,0.00637370218292788
263,839364.309019329,822218.317552187,0.20166823045083968
264,838925.501520175,823244.010327954,0.04182329441008541
265,839480.191040971,823543.152059695,0.0
266,837978.713829483,822840.225457724,0.13158459684641696
267,839679.057635891,823705.853843962,0.0
268,840128.801434801,823681.125155407,0.0
269,837750.907402287,821691.314450426,0.11763496199723977
270,837409.852585981,821923.510902919,0.14690819997018068
271,839541.396833649,824001.982292979,0.0
272,838079.627619928,821866.873454264,0.11763915584896933
273,839341.16814444,822309.444693761,0.19978898779701676
274,837701.766539786,822154.857860666,0.12623604935997196
275,839668.864442317,823895.975961606,0.0
276,837887.622248824,821805.761692591,0.12252301710859914
277,840443.473742806,823416.597208645,0.0
278,839804.606984606,821973.863285537,0.09719624902735675
279,840672.981055661,823889.770256003,0.0
280,838791.714333431,822365.958274344,0.1092851313308079
281,839564.6521045,823540.241367268,0.0
282,840305.876092338,822165.366003947,0.003867939032022842
283,837434.265440885,822085.34591032,0.15290974288765208
284,840670.208049365,823991.786395757,0.0
285,838969.312862813,822470.583538541,0.13775350094045535
286,837292.278864116,823129.973637926,0.0026240700775807518
287,838578.507562892,823856.523689125,0.0
288,838400.903065217,822723.81753617,0.2090340853902335
289,838126.396783094,823416.060593416,0.04517915443484457
290,837903.369888255,821475.012652663,0.10394364171227241
291,839610.550503347,823396.034105776,0.0
292,839997.066758404,822258.270353511,0.046213853932024755
293,837812.65265528,822614.0284377,0.06561480274420335
294,837239.626973746,823274.135918239,0.0006325229033758051
295,839906.457367845,821863.060738648,0.055313931173518134
296,838345.647711235,823557.33758082,0.022611947053768018
297,837983.557973527,822410.532383479,0.0885127657359456
298,838328.220287556,822836.129534756,0.20378351004765102
299,840408.572302007,824218.563898532,0.0
300,840132.401808534,822221.423574737,0.0025863480520059434
301,838193.797144592,823384.324103823,0.06085570241297758
302,839089.046789392,821807.627144713,0.08138410094067769
303,839959.29272785,822557.282456027,0.04900518982612195
304,840836.259580905,822550.418101783,0.0
305,838950.143722148,823071.238074505,0.05724776389206553
306,837952.178829544,822918.549630288,0.1172478448025925
307,837602.741377129,821869.02456748,0.13116498746741978
308,839410.274456861,822901.914443511,0.04694660751124334
309,838362.406010552,822814.04467374,0.20502742767615648
310,839296.919160804,822898.177292269,0.04831341306769736
311,839896.841443683,823230.990886232,0.0
312,840347.371064435,823085.928974702,0.0
313,840141.885479175,823310.797343915,0.0
314,840320.875564667,821585.61110414,0.013133774588818743
315,840385.822473941,822960.838553813,0.0
316,838203.735618517,823502.517555575,0.029928793203049236
317,837196.800127202,822966.782404357,0.002439834786522612
318,839949.226379507,822035.107753378,0.059605485989338944
319,840105.789253416,821588.771867747,0.027944115368803667
320,838066.854384584,821448.858489749,0.10017115510864599
321,839635.114208886,824073.241435979,0.0
322,840365.867993195,823518.51882132,0.0
323,840250.773059145,822474.42848466,0.0
324,839825.58332131,823389.440256215,0.0
325,837972.346866793,822204.855312704,0.08635466765817978
326,838719.909156174,822872.702562629,0.1638783179349376
327,837891.755539573,821600.600202067,0.11998485786078895
328,840230.854750555,823501.418072848,0.0
329,840828.368608208,822688.621137039,0.0
330,839096.316729891,822461.672777822,0.16036413860648654
331,837652.935712143,822602.325192914,0.052058267916722224
332,838002.670703554,821538.858042463,0.11615217694138653
333,838515.354462644,822174.935159928,0.10412015254837088
334,840278.684344412,821612.454115464,0.015485808294828722
335,837130.929746553,823429.97849496,0.0
336,840587.502343853,823254.576375545,0.0
337,838648.165172199,822831.581584239,0.1840670401940829
338,840199.98038444,823968.345314204,0.0
339,840080.821205047,822476.717393883,0.013526423215451045
340,838603.451226746,823738.64784089,0.0005163688933971203
341,838208.657534611,822079.336210764,0.09522940025028531
342,839764.950663654,823323.61704877,0.0
343,837812.886910737,822209.735204435,0.10352410168671224
344,839775.126557848,823687.874368887,0.0
345,838026.68224629,822238.196516334,0.08031701249294061
346,838551.910539305,822878.511030272,0.19590351462939146
347,837573.298098885,821933.325490948,0.14186503564551678
348,837735.004225697,823018.592917522,0.034852003796935566
349,838380.54628285,823876.826629987,0.0
350,840388.240100393,822014.897464634,0.007122031224023724
351,840630.817930941,824302.121912712,0.0
352,837953.355474645,821977.888732857,0.11243856631754595
353,840221.873708085,822153.446547593,0.004671863124620577
354,840486.061268202,821976.49018976,0.006352419392060369
355,840054.471479756,823594.993596575,0.0
356,840645.18208386,821716.927946264,0.00583899981438159
357,840142.373518582,823275.106443011,0.0
358,839693.283092013,823058.341850305,0.014466938410339537
359,837660.043761393,822112.507856675,0.13578894131138036
360,839317.901084434,822387.940020699,0.19307166413706336
361,840350.175420159,822587.50889918,0.0
362,840080.847927984,823782.107967468,0.0
363,836842.769369089,822830.133536166,0.0
364,839428.765419601,822953.361059277,0.02964578843748404
365,839323.933561349,823157.028541311,0.01522249997727472
366,838869.44188376,823045.735234351,0.08998470197048834
367,838255.314439553,821434.844943037,0.09705183953962274
368,840304.618270799,822584.497211327,0.0
369,837720.1842648,822794.151132056,0.04396429396728222
370,839303.304073586,823218.42355085,0.01207201706914317
371,840115.189326399,823067.140090581,0.0
372,838637.305888927,823058.662506936,0.1524947572823061
373,840186.544386576,823923.632200739,0.0
374,838645.955050578,822349.024517335,0.11901446399089981
375,839819.257528123,823578.441158312,0.0
376,838755.079368597,822694.016901634,0.15709776075134582
377,837658.800406462,823406.994652984,0.0024744716479869915
378,837548.585539375,822818.833129288,0.016908735479249395
379,838916.925111644,823027.764157198,0.07653031704766992
380,840139.960267596,822418.567913495,0.0033301448781906094
381,839806.543219022,822235.212192234,0.1191409023997925
382,837826.876750432,821735.864391397,0.12310746590182223
383,840918.26613533,822986.5261924,0.0
384,838324.685304212,823077.907574204,0.1671440121341913
385,840372.105730715,823970.934947995,0.0
386,838032.89499282,823276.543666188,0.06672061366226531
387,838275.645410408,823015.267043484,0.17802349687697622
388,839116.154681581,823405.721963598,0.016067304635027
389,837856.171276019,821455.799350271,0.09717290431331577
390,836805.148037315,822963.296405123,0.0
391,838165.517659142,822226.975255351,0.0904641298864836
392,840439.003802093,822377.184377139,0.0
393,840075.50693585,821991.005940613,0.020292696179618677
394,839548.853734383,823444.685954681,0.0
395,837536.338038123,821552.75599598,0.06519781191017968
396,839469.586590235,822114.359613071,0.18438208082280508
397,838419.250168878,822613.89876265,0.1972793530772001
398,837762.410148673,822788.658382082,0.05555229702993755
399,838063.884231598,823508.621636945,0.016456686436558756
400,836960.069050155,822868.591909473,0.00043035061100207334
401,838676.264286188,822602.378623809,0.16761226475104932
402,840800.543192973,821742.105131479,0.0009452753939340213
403,840824.050491381,823963.990103321,0.0
404,840342.978289463,821963.394988959,0.008901739617078266
405,838456.920930306,821823.92343493,0.09133102900008057
406,837751.660117405,822256.197177406,0.10967198762673983
407,838117.901160555,823124.778886571,0.1210409242860381
408,838348.37170136,822056.675854653,0.09682250244843008
409,840660.727603623,823358.826718155,0.0
410,837754.14305751,823337.290229134,0.005124008216687153
411,840937.530360594,822834.607554853,0.0
412,839297.534777204,823060.829244273,0.023386936890791594
413,837195.635266181,822474.187515033,0.08711089715508419
414,839826.985975599,822768.739531505,0.04454151625406342
415,837249.803935312,823159.374404306,0.0018803007925222745
416,839374.840583538,823500.259565418,0.00032133041194414594
417,838220.238265909,822276.909767682,0.09812376626283716
418,837321.946480132,823380.08285309,0.00016949657462509747
419,838724.056454501,822211.037077879,0.09941729186743603
420,840657.195402036,824077.688795184,0.0
421,838615.41846601,821980.706962543,0.07992456617366243
422,840703.094195807,821986.925463488,0.0009910764049738917
423,840599.858494871,822566.720625288,0.0
424,839095.53571815,822648.28981565,0.1302738318798811
425,840973.41944498,822492.225515622,0.0
426,837530.667009578,822688.296888837,0.03972666092428884
427,838262.656783763,823716.047394105,0.0013535484580187059
428,839303.451375156,823900.398266964,0.0
429,840210.695773636,821834.133294999,0.01736958651557202
430,840762.85531817,822099.153312906,0.0
431,840424.761132241,822272.76399995,0.0
432,839163.236195893,823550.036369737,0.005908248009841307
433,841018.919904476,822085.828225056,0.0
434,840333.132527465,821900.406065301,0.010311418504452155
435,840419.378703115,822930.694080157,0.0
436,839506.037867417,822529.830571026,0.15672252908991602
437,840358.23196036,822076.139050977,0.0059283188662118454
438,839642.795430068,822123.974085328,0.16008637937685635
439,840220.384672264,822869.19766492,0.0
440,840042.050737282,823252.130107256,0.0
441,838843.603972957,823733.309365342,0.002433579754925786
442,840356.976060329,823713.937794281,0.0
443,840292.376436563,822262.59498068,0.0009539873473379367
444,836913.419259029,822927.361184135,0.0
445,839291.97077238,822063.962661121,0.18342799474096683
446,837685.143990074,821611.069750038,0.09893863139677449
447,838478.720584303,822977.559536152,0.18773515059976578
448,839518.531299064,822960.334161351,0.028252837511804463
449,837881.39922402,822860.634257856,0.09627037186337449
450,839028.945107378,823196.895674354,0.03117316984190476
451,837266.374147951,822939.272073966,0.0034973362190125344
452,838539.028697546,823734.053282176,0.00044924290847119777
453,840413.474041428,821668.685044632,0.011618460250283466
454,839711.628697522,823519.017754284,0.0
455,838620.798010526,822320.60289175,0.11808044157990803
456,840928.437291014,824341.933100042,0.0
457,837937.60633513,822580.453718384,0.10162348135162033
458,838142.150660969,821525.657303238,0.11015754799788022
459,838637.512316146,822481.441662205,0.14886704229982653
460,840158.426118245,821485.026145329,0.021187526231909254
461,838907.747334353,823922.70499494,0.0
462,840120.684798555,824102.675306851,0.0
463,839113.843382493,822684.785256947,0.12321594003212845
464,838764.062283003,822759.297454988,0.1569332283084661
465,839939.52981741,821868.179952454,0.0470694199036278
466,837350.072841833,822761.75500827,0.02402075521563076
467,839605.73825746,823355.60159977,0.0
468,839321.716994706,823541.699394449,0.00048011787472005644
469,839670.450217578,822082.199726293,0.14904003087515985
470,837217.095905751,823319.832571865,0.0
471,837595.094629216,821565.746158774,0.07680496368945186
472,836876.051587402,823236.51557123,0.0
473,838941.007844003,821961.068007026,0.09419961766653129
474,838328.192443942,821888.943181277,0.10171792582706518
475,839461.921331599,823000.882228746,0.02419695273073428
476,838374.786742629,822072.25503115,0.0966716505973998
477,840047.112591419,823164.151010802,0.0
478,838094.790655633,822927.678559587,0.15644535776725332
479,837822.608326121,823075.616925351,0.053074474129320766
480,839648.413899583,821805.775841792,0.1009063894183095
481,838274.152588342,822080.225750447,0.09420463428414523
482,837659.238779127,822949.578834007,0.02180556669857383
483,840022.118681507,822313.718974686,0.038683524006954774
484,838126.239933788,821964.074487384,0.10854092442643999
485,840435.444801904,824253.702436718,0.0
486,839484.367547433,822457.833038106,0.17303166832215847
487,840150.280846847,822386.928803956,0.001622453292660075
488,840302.894035523,823515.416494559,0.0
489,837280.675567432,823377.557210126,0.0
490,837412.557517774,822471.854102521,0.08832891101790552
491,836787.265642124,823060.347490569,0.0
492,838469.26138022,821694.411517044,0.09009029971499397
493,841005.961655296,822259.954897607,0.0
494,838789.886724428,821784.806531309,0.050530504902726876
495,840840.194067273,822620.671472274,0.0
496,838889.014098099,822815.06898349,0.1131185224143393
497,838393.12309258,821574.505547278,0.09545007284567432
498,839188.820882655,823733.453142855,0.0
499,839595.609362,822190.233064467,0.17299733706721274
500,840177.872048513,821994.74545292,0.01161885652230808
501,838892.808736522,823839.854362668,0.0
502,839492.177445029,822740.172070428,0.10372691701344955
503,838508.579562444,822917.061890236,0.1941748715022286
504,840889.482777436,822353.896848421,0.0
505,839028.927899061,822862.315599924,0.0745475386747169
506,839113.145469592,823045.177599911,0.031084776621050008
507,839907.398089871,822779.419239991,0.023400423229580705
508,838685.604272649,823645.864376067,0.010083084067077091
509,838091.769617078,823807.515532299,0.0
510,839512.232349237,822322.31056698,0.18016000858551656
511,837586.124575554,822965.620251225,0.013740530130230598
512,839227.294976571,821751.734921674,0.08946264798514578
513,836962.632432795,823168.524830795,0.0
514,838840.144533907,821810.359886183,0.05460416022111179
515,839013.852880903,822194.458444208,0.15460846720629667
516,840649.430873268,821787.29278547,0.005227346413329504
517,839336.005925572,822758.094193793,0.10233696665636381
518,840631.873914226,823737.465570864,0.0
519,840693.81052012,822904.190305042,0.0
520,837443.105291634,823007.887517722,0.007465256143030931
521,837855.806686817,823296.1756247,0.02892320891147525
522,840932.570237297,822490.236502965,0.0
523,837878.895684269,822194.677915405,0.09816050606742427
524,837949.189985741,822424.342490697,0.0815853216287855
525,840375.155759001,822823.757604797,0.0
526,839982.28627573,823234.16382852,0.0
527,840456.973855067,823999.967209969,0.0
528,837339.499885626,821542.132652216,0.05598015109878846
529,838118.42447298,823166.423343235,0.11008434987815427
530,840327.255567454,822118.175126136,0.005076247324722232
531,839085.80723357,822955.769171682,0.04924719531764437
532,840215.135742791,823205.994072779,0.0
533,840472.317415813,822104.888777236,0.003531103351989007
534,840524.288593241,823646.814818144,0.0
535,838424.559021069,823157.79971234,0.15280769709490089
536,840725.446988504,822483.22498502,0.0
537,836643.656177941,823294.721632488,0.0
538,837787.637756537,823506.489011808,0.0003680942983106092
539,838794.010857351,822927.641142602,0.13587364828710113
540,839481.269558629,821688.269067931,0.08413454146081388
541,839078.204670095,823010.10500521,0.038372002190243476
542,838646.669893308,823599.225183522,0.016327747434906743
543,838998.29439048,822160.799694517,0.14746400123588896
544,838510.432225212,821832.103522008,0.08403885421294466
545,840718.201935543,822636.119522415,0.0
546,838823.96980746,823107.151366829,0.09639168875588498
547,839684.96729462,823223.551788262,0.003918926800106877
548,840836.72540366,824272.676183287,0.0
549,840042.30866266,822206.1838752,0.027287652230844266
550,838142.384286335,823620.565209489,0.003919962874240116
551,840793.963134007,823368.783564431,0.0
552,838123.306864533,822002.927289038,0.10458965200925995
553,839969.686467348,823764.297753743,0.0
554,838235.701025679,823393.683666299,0.063422314852063
555,838110.645992916,822095.999432676,0.09093118234846014
556,838578.883235726,821968.810516118,0.08309334372731444
557,840685.868409212,823416.726496836,0.0
558,839783.444544767,822654.266833672,0.08542221459682324
559,840072.265083871,823461.506055518,0.0
560,838746.254027543,822823.358766828,0.16012604533728528
561,839859.554505954,822273.116522458,0.09952456380568757
562,840853.358650238,823286.695921817,0.0
563,840789.180726837,823939.556034746,0.0
564,837053.715119189,822612.404622847,0.047270512612247725
565,838694.980925845,822217.649918037,0.100465838399115
566,837145.321402871,822279.703172983,0.11906338916667647
567,837322.092156862,823233.014563965,0.0019285870493663624
568,840755.004774569,824098.168734042,0.0
569,840642.562111706,822716.805158974,0.0
570,837271.925605002,823325.381836816,0.0003869850214689259
571,837546.351467718,823313.465496675,0.0037816208653885953
572,838879.133764847,822254.704793816,0.12423992876968509
573,838089.875544832,821594.720929553,0.11834195002311736
574,837213.138115564,823037.359182421,0.002321322261343041
575,838806.063433086,822792.008837654,0.14342206935905358
576,837999.930648854,822896.229543361,0.13458670781029974
577,837507.470979831,822652.506114156,0.04906907020477862
578,840011.88071021,823891.43151873,0.0
579,837729.209151223,823756.215540923,0.0
580,840801.122400787,823187.420152981,0.0
581,838118.13695282,823475.988694574,0.029902390098226417
582,840488.199644761,823243.342005225,0.0
583,839343.105915126,821802.821655601,0.11620615971168088
584,838340.558424436,821576.785255542,0.10196824186344508
585,837983.24710067,821855.469113024,0.11910737023570885
586,838316.513326552,822087.648885999,0.09514396085656071
587,840527.161932166,822020.417387594,0.004561549185571104
588,839017.264231243,822904.520230869,0.06854698203131758
589,838483.23921643,821876.254444652,0.08757555028596542
590,837235.839600104,822194.261057556,0.14192688684375254
591,840528.123579423,822701.036850468,0.0
592,840338.415912856,822204.497066136,0.002413670984949085
593,839005.256115555,821912.363757672,0.0963377624112487
594,840676.764708994,824185.885445752,0.0
595,838102.12857897,822454.471821058,0.12412847634584875
