,sqrt_l,0,pi/12,pi/6,pi/4,pi/3,5pi/12
111,0.11107404936624417,0.16792365041980914,,,,,
112,0.11207471647765177,0.16943582221846137,,,,,
113,0.11307538358905939,0.17094767781867357,,,,,
114,0.11407605070046699,0.17246476358905663,,,,,
115,0.11507671781187459,0.17397330043493325,,,,,
116,0.11607738492328219,0.175490917403013,,,,,
117,0.11707805203468981,0.17699984098304017,,,,,
118,0.11807871914609741,0.17851343017601332,,,,,
119,0.11907938625750501,0.18002718317734073,,,,,
120,0.12008005336891261,0.18153201238043554,,,,,
121,0.12108072048032022,0.18304618934650438,,,,,
122,0.12208138759172783,0.18456062990065394,,,,,
123,0.12308205470313544,0.18607534150292424,,,,,
124,0.12408272181454304,0.18758080761180917,,,,,
125,0.12508338892595064,0.18910560912661017,,,,,
126,0.12608405603735826,0.19061147232118889,,,,,
