origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"20","19",0.1292292,1236.1732487,1.4010424,1237.7035203
"20","20",0.0000000,0.0000000,0.0000000,0.0000000
"20","21",0.1292292,873.5413031,0.8968344,874.5673668
"20","22",0.1292292,814.3662671,0.4529877,814.9484840
"20","23",0.1292292,770.4067151,0.3076314,770.8435757
"20","24",0.1292292,826.6359447,0.9857910,827.7509650
"20","25",0.1292292,692.5366846,0.0925177,692.7584316
"20","26",0.1292292,761.6801753,0.1756824,761.9850869
"20","27",0.1292292,1782.2674243,1.4749853,1783.8716388
"20","28",0.1292292,1757.6746251,1.2392569,1759.0431113
"20","29",0.1292292,1703.5918889,0.8054439,1704.5265620
"20","30",0.1292292,1790.8064512,1.1788190,1792.1144993
"20","31",0.1292292,1822.3344807,0.1033514,1822.5670613
"20","32",0.1292292,738.7150494,0.6362029,739.4804815
"20","33",0.1292292,718.6316837,0.5888800,719.3497930
"20","34",0.1292292,776.9756438,1.4175794,778.5224524
"20","35",0.1292292,797.6761023,1.4426232,799.2479547
"20","36",0.1292292,979.9104748,0.4212628,980.4609668
"20","37",0.1292292,643.3126741,0.5352641,643.9771674
"20","38",0.1292292,1402.6970968,0.1792728,1403.0055988
"20","39",0.1292292,1370.7289758,0.5458849,1371.4040899
"20","40",0.1292292,1361.6841635,0.6940843,1362.5074771
"20","41",0.1292292,1396.5679702,0.1241398,1396.8213393
"20","42",0.1292292,1355.5456492,0.7545976,1356.4294761
"20","43",0.1292292,610.4162122,0.1588003,610.7042417
"20","44",0.1292292,671.2729732,3.8020801,675.2042825
"20","45",0.1292292,690.0924158,1.9766903,692.1983353
"20","46",0.1292292,1550.2673787,0.1941626,1550.5907705
"20","47",0.1292292,1630.8847559,2.4118715,1633.4258566
"20","48",0.1292292,1976.2019647,0.9248293,1977.2560232
"20","49",0.1292292,1575.7055070,0.4510897,1576.2858259
"20","50",0.1292292,1465.5367640,1.1790701,1466.8450634
"20","51",0.1292292,2520.4291413,0.5528679,2521.1112384
"20","52",0.1292292,1670.5098292,0.2485793,1670.8876377
"20","53",0.1292292,1477.7018355,0.6557747,1478.4868395
"20","54",0.1292292,1450.6978292,0.4995255,1451.3265839
"20","55",0.1292292,1349.5962139,0.3998232,1350.1252663
"20","56",0.1292292,1287.2887481,2.2965769,1289.7145543
"20","57",0.1292292,1215.8435277,1.1393830,1217.1121399
"20","58",0.1292292,1456.7728768,0.2599727,1457.1620788
"20","59",0.1292292,1481.0214955,0.2276089,1481.3783336
"20","60",0.1292292,1517.4082191,0.0722521,1517.6097004
"20","61",0.1292292,1912.8257611,0.0977278,1913.0527182
"20","62",0.1292292,1600.8094333,0.3342354,1601.2728979
"20","63",0.1292292,1692.6452248,0.3448893,1693.1193434
"20","64",0.1292292,1780.3698873,0.3059679,1780.8050844
"20","65",0.1292292,1111.8194929,0.2649683,1112.2136904
"20","66",0.1292292,1054.8782685,0.1235684,1055.1310662
"20","67",0.1292292,1013.6385568,0.0649489,1013.8327349
"20","68",0.1292292,916.6580889,1.0569303,917.8442484
"20","69",0.1292292,1236.5404122,10.7218796,1247.3915210
"20","70",0.1292292,1077.0493487,11.8663928,1089.0449707
"21","0",0.8968344,2203.0893544,4.7471764,2208.7333651
"21","1",0.8968344,2101.2614944,0.0000000,2102.1583288
"21","2",0.8968344,1870.6072473,0.0000000,1871.5040817
"21","3",0.8968344,1860.5336706,0.0000000,1861.4305050
"21","4",0.8968344,1813.3279831,0.0000000,1814.2248175
"21","5",0.8968344,1806.3448825,0.0000000,1807.2417169
"21","6",0.8968344,1571.7159929,0.0000000,1572.6128273
"21","7",0.8968344,1255.7292635,1.7180208,1258.3441186
"21","8",0.8968344,1251.3828837,1.8778622,1254.1575803
"21","9",,,,
"21","10",0.8968344,913.2970741,1.8035773,915.9974858
"21","11",0.8968344,905.3084252,1.2020156,907.4072752
"21","12",0.8968344,959.9815638,1.2986645,962.1770627
"21","13",0.8968344,1025.0701890,1.1028969,1027.0699203
"21","14",0.8968344,1093.6934581,0.9151507,1095.5054432
"21","15",0.8968344,1078.1600481,0.8182880,1079.8751705
"21","16",0.8968344,1623.9193297,1.4445217,1626.2606858
"21","17",0.8968344,336.3909282,1.6228738,338.9106364
"21","18",0.8968344,343.5321826,1.6199273,346.0489442
"21","19",0.8968344,362.6319455,1.4010424,364.9298223
"21","20",0.8968344,514.1970827,0.1292292,515.2231463
"21","21",0.0000000,0.0000000,0.0000000,0.0000000
"21","22",0.8968344,810.5620144,0.4529877,811.9118365
"21","23",0.8968344,766.6024624,0.3076314,767.8069282
"21","24",0.8968344,822.8316920,0.9857910,824.7143175
"21","25",0.8968344,688.7324319,0.0925177,689.7217840
"21","26",0.8968344,757.8759226,0.1756824,758.9484394
"21","27",0.8968344,1778.4631716,1.4749853,1780.8349913
"21","28",0.8968344,1753.8703724,1.2392569,1756.0064638
"21","29",0.8968344,1699.7876362,0.8054439,1701.4899145
"21","30",0.8968344,1787.0021985,1.1788190,1789.0778518
"21","31",0.8968344,1818.5302280,0.1033514,1819.5304138
"21","32",0.8968344,734.9107967,0.6362029,736.4438340
"21","33",0.8968344,714.8274310,0.5888800,716.3131454
"21","34",0.8968344,773.1713911,1.4175794,775.4858049
"21","35",0.8968344,793.8718496,1.4426232,796.2113072
"21","36",0.8968344,976.1062221,0.4212628,977.4243193
"21","37",0.8968344,639.5084214,0.5352641,640.9405199
"21","38",0.8968344,529.1557937,0.1792728,530.2319009
"21","39",0.8968344,497.1876726,0.5458849,498.6303919
"21","40",0.8968344,488.1428604,0.6940843,489.7337791
"21","41",0.8968344,523.0266671,0.1241398,524.0476413
"21","42",0.8968344,482.0043461,0.7545976,483.6557781
"21","43",0.8968344,1124.6132948,0.1588003,1125.6689296
"21","44",0.8968344,1185.4700559,3.8020801,1190.1689704
"21","45",0.8968344,1204.2894985,1.9766903,1207.1630232
"21","46",0.8968344,1546.4631260,0.1941626,1547.5541230
"21","47",0.8968344,1627.0805032,2.4118715,1630.3892090
"21","48",0.8968344,1972.3977120,0.9248293,1974.2193757
"21","49",0.8968344,1710.7666762,0.4510897,1712.1146003
"21","50",0.8968344,1600.5979332,1.1790701,1602.6738378
"21","51",0.8968344,2655.4903105,0.5528679,2656.9400128
"21","52",0.8968344,1834.6059912,0.2485793,1835.7514048
"21","53",0.8968344,1501.7236173,0.6557747,1503.2762264
"21","54",0.8968344,1474.7196109,0.4995255,1476.1159708
"21","55",0.8968344,1373.6179956,0.3998232,1374.9146532
"21","56",0.8968344,1311.3105299,2.2965769,1314.5039412
"21","57",0.8968344,1239.8653095,1.1393830,1241.9015269
"21","58",0.8968344,1480.7946586,0.2599727,1481.9514657
"21","59",0.8968344,1505.0432772,0.2276089,1506.1677205
"21","60",0.8968344,1541.4300008,0.0722521,1542.3990874
"21","61",0.8968344,2047.8869303,0.0977278,2048.8814926
"21","62",0.8968344,1624.8312151,0.3342354,1626.0622849
"21","63",0.8968344,1716.6670066,0.3448893,1717.9087303
"21","64",0.8968344,1804.3916690,0.3059679,1805.5944713
"21","65",0.8968344,1135.8412747,0.2649683,1137.0030773
"21","66",0.8968344,1051.0740158,0.1235684,1052.0944186
"21","67",0.8968344,1009.8343041,0.0649489,1010.7960874
"21","68",0.8968344,912.8538362,1.0569303,914.8076009
"21","69",0.8968344,1232.7361595,10.7218796,1244.3548735
"21","70",0.8968344,1073.2450960,11.8663928,1086.0083232
"22","0",0.4529877,2262.2643904,4.7471764,2267.4645545
"22","1",0.4529877,2160.4365305,0.0000000,2160.8895182
"22","2",0.4529877,1929.7822833,0.0000000,1930.2352710
"22","3",0.4529877,1919.7087067,0.0000000,1920.1616944
"22","4",0.4529877,1872.5030192,0.0000000,1872.9560069
"22","5",0.4529877,1865.5199185,0.0000000,1865.9729062
"22","6",0.4529877,1630.8910290,0.0000000,1631.3440166
"22","7",0.4529877,1314.9042995,1.7180208,1317.0753080
"22","8",0.4529877,1310.5579198,1.8778622,1312.8887697
"22","9",,,,
"22","10",0.4529877,972.4721102,1.8035773,974.7286751
"22","11",0.4529877,964.4834612,1.2020156,966.1384645
"22","12",0.4529877,1019.1565999,1.2986645,1020.9082521
"22","13",0.4529877,1084.2452251,1.1028969,1085.8011097
"22","14",0.4529877,1152.8684941,0.9151507,1154.2366325
"22","15",0.4529877,1137.3350842,0.8182880,1138.6063598
"22","16",0.4529877,1683.0943657,1.4445217,1684.9918751
"22","17",0.4529877,395.5659643,1.6228738,397.6418258
"22","18",0.4529877,402.7072186,1.6199273,404.7801336
"22","19",0.4529877,421.8069816,1.4010424,423.6610117
"22","20",0.4529877,573.3721187,0.1292292,573.9543356
"22","21",0.4529877,59.1750361,0.8968344,60.5248581
"22","22",0.0000000,0.0000000,0.0000000,0.0000000
"22","23",0.4529877,825.7774985,0.3076314,826.5381176
"22","24",0.4529877,882.0067281,0.9857910,883.4455068
"22","25",0.4529877,747.9074680,0.0925177,748.4529734
"22","26",0.4529877,817.0509586,0.1756824,817.6796287
"22","27",0.4529877,1837.6382077,1.4749853,1839.5661807
"22","28",0.4529877,1813.0454085,1.2392569,1814.7376531
"22","29",0.4529877,1758.9626723,0.8054439,1760.2211039
"22","30",0.4529877,1846.1772345,1.1788190,1847.8090412
"22","31",0.4529877,1877.7052640,0.1033514,1878.2616031
"22","32",0.4529877,794.0858327,0.6362029,795.1750233
"22","33",0.4529877,774.0024671,0.5888800,775.0443348
"22","34",0.4529877,832.3464272,1.4175794,834.2169942
"22","35",0.4529877,853.0468857,1.4426232,854.9424966
"22","36",0.4529877,1035.2812582,0.4212628,1036.1555086
"22","37",0.4529877,698.6834575,0.5352641,699.6717092
"22","38",0.4529877,588.3308297,0.1792728,588.9630902
"22","39",0.4529877,556.3627087,0.5458849,557.3615813
"22","40",0.4529877,547.3178964,0.6940843,548.4649684
"22","41",0.4529877,582.2017031,0.1241398,582.7788306
"22","42",0.4529877,541.1793821,0.7545976,542.3869674
"22","43",0.4529877,1183.7883309,0.1588003,1184.4001189
"22","44",0.4529877,1244.6450919,3.8020801,1248.9001597
"22","45",0.4529877,1263.4645345,1.9766903,1265.8942125
"22","46",0.4529877,1605.6381621,0.1941626,1606.2853124
"22","47",0.4529877,1686.2555393,2.4118715,1689.1203984
"22","48",0.4529877,2031.5727481,0.9248293,2032.9505651
"22","49",0.4529877,1769.9417123,0.4510897,1770.8457896
"22","50",0.4529877,1659.7729693,1.1790701,1661.4050271
"22","51",0.4529877,2714.6653465,0.5528679,2715.6712021
"22","52",0.4529877,1893.7810272,0.2485793,1894.4825942
"22","53",0.4529877,1560.8986534,0.6557747,1562.0074158
"22","54",0.4529877,1533.8946470,0.4995255,1534.8471602
"22","55",0.4529877,1432.7930317,0.3998232,1433.6458426
"22","56",0.4529877,1370.4855660,2.2965769,1373.2351305
"22","57",0.4529877,1299.0403456,1.1393830,1300.6327162
"22","58",0.4529877,1539.9696947,0.2599727,1540.6826551
"22","59",0.4529877,1564.2183133,0.2276089,1564.8989099
"22","60",0.4529877,1600.6050369,0.0722521,1601.1302767
"22","61",0.4529877,2107.0619664,0.0977278,2107.6126819
"22","62",0.4529877,1684.0062512,0.3342354,1684.7934742
"22","63",0.4529877,1775.8420427,0.3448893,1776.6399197
"22","64",0.4529877,1863.5667051,0.3059679,1864.3256607
"22","65",0.4529877,1195.0163107,0.2649683,1195.7342667
"22","66",0.4529877,1110.2490519,0.1235684,1110.8256080
"22","67",0.4529877,1069.0093401,0.0649489,1069.5272768
"22","68",0.4529877,972.0288723,1.0569303,973.5387903
"22","69",0.4529877,1291.9111955,10.7218796,1303.0860629
"22","70",0.4529877,1132.4201320,11.8663928,1144.7395126
"23","0",0.3076314,1646.5527102,4.7471764,1651.6075179
"23","1",0.3076314,1544.7248503,0.0000000,1545.0324816
"23","2",0.3076314,1314.0706031,0.0000000,1314.3782345
"23","3",0.3076314,1108.7837277,0.0000000,1109.0913591
"23","4",0.3076314,1046.7255207,0.0000000,1047.0331521
"23","5",0.3076314,1039.7424200,0.0000000,1040.0500514
"23","6",0.3076314,805.1135305,0.0000000,805.4211618
"23","7",0.3076314,489.1268010,1.7180208,491.1524532
"23","8",0.3076314,484.7804213,1.8778622,486.9659149
"23","9",,,,
"23","10",0.3076314,146.6946117,1.8035773,148.8058203
"23","11",0.3076314,138.7059627,1.2020156,140.2156097
"23","12",0.3076314,193.3791014,1.2986645,194.9853973
"23","13",0.3076314,258.4677266,1.1028969,259.8782549
"23","14",0.3076314,327.0909956,0.9151507,328.3137777
"23","15",0.3076314,311.5575856,0.8182880,312.6835050
"23","16",0.3076314,857.3168672,1.4445217,859.0690203
"23","17",0.3076314,710.2475332,1.6228738,712.1780384
"23","18",0.3076314,717.3887875,1.6199273,719.3163462
"23","19",0.3076314,736.4885505,1.4010424,738.1972243
"23","20",0.3076314,888.0536876,0.1292292,888.4905483
"23","21",0.3076314,1243.5936554,0.8968344,1244.7981212
"23","22",0.3076314,1184.4186194,0.4529877,1185.1792384
"23","23",0.0000000,0.0000000,0.0000000,0.0000000
"23","24",0.3076314,56.2292296,0.9857910,57.5226520
"23","25",0.3076314,1062.5890369,0.0925177,1062.9891860
"23","26",0.3076314,1131.7325276,0.1756824,1132.2158414
"23","27",0.3076314,1011.8607092,1.4749853,1013.6433259
"23","28",0.3076314,987.2679100,1.2392569,988.8147983
"23","29",0.3076314,933.1851738,0.8054439,934.2982491
"23","30",0.3076314,1020.3997360,1.1788190,1021.8861864
"23","31",0.3076314,1051.9277655,0.1033514,1052.3387483
"23","32",0.3076314,1108.7674016,0.6362029,1109.7112360
"23","33",0.3076314,1088.6840360,0.5888800,1089.5805474
"23","34",0.3076314,1147.0279961,1.4175794,1148.7532069
"23","35",0.3076314,1167.7284546,1.4426232,1169.4787092
"23","36",0.3076314,1242.4561740,0.4212628,1243.1850682
"23","37",0.3076314,1013.3650264,0.5352641,1014.2079219
"23","38",0.3076314,903.0123986,0.1792728,903.4993029
"23","39",0.3076314,871.0442776,0.5458849,871.8977939
"23","40",0.3076314,861.9994654,0.6940843,863.0011811
"23","41",0.3076314,896.8832721,0.1241398,897.3150433
"23","42",0.3076314,855.8609510,0.7545976,856.9231801
"23","43",0.3076314,1498.4698998,0.1588003,1498.9363315
"23","44",0.3076314,1559.3266609,3.8020801,1563.4363723
"23","45",0.3076314,1578.1461035,1.9766903,1580.4304251
"23","46",0.3076314,779.8606636,0.1941626,780.3624576
"23","47",0.3076314,860.4780408,2.4118715,863.1975436
"23","48",0.3076314,1205.7952496,0.9248293,1207.0277103
"23","49",0.3076314,1935.1704448,0.4510897,1935.9291659
"23","50",0.3076314,1866.9478852,1.1790701,1868.4345867
"23","51",0.3076314,2108.2329362,0.5528679,2109.0934355
"23","52",0.3076314,1780.4274779,0.2485793,1780.9836886
"23","53",0.3076314,1768.0735693,0.6557747,1769.0369754
"23","54",0.3076314,1741.0695629,0.4995255,1741.8767197
"23","55",0.3076314,1639.9679476,0.3998232,1640.6754021
"23","56",0.3076314,1577.6604818,2.2965769,1580.2646901
"23","57",0.3076314,1506.2152615,1.1393830,1507.6622758
"23","58",0.3076314,1747.1446106,0.2599727,1747.7122147
"23","59",0.3076314,1771.3932292,0.2276089,1771.9284695
"23","60",0.3076314,1807.7799528,0.0722521,1808.1598363
"23","61",0.3076314,2272.2906989,0.0977278,2272.6960582
"23","62",0.3076314,1891.1811670,0.3342354,1891.8230338
"23","63",0.3076314,1983.0169585,0.3448893,1983.6694793
"23","64",0.3076314,2070.7416210,0.3059679,2071.3552203
"23","65",0.3076314,1402.1912266,0.2649683,1402.7638263
"23","66",0.3076314,1317.4239678,0.1235684,1317.8551676
"23","67",0.3076314,1276.1842560,0.0649489,1276.5568363
"23","68",0.3076314,1179.2037881,1.0569303,1180.5683499
"23","69",0.3076314,466.1336970,10.7218796,477.1632081
"23","70",0.3076314,306.6426335,11.8663928,318.8166578
"24","0",0.9857910,1590.3234806,4.7471764,1596.0564480
"24","1",0.9857910,1488.4956207,0.0000000,1489.4814117
"24","2",0.9857910,1257.8413735,0.0000000,1258.8271645
"24","3",0.9857910,1052.5544981,0.0000000,1053.5402891
"24","4",0.9857910,990.4962911,0.0000000,991.4820821
"24","5",0.9857910,983.5131904,0.0000000,984.4989815
"24","6",0.9857910,748.8843009,0.0000000,749.8700919
"24","7",0.9857910,432.8975714,1.7180208,435.6013832
"24","8",0.9857910,428.5511917,1.8778622,431.4148449
"24","9",,,,
"24","10",0.9857910,90.4653821,1.8035773,93.2547504
"24","11",0.9857910,82.4767331,1.2020156,84.6645398
"24","12",0.9857910,137.1498718,1.2986645,139.4343274
"24","13",0.9857910,202.2384970,1.1028969,204.3271849
"24","14",0.9857910,270.8617660,0.9151507,272.7627078
"24","15",0.9857910,255.3283560,0.8182880,257.1324351
"24","16",0.9857910,801.0876376,1.4445217,803.5179504
"24","17",0.9857910,654.0183036,1.6228738,656.6269684
"24","18",0.9857910,661.1595579,1.6199273,663.7652763
"24","19",0.9857910,680.2593209,1.4010424,682.6461543
"24","20",0.9857910,831.8244580,0.1292292,832.9394783
"24","21",0.9857910,1187.3644258,0.8968344,1189.2470513
"24","22",0.9857910,1128.1893898,0.4529877,1129.6281685
"24","23",0.9857910,1084.2298378,0.3076314,1085.5232603
"24","24",0.0000000,0.0000000,0.0000000,0.0000000
"24","25",0.9857910,1006.3598073,0.0925177,1007.4381161
"24","26",0.9857910,1075.5032980,0.1756824,1076.6647714
"24","27",0.9857910,955.6314796,1.4749853,958.0922559
"24","28",0.9857910,931.0386804,1.2392569,933.2637284
"24","29",0.9857910,876.9559442,0.8054439,878.7471791
"24","30",0.9857910,964.1705064,1.1788190,966.3351164
"24","31",0.9857910,995.6985359,0.1033514,996.7876784
"24","32",0.9857910,1052.5381720,0.6362029,1054.1601660
"24","33",0.9857910,1032.4548064,0.5888800,1034.0294775
"24","34",0.9857910,1090.7987665,1.4175794,1093.2021369
"24","35",0.9857910,1111.4992250,1.4426232,1113.9276393
"24","36",0.9857910,1186.2269444,0.4212628,1187.6339983
"24","37",0.9857910,957.1357968,0.5352641,958.6568519
"24","38",0.9857910,846.7831690,0.1792728,847.9482329
"24","39",0.9857910,814.8150480,0.5458849,816.3467239
"24","40",0.9857910,805.7702358,0.6940843,807.4501111
"24","41",0.9857910,840.6540425,0.1241398,841.7639733
"24","42",0.9857910,799.6317214,0.7545976,801.3721101
"24","43",0.9857910,1442.2406702,0.1588003,1443.3852616
"24","44",0.9857910,1503.0974313,3.8020801,1507.8853024
"24","45",0.9857910,1521.9168739,1.9766903,1524.8793552
"24","46",0.9857910,723.6314340,0.1941626,724.8113876
"24","47",0.9857910,804.2488112,2.4118715,807.6464736
"24","48",0.9857910,1149.5660200,0.9248293,1151.4766403
"24","49",0.9857910,1878.9412152,0.4510897,1880.3780959
"24","50",0.9857910,1810.7186556,1.1790701,1812.8835167
"24","51",0.9857910,2052.0037066,0.5528679,2053.5423655
"24","52",0.9857910,1724.1982483,0.2485793,1725.4326186
"24","53",0.9857910,1711.8443397,0.6557747,1713.4859054
"24","54",0.9857910,1684.8403333,0.4995255,1686.3256498
"24","55",0.9857910,1583.7387180,0.3998232,1585.1243322
"24","56",0.9857910,1521.4312522,2.2965769,1524.7136202
"24","57",0.9857910,1449.9860319,1.1393830,1452.1112059
"24","58",0.9857910,1690.9153810,0.2599727,1692.1611447
"24","59",0.9857910,1715.1639996,0.2276089,1716.3773995
"24","60",0.9857910,1751.5507232,0.0722521,1752.6087664
"24","61",0.9857910,2216.0614693,0.0977278,2217.1449882
"24","62",0.9857910,1834.9519374,0.3342354,1836.2719639
"24","63",0.9857910,1926.7877289,0.3448893,1928.1184093
"24","64",0.9857910,2014.5123914,0.3059679,2015.8041503
"24","65",0.9857910,1345.9619970,0.2649683,1347.2127563
"24","66",0.9857910,1261.1947382,0.1235684,1262.3040976
"24","67",0.9857910,1219.9550264,0.0649489,1221.0057664
"24","68",0.9857910,1122.9745586,1.0569303,1125.0172799
"24","69",0.9857910,409.9044674,10.7218796,421.6121381
"24","70",0.9857910,250.4134039,11.8663928,263.2655878
"25","0",0.0925177,1724.4227407,4.7471764,1729.2624348
"25","1",0.0925177,1622.5948808,0.0000000,1622.6873985
"25","2",0.0925177,1391.9406336,0.0000000,1392.0331513
"25","3",0.0925177,1186.6537582,0.0000000,1186.7462760
"25","4",0.0925177,1124.5955512,0.0000000,1124.6880689
"25","5",0.0925177,1117.6124505,0.0000000,1117.7049683
"25","6",0.0925177,882.9835610,0.0000000,883.0760787
"25","7",0.0925177,566.9968315,1.7180208,568.8073700
"25","8",0.0925177,562.6504518,1.8778622,564.6208317
"25","9",,,,
"25","10",0.0925177,224.5646422,1.8035773,226.4607372
"25","11",0.0925177,216.5759932,1.2020156,217.8705266
"25","12",0.0925177,271.2491319,1.2986645,272.6403142
"25","13",0.0925177,336.3377571,1.1028969,337.5331718
"25","14",0.0925177,404.9610262,0.9151507,405.9686946
"25","15",0.0925177,389.4276162,0.8182880,390.3384219
"25","16",0.0925177,935.1868977,1.4445217,936.7239372
"25","17",0.0925177,517.3955468,1.6228738,519.1109383
"25","18",0.0925177,524.5368011,1.6199273,526.2492461
"25","19",0.0925177,543.6365641,1.4010424,545.1301242
"25","20",0.0925177,695.2017012,0.1292292,695.4234481
"25","21",0.0925177,181.0046185,0.8968344,181.9939707
"25","22",0.0925177,121.8295825,0.4529877,122.3750879
"25","23",0.0925177,77.8700305,0.3076314,78.2701796
"25","24",0.0925177,134.0992601,0.9857910,135.1775689
"25","25",0.0000000,0.0000000,0.0000000,0.0000000
"25","26",0.0925177,69.1434907,0.1756824,69.4116908
"25","27",0.0925177,1089.7307397,1.4749853,1091.2982427
"25","28",0.0925177,1065.1379405,1.2392569,1066.4697152
"25","29",0.0925177,1011.0552043,0.8054439,1011.9531659
"25","30",0.0925177,1098.2697665,1.1788190,1099.5411032
"25","31",0.0925177,1129.7977961,0.1033514,1129.9936652
"25","32",0.0925177,915.9154152,0.6362029,916.6441358
"25","33",0.0925177,895.8320496,0.5888800,896.5134473
"25","34",0.0925177,954.1760096,1.4175794,955.6861068
"25","35",0.0925177,974.8764682,1.4426232,976.4116091
"25","36",0.0925177,1157.1108406,0.4212628,1157.6246212
"25","37",0.0925177,820.5130399,0.5352641,821.1408217
"25","38",0.0925177,710.1604122,0.1792728,710.4322027
"25","39",0.0925177,678.1922912,0.5458849,678.8306938
"25","40",0.0925177,669.1474789,0.6940843,669.9340810
"25","41",0.0925177,704.0312856,0.1241398,704.2479432
"25","42",0.0925177,663.0089646,0.7545976,663.8560800
"25","43",0.0925177,1305.6179134,0.1588003,1305.8692314
"25","44",0.0925177,1366.4746744,3.8020801,1370.3692722
"25","45",0.0925177,1385.2941170,1.9766903,1387.3633250
"25","46",0.0925177,857.7306941,0.1941626,858.0173744
"25","47",0.0925177,938.3480713,2.4118715,940.8524605
"25","48",0.0925177,1283.6652801,0.9248293,1284.6826271
"25","49",0.0925177,1891.7712947,0.4510897,1892.3149022
"25","50",0.0925177,1781.6025518,1.1790701,1782.8741396
"25","51",0.0925177,2186.1029667,0.5528679,2186.7483524
"25","52",0.0925177,1858.2975084,0.2485793,1858.6386054
"25","53",0.0925177,1682.7282358,0.6557747,1683.4765283
"25","54",0.0925177,1655.7242294,0.4995255,1656.3162727
"25","55",0.0925177,1554.6226142,0.3998232,1555.1149551
"25","56",0.0925177,1492.3151484,2.2965769,1494.7042431
"25","57",0.0925177,1420.8699280,1.1393830,1422.1018287
"25","58",0.0925177,1661.7992771,0.2599727,1662.1517676
"25","59",0.0925177,1686.0478958,0.2276089,1686.3680224
"25","60",0.0925177,1722.4346194,0.0722521,1722.5993892
"25","61",0.0925177,2228.8915489,0.0977278,2229.0817944
"25","62",0.0925177,1805.8358336,0.3342354,1806.2625867
"25","63",0.0925177,1897.6716251,0.3448893,1898.1090322
"25","64",0.0925177,1985.3962876,0.3059679,1985.7947732
"25","65",0.0925177,1316.8458932,0.2649683,1317.2033792
"25","66",0.0925177,1232.0786343,0.1235684,1232.2947205
"25","67",0.0925177,1190.8389226,0.0649489,1190.9963893
"25","68",0.0925177,1093.8584547,1.0569303,1095.0079028
"25","69",0.0925177,544.0037276,10.7218796,554.8181249
"25","70",0.0925177,384.5126640,11.8663928,396.4715746
"26","0",0.1756824,1655.2792500,4.7471764,1660.2021088
"26","1",0.1756824,1553.4513901,0.0000000,1553.6270725
"26","2",0.1756824,1322.7971429,0.0000000,1322.9728254
"26","3",0.1756824,1117.5102676,0.0000000,1117.6859500
"26","4",0.1756824,1055.4520606,0.0000000,1055.6277430
"26","5",0.1756824,1048.4689599,0.0000000,1048.6446423
"26","6",0.1756824,813.8400703,0.0000000,814.0157527
"26","7",0.1756824,497.8533409,1.7180208,499.7470441
"26","8",0.1756824,493.5069612,1.8778622,495.5605058
"26","9",,,,
"26","10",0.1756824,155.4211515,1.8035773,157.4004112
"26","11",0.1756824,147.4325026,1.2020156,148.8102006
"26","12",0.1756824,202.1056412,1.2986645,203.5799882
"26","13",0.1756824,267.1942665,1.1028969,268.4728458
"26","14",0.1756824,335.8175355,0.9151507,336.9083686
"26","15",0.1756824,320.2841255,0.8182880,321.2780959
"26","16",0.1756824,866.0434071,1.4445217,867.6636112
"26","17",0.1756824,718.9740731,1.6228738,720.7726293
"26","18",0.1756824,726.1153274,1.6199273,727.9109371
"26","19",0.1756824,745.2150904,1.4010424,746.7918152
"26","20",0.1756824,896.7802275,0.1292292,897.0851391
"26","21",0.1756824,1252.3201953,0.8968344,1253.3927121
"26","22",0.1756824,1193.1451592,0.4529877,1193.7738293
"26","23",0.1756824,8.7265399,0.3076314,9.2098537
"26","24",0.1756824,64.9557695,0.9857910,66.1172429
"26","25",0.1756824,1071.3155768,0.0925177,1071.5837769
"26","26",0.0000000,0.0000000,0.0000000,0.0000000
"26","27",0.1756824,1020.5872491,1.4749853,1022.2379168
"26","28",0.1756824,995.9944499,1.2392569,997.4093892
"26","29",0.1756824,941.9117136,0.8054439,942.8928400
"26","30",0.1756824,1029.1262759,1.1788190,1030.4807773
"26","31",0.1756824,1060.6543054,0.1033514,1060.9333392
"26","32",0.1756824,1117.4939415,0.6362029,1118.3058269
"26","33",0.1756824,1097.4105759,0.5888800,1098.1751383
"26","34",0.1756824,1155.7545359,1.4175794,1157.3477978
"26","35",0.1756824,1176.4549945,1.4426232,1178.0733001
"26","36",0.1756824,1251.1827139,0.4212628,1251.7796591
"26","37",0.1756824,1022.0915663,0.5352641,1022.8025127
"26","38",0.1756824,911.7389385,0.1792728,912.0938938
"26","39",0.1756824,879.7708175,0.5458849,880.4923848
"26","40",0.1756824,870.7260052,0.6940843,871.5957720
"26","41",0.1756824,905.6098119,0.1241398,905.9096342
"26","42",0.1756824,864.5874909,0.7545976,865.5177710
"26","43",0.1756824,1507.1964397,0.1588003,1507.5309224
"26","44",0.1756824,1568.0532007,3.8020801,1572.0309632
"26","45",0.1756824,1586.8726433,1.9766903,1589.0250160
"26","46",0.1756824,788.5872035,0.1941626,788.9570485
"26","47",0.1756824,869.2045806,2.4118715,871.7921345
"26","48",0.1756824,1214.5217895,0.9248293,1215.6223012
"26","49",0.1756824,1943.8969847,0.4510897,1944.5237568
"26","50",0.1756824,1875.6744251,1.1790701,1877.0291776
"26","51",0.1756824,2116.9594761,0.5528679,2117.6880264
"26","52",0.1756824,1789.1540178,0.2485793,1789.5782795
"26","53",0.1756824,1776.8001091,0.6557747,1777.6315662
"26","54",0.1756824,1749.7961027,0.4995255,1750.4713106
"26","55",0.1756824,1648.6944875,0.3998232,1649.2699930
"26","56",0.1756824,1586.3870217,2.2965769,1588.8592810
"26","57",0.1756824,1514.9418013,1.1393830,1516.2568667
"26","58",0.1756824,1755.8711504,0.2599727,1756.3068056
