6,37.333333333333336,33.6,37.333333333333336,33.6
29,42.9399988,19.049999,42.9399988,19.049999
27,21.514286285714288,20.750001,21.514286285714288,20.750001
9,37.6800004,13.299999499999998,37.6800004,13.299999499999998
31,71.599999,37.8500005,71.599999,37.8500005
14,44.93333366666666,1.6499999999999986,44.93333366666666,1.6499999999999986
15,47.457142999999995,39.3999985,47.457142999999995,39.3999985
12,41.98333366666667,4.3000004999999994,41.98333366666667,4.3000004999999994
4,29.8,16.250000999999997,29.8,16.250000999999997
8,40.95000125,1.5499994999999984,40.95000125,1.5499994999999984
24,47.4333335,33.400001,47.4333335,33.400001
2,38.0200008,6.3999995,38.0200008,6.3999995
0,45.4800006,10.8000005,45.4800006,10.8000005
20,75.60000011111111,12.800001000000002,75.60000011111111,12.800001000000002
18,64.72857199999999,24.0999985,64.72857199999999,24.0999985
25,46.966666833333335,6.100000000000001,46.966666833333335,6.100000000000001
30,49.166666166666666,15.6499995,49.166666166666666,15.6499995
11,31.066667000000006,13.2499995,31.066667000000006,13.2499995
16,54.0666665,25.5499995,54.0666665,25.5499995
19,66.89999842857142,23.7999995,66.89999842857142,23.7999995
17,72.89999925,20.100001999999996,72.89999925,20.100001999999996
5,72.400001,40.399998999999994,72.400001,40.399998999999994
28,35.93333366666666,23.1500005,35.93333366666666,23.1500005
21,51.11666733333334,10.750000499999999,51.11666733333334,10.750000499999999
22,56.77692315384615,19.600001000000002,56.77692315384615,19.600001000000002
7,25.4000008,15.550001000000002,25.4000008,15.550001000000002
10,37.39999985714285,9.349999500000001,37.39999985714285,9.349999500000001
1,40.849999,0.4499990000000018,40.849999,0.4499990000000018
13,55.0125005,40.0,55.0125005,40.0
23,48.1599988,36.65,48.1599988,36.65
3,76.49999866666667,28.900001,76.49999866666667,28.900001
26,51.900000399999996,15.1000005,51.900000399999996,15.1000005
