BUILDINGID,BASELEVEL,ROOFLEVEL,gfa,height,x,y
"1108220758",38.700000762939453,59.299999237060547,306.516,20.600,838302.705,822849.254
"1108220764",37.599998474121094,59.900001525878906,326.830,22.300,838376.426,822848.978
"1108220691",38.400001525878906,62.099998474121094,4539.412,23.700,838230.623,822876.343
"1108220682",43.099998474121094,69.900001525878906,3533.936,26.800,838285.210,822893.487
"1108220755",37.200000762939453,57.000000000000000,249.360,19.800,838238.291,822850.035
"1108220683",39.000000000000000,61.500000000000000,15422.672,22.500,838314.494,822875.937
"1108220721",50.900001525878906,101.599998474121094,33394.052,50.700,837797.878,822860.545
"1108220726",39.799999237060547,66.599998474121094,16318.519,26.800,837983.605,822839.751
"1108220759",38.700000762939453,59.299999237060547,280.942,20.600,838307.374,822849.229
"1108220767",37.599998474121094,61.200000762939453,314.336,23.600,838265.956,822848.971
"1108220821",54.099998474121094,114.199996948242188,12820.597,60.100,837301.898,822814.610
"1108220785",39.099998474121094,60.099998474121094,279.189,21.000,838311.908,822848.349
"1108220822",35.500000000000000,57.900001525878906,464.446,22.400,838412.522,822832.095
"1108220836",35.500000000000000,62.400001525878906,616.087,26.900,838374.318,822824.214
"1108220780",38.700000762939453,60.200000762939453,298.594,21.500,838348.535,822848.576
"1108220772",38.200000762939453,58.700000762939453,261.769,20.500,838284.215,822848.857
"1108220827",35.700000762939453,59.799999237060547,490.442,24.100,838255.600,822826.408
"1108220812",45.299999237060547,69.199996948242188,637.025,23.900,837615.168,822835.068
"1108220779",38.900001525878906,60.099998474121094,302.702,21.200,838343.969,822848.593
"1108220778",37.500000000000000,58.299999237060547,258.389,20.800,838261.305,822848.810
"1108220838",34.799999237060547,62.400001525878906,1297.838,27.600,838387.135,822823.845
"1108220826",34.700000762939453,58.900001525878906,568.707,24.200,838249.798,822825.440
"1108220782",38.400001525878906,61.799999237060547,306.343,23.400,838357.654,822848.549
"1108220837",35.200000762939453,62.400001525878906,673.784,27.200,838379.395,822824.242
"1108220853",62.900001525878906,68.300003051757812,252.701,5.400,839504.182,822806.199
"1108220816",35.099998474121094,45.599998474121094,838.958,10.500,838178.722,822828.055
"1108220776",37.299999237060547,59.700000762939453,287.889,22.400,838252.199,822848.829
"1108220844",34.599998474121094,54.799999237060547,312.118,20.200,838452.586,822827.094
"1108220793",35.799999237060547,58.900001525878906,967.220,23.100,838412.432,822841.681
"1108220896",34.700000762939453,60.900001525878906,561.845,26.200,838314.014,822804.588
"1108220956",29.700000762939453,52.400001525878906,1072.099,22.700,838413.056,822770.223
"1108220935",31.600000381469727,54.099998474121094,712.218,22.500,838413.036,822788.369
"1108220831",36.200000762939453,62.400001525878906,572.338,26.200,838346.999,822824.986
"1108220951",30.899999618530273,53.200000762939453,486.391,22.300,838453.818,822778.120
"1108220947",34.700000762939453,41.299999237060547,129.917,6.600,838177.913,822779.149
"1108220887",34.099998474121094,55.799999237060547,419.644,21.700,838285.158,822805.049
"1108220964",30.200000762939453,52.400001525878906,875.756,22.200,838240.687,822766.411
"1108220889",34.099998474121094,56.000000000000000,430.527,21.900,838289.683,822805.093
"1108220877",34.799999237060547,55.299999237060547,435.857,20.500,838347.242,822804.840
"1108220769",37.900001525878906,61.200000762939453,297.772,23.300,838275.092,822848.899
"1108220857",34.500000000000000,57.000000000000000,451.627,22.500,838412.374,822819.630
"1108220794",30.399999618530273,101.500000000000000,22762.983,71.100,838469.309,822806.768
"1108220829",35.400001525878906,58.700000762939453,487.746,23.300,838266.495,822825.435
"1108220777",37.599998474121094,58.299999237060547,253.219,20.700,838256.700,822848.848
"1108220789",49.799999237060547,103.000000000000000,35087.342,53.200,837897.377,822832.901
"1108220775",37.099998474121094,59.700000762939453,309.695,22.600,838247.590,822848.919
"1108220786",39.299999237060547,59.200000762939453,232.012,19.900,838316.426,822848.332
"1108220839",31.399999618530273,50.599998474121094,12288.046,19.200,838781.258,822806.630
"1108220833",36.099998474121094,62.400001525878906,599.163,26.300,838357.972,822824.432
"1108220835",35.799999237060547,62.400001525878906,609.977,26.600,838368.822,822824.339
"1108220868",33.500000000000000,53.500000000000000,446.969,20.000,838429.212,822815.745
"1108220796",54.099998474121094,113.900001525878906,12162.900,59.800,837344.597,822827.391
"1108220888",33.000000000000000,56.700000762939453,541.024,23.700,838244.269,822805.138
"1108220966",31.000000000000000,52.200000762939453,2297.115,21.200,838292.260,822767.793
"1108220905",33.000000000000000,55.099998474121094,510.231,22.100,838411.796,822804.501
"1108220890",34.299999237060547,56.400001525878906,435.179,22.100,838294.292,822805.015
"1108220886",34.000000000000000,55.799999237060547,439.518,21.800,838280.585,822805.101
"1108220946",30.700000762939453,53.200000762939453,505.154,22.500,838412.298,822780.913
"1108220957",31.799999237060547,51.400001525878906,391.360,19.600,838493.083,822772.747
"1108220910",32.500000000000000,51.700000762939453,371.348,19.200,838453.676,822803.078
"1108220884",32.900001525878906,56.700000762939453,455.902,23.800,838238.788,822805.700
"1108220901",34.299999237060547,56.900001525878906,404.403,22.600,838298.971,822804.461
"1108220876",33.200000762939453,56.700000762939453,604.063,23.500,838250.048,822806.112
"1108220897",34.700000762939453,60.400001525878906,550.509,25.700,838319.529,822804.506
"1108220883",33.599998474121094,55.700000762939453,421.250,22.100,838271.474,822805.137
"1108220885",33.799999237060547,55.700000762939453,425.488,21.900,838275.981,822805.126
"1108220900",35.200000762939453,57.000000000000000,459.174,21.800,838330.752,822804.167
"1108220881",33.299999237060547,55.400001525878906,470.240,22.100,838255.427,822804.830
"1108220895",34.799999237060547,60.400001525878906,428.655,25.600,838309.043,822804.036
"1108220894",33.400001525878906,53.099998474121094,422.808,19.700,838261.006,822804.904
"1108220869",33.299999237060547,55.299999237060547,475.296,22.000,838453.980,822814.830
"1108220920",32.299999237060547,55.200000762939453,548.802,22.900,838411.771,822796.629
"1108220949",45.200000762939453,50.000000000000000,721.057,4.800,837537.905,822763.771
"1108220893",33.400001525878906,55.700000762939453,493.979,22.300,838266.492,822804.893
"1108220899",35.099998474121094,55.700000762939453,393.852,20.600,838336.134,822804.144
"1108220878",33.200000762939453,61.000000000000000,5171.946,27.800,838371.691,822804.965
"1108220909",31.299999237060547,112.500000000000000,19516.037,81.200,838513.279,822785.858
"1108220924",32.000000000000000,51.900001525878906,369.363,19.900,838452.833,822796.585
"1108220882",32.900001525878906,53.000000000000000,423.603,20.100,838453.997,822808.982
"1108220892",35.000000000000000,55.299999237060547,395.558,20.300,838341.756,822804.173
"1108220942",32.500000000000000,55.099998474121094,776.066,22.600,838493.359,822782.721
"1108221053",25.500000000000000,56.900001525878906,5697.219,31.400,838254.502,822720.934
"1108221010",28.700000762939453,46.200000762939453,751.862,17.500,838412.588,822740.231
"1108221056",27.700000762939453,45.200000762939453,493.473,17.500,838410.258,822720.076
"1108220969",28.600000381469727,57.500000000000000,14435.591,28.900,838366.219,822758.008
"1108221025",27.799999237060547,52.599998474121094,1112.329,24.800,838470.601,822733.217
"1108220979",28.899999618530273,106.199996948242188,11066.822,77.300,838508.214,822753.926
"1810074379",6.699999809265138,26.100000381469727,6942.655,19.400,837978.080,821435.013
"1810074385",7.099999904632568,13.500000000000000,401.195,6.400,838005.413,821409.106
"1810074396",7.099999904632568,112.099998474121094,29809.944,105.000,838020.157,821450.097
"1810074404",7.199999809265138,101.400001525878906,26225.513,94.200,838052.534,821488.692
"1108220834",36.099998474121094,62.400001525878906,646.428,26.300,838363.562,822824.229
"1108220781",38.599998474121094,61.799999237060547,296.345,23.200,838353.061,822848.554
"1108220832",35.799999237060547,62.400001525878906,497.377,26.600,838353.262,822824.905
"1108220854",34.099998474121094,52.900001525878906,452.607,18.800,838429.159,822821.850
"1108220856",33.900001525878906,55.700000762939453,484.612,21.800,838454.081,822821.111
"1108220784",34.700000762939453,51.400001525878906,3809.883,16.700,838519.518,822827.821
"1108220771",38.000000000000000,61.200000762939453,310.171,23.200,838279.619,822848.879
"1108220848",34.799999237060547,57.000000000000000,463.316,22.200,838412.426,822825.765
"1108220976",31.799999237060547,51.400001525878906,328.357,19.600,838491.754,822766.567
"1108221033",27.399999618530273,49.099998474121094,1026.019,21.700,838487.688,822729.175
"1108221040",27.700000762939453,51.500000000000000,949.054,23.800,838503.489,822729.333
"1108220974",79.599998474121094,83.199996948242188,97.329,3.600,836969.407,822761.737
"1108221031",42.799999237060547,56.000000000000000,1039.653,13.200,837581.405,822731.091
"1108221015",28.200000762939453,52.599998474121094,1001.943,24.400,838452.361,822737.399
"1108221028",27.500000000000000,50.299999237060547,893.645,22.800,838479.141,822731.155
"1108221003",45.200000762939453,51.000000000000000,75.616,5.800,837561.484,822748.696
"1108221060",27.100000381469727,44.700000762939453,386.541,17.600,838441.271,822718.034
"1108220995",29.399999618530273,52.700000762939453,838.863,23.300,838241.411,822748.266
"1108221021",27.799999237060547,52.599998474121094,1226.663,24.800,838461.207,822734.687
"1108221059",26.700000762939453,49.299999237060547,416.949,22.600,838502.773,822722.731
"1108220980",30.299999237060547,49.000000000000000,396.889,18.700,838454.163,822766.181
"1108221105",25.200000762939453,45.000000000000000,686.171,19.800,838239.055,822701.672
"1108221112",26.700000762939453,48.599998474121094,478.313,21.900,838319.606,822703.314
"1108221073",34.799999237060547,45.599998474121094,656.929,10.800,837581.856,822714.625
"1108221154",23.000000000000000,52.700000762939453,9738.652,29.700,837737.593,822658.186
"1108221110",26.299999237060547,45.599998474121094,354.213,19.300,838306.810,822702.049
"1108221085",26.399999618530273,48.299999237060547,516.739,21.900,838485.527,822708.380
"1108221137",23.000000000000000,29.299999237060547,434.943,6.300,837795.631,822687.553
"1108221117",26.000000000000000,48.400001525878906,2467.242,22.400,838274.456,822700.685
"1108221121",26.799999237060547,48.599998474121094,352.974,21.800,838326.186,822702.741
"1108221113",26.899999618530273,47.000000000000000,407.075,20.100,838333.493,822704.812
"1108221160",22.899999618530273,136.100006103515625,48625.442,113.200,837887.118,822659.943
"1108220641",71.300003051757812,110.800003051757812,22489.262,39.500,839380.126,822890.475
"1108221534",17.299999237060547,28.500000000000000,119.689,11.200,837940.122,822525.203
"1108221502",33.799999237060547,108.800003051757812,29969.820,75.000,837300.753,822522.418
"1108221559",23.299999237060547,32.799999237060547,5486.921,9.500,837617.498,822475.262
"1810035283",86.699996948242188,93.800003051757812,806.015,7.100,839257.410,822861.599
"1108221654",12.399999618530273,38.900001525878906,12450.698,26.500,838441.116,822455.044
"1108221631",26.200000762939453,87.599998474121094,16628.386,61.400,837495.706,822475.552
"1108221636",31.899999618530273,41.500000000000000,1877.176,9.600,837340.269,822452.430
"1108221532",17.000000000000000,28.700000762939453,94.848,11.700,837954.153,822525.374
"1108221511",47.200000762939453,57.099998474121094,272.969,9.900,839553.787,822529.376
"1108221523",15.300000190734863,24.899999618530273,147.214,9.600,838159.288,822530.224
"1108221619",39.200000762939453,114.300003051757812,29995.311,75.100,837220.201,822479.601
"1108221623",16.700000762939453,85.900001525878906,18839.001,69.200,837908.125,822475.447
"1108221580",20.200000762939453,26.899999618530273,113.689,6.700,837696.482,822498.126
"1108221624",31.200000762939453,87.800003051757812,14704.851,56.600,837388.001,822478.565
"1108221600",36.599998474121094,85.199996948242188,25535.159,48.600,837299.848,822453.144
"1108221589",19.799999237060547,25.299999237060547,661.547,5.500,837733.148,822483.675
"1108221673",16.700000762939453,90.900001525878906,18860.682,74.200,837875.256,822455.800
"1108221670",16.399999618530273,110.800003051757812,20317.042,94.400,838710.054,822450.331
"1108221758",38.099998474121094,43.400001525878906,186.814,5.300,839416.495,822437.031
"1108221453",31.000000000000000,39.900001525878906,1138.092,8.900,839101.287,822543.713
"1108221397",37.900001525878906,67.599998474121094,29092.262,29.700,839482.285,822497.269
"1108221409",17.500000000000000,27.000000000000000,1135.940,9.500,837989.183,822568.613
"1108221373",27.000000000000000,30.899999618530273,90.119,3.900,838415.554,822587.313
"1108221405",24.700000762939453,34.700000762939453,247.795,10.000,838843.679,822573.650
"1108221424",17.299999237060547,126.400001525878906,27178.486,109.100,838634.543,822550.046
"1108221370",16.700000762939453,24.700000762939453,144.312,8.000,838214.785,822588.765
"1108221398",24.299999237060547,32.700000762939453,110.009,8.400,838402.611,822581.294
"1108221521",17.799999237060547,127.099998474121094,26579.359,109.300,838736.745,822512.676
"1108221518",27.100000381469727,38.000000000000000,576.772,10.900,839119.207,822525.233
"1108221485",36.700000762939453,111.599998474121094,28876.347,74.900,837221.932,822534.756
"1108221552",67.699996948242188,78.500000000000000,4301.896,10.800,839736.839,822492.155
"1108222773",6.699999809265138,58.799999237060547,23469.968,52.100,838701.487,822132.404
"1108222785",28.399999618530273,35.599998474121094,316.769,7.200,837363.669,822155.976
"1108222857",6.599999904632568,61.200000762939453,34375.788,54.600,838746.190,822102.180
"1108221972",37.599998474121094,85.699996948242188,13422.054,48.100,837211.070,822345.683
"1108222008",9.399999618530273,106.800003051757812,38334.893,97.400,838169.446,822338.889
"1108221996",10.500000000000000,34.500000000000000,8677.802,24.000,838366.909,822352.528
"1108221976",12.000000000000000,33.299999237060547,4088.869,21.300,838438.956,822364.951
"1108222164",570.400024414062500,575.599975585937500,111.991,5.200,841019.219,822302.464
"1108222108",14.199999809265137,83.099998474121094,17642.858,68.900,837906.685,822304.183
"1108222070",10.399999618530273,97.599998474121094,19597.521,87.200,838257.138,822330.184
"1108222124",32.500000000000000,50.299999237060547,136.921,17.800,839500.683,822322.065
"1108222157",12.600000381469727,87.500000000000000,24906.749,74.900,837976.459,822288.941
"1108222074",17.700000762939453,22.600000381469727,114.498,4.900,839051.517,822333.533
"1108222080",30.799999237060547,57.500000000000000,1653.393,26.700,839486.025,822327.569
"1108222198",8.600000381469728,22.299999237060547,1577.820,13.700,838303.929,822284.758
"1108222190",9.399999618530273,106.800003051757812,38545.113,97.400,838164.167,822274.607
"1108222788",10.600000381469727,29.100000381469727,34756.805,18.500,839329.164,822092.754
"1108222781",28.399999618530273,35.599998474121094,312.479,7.200,837350.729,822154.610
"1108222189",8.500000000000000,32.299999237060547,5163.506,23.800,838254.702,822285.969
"1108222191",19.799999237060547,86.400001525878906,17986.556,66.600,837764.830,822280.056
"1108222259",17.399999618530273,22.200000762939453,252.385,4.800,839155.162,822274.696
"1108222244",9.500000000000000,19.799999237060547,641.513,10.300,838333.277,822280.932
"1108222901",24.600000381469727,30.100000381469727,65.294,5.500,839516.492,822122.736
"1108222364",11.500000000000000,85.800003051757812,20374.985,74.300,838033.767,822235.243
"1108222303",23.500000000000000,85.800003051757812,25327.762,62.300,837507.327,822235.527
"1108222313",7.900000095367432,29.799999237060547,12411.329,21.900,838288.411,822242.176
"1108222293",11.199999809265137,25.200000762939453,181.450,14.000,838908.189,822274.206
"1108222318",27.399999618530273,38.099998474121094,162.140,10.700,839454.127,822267.249
"1108222275",11.300000190734863,25.000000000000000,138.544,13.700,838901.170,822278.436
"1108221728",16.700000762939453,20.200000762939453,164.047,3.500,837896.803,822443.816
"1108221760",11.300000190734863,16.600000381469727,67.212,5.300,838310.369,822439.535
"1108221736",12.300000190734863,31.200000762939453,4952.961,18.900,838020.554,822425.558
"1108221763",13.199999809265137,17.600000381469727,207.510,4.400,838735.560,822430.525
"1108221735",39.299999237060547,114.300003051757812,32494.148,75.000,837220.154,822427.593
"1108222436",14.199999809265137,23.500000000000000,665.589,9.300,839199.670,822233.257
"1108222425",16.600000381469727,27.100000381469727,283.982,10.500,839091.816,822239.018
"1108222410",23.600000381469727,27.500000000000000,150.243,3.900,837648.951,822239.360
"1108222401",15.000000000000000,90.099998474121094,25122.507,75.100,837896.037,822223.337
"1108222453",8.399999618530273,105.900001525878906,38642.738,97.500,838190.866,822210.103
"1108222460",15.800000190734863,24.000000000000000,97.651,8.200,839253.090,822231.321
"1108222532",7.000000000000000,11.500000000000000,89.412,4.500,838255.497,822208.232
"1108221718",11.199999809265137,14.399999618530273,124.947,3.200,838320.772,822448.903
"1108221796",31.200000762939453,87.800003051757812,14949.835,56.600,837386.518,822423.597
"1108222480",14.600000381469727,28.299999237060547,2605.031,13.700,839255.797,822202.024
"1108222547",12.699999809265137,17.799999237060547,97.946,5.100,837948.582,822205.335
"1108221803",19.700000762939453,94.599998474121094,24699.990,74.900,837797.025,822396.665
"1108221805",16.600000381469727,24.000000000000000,393.695,7.400,837876.687,822424.909
"1108221806",26.500000000000000,87.800003051757812,16517.908,61.300,837494.180,822420.531
"1108221961",34.799999237060547,86.099998474121094,16527.404,51.300,837273.943,822368.218
"1108221925",19.700000762939453,94.599998474121094,25902.571,74.900,837744.011,822353.544
"1108222589",25.899999618530273,50.599998474121094,14378.053,24.700,839495.393,822157.982
"1108222586",7.199999809265138,43.799999237060547,12857.965,36.600,838620.947,822176.629
"1108221881",10.399999618530273,15.000000000000000,152.195,4.600,838269.188,822397.232
"1108221906",12.800000190734863,24.100000381469727,157.446,11.300,838720.344,822392.015
"1108221968",32.000000000000000,86.400001525878906,17209.299,54.400,837346.396,822365.929
"1108221915",10.300000190734863,98.000000000000000,19696.839,87.700,838256.106,822380.682
"1108221909",15.199999809265137,89.699996948242188,18096.086,74.500,837911.047,822381.523
"1108221919",12.899999618530273,25.100000381469727,187.634,12.200,838727.591,822387.735
"1108222724",6.800000190734864,63.700000762939453,24341.336,56.900,838680.200,822144.120
"1108222677",10.399999618530273,24.899999618530273,2217.917,14.500,839110.655,822169.254
"1108222881",32.599998474121094,42.200000762939453,371.840,9.600,837312.877,822126.174
"1108221980",15.300000190734863,90.800003051757812,19162.457,75.500,837877.699,822361.552
"1108221994",12.300000190734863,87.500000000000000,25827.711,75.200,838014.695,822343.439
"1108222006",30.799999237060547,56.799999237060547,2640.657,26.000,839485.760,822350.097
"1108221971",34.599998474121094,63.200000762939453,3794.936,28.600,839514.857,822364.419
"1108222763",26.600000381469727,35.299999237060547,278.493,8.700,837378.364,822159.501
"1108222823",6.599999904632568,56.700000762939453,22849.732,50.100,838722.872,822120.653
"1108222955",6.900000095367432,47.700000762939453,6041.984,40.800,838525.560,822097.912
"1108222936",27.899999618530273,43.500000000000000,286.568,15.600,837382.978,822116.475
"1108222871",7.000000000000000,53.500000000000000,17524.417,46.500,838599.549,822109.825
"1108220077",111.300003051757812,121.000000000000000,3674.210,9.700,838869.603,823388.967
"1108220733",45.099998474121094,120.699996948242188,19615.543,75.600,838100.812,822848.567
"1108221247",23.500000000000000,33.700000762939453,449.712,10.200,837997.017,822638.882
"1108221695",41.500000000000000,65.800003051757812,13628.809,24.300,837129.505,822439.682
"1108221992",29.899999618530273,85.699996948242188,18648.876,55.800,837409.382,822338.255
"1108222056",43.400001525878906,53.500000000000000,334.843,10.100,837110.941,822339.685
"1108222005",43.400001525878906,56.599998474121094,7454.952,13.200,837087.569,822335.772
"1108222077",28.899999618530273,85.800003051757812,12786.718,56.900,837369.879,822312.977
"1108222133",48.500000000000000,87.500000000000000,8328.957,39.000,837053.565,822303.475
"1108222072",37.900001525878906,86.000000000000000,11767.265,48.100,837247.833,822316.700
"1108223133",35.799999237060547,59.500000000000000,652.497,23.700,837281.854,822068.467
"1108222972",30.100000381469727,46.500000000000000,150.997,16.400,837374.700,822110.003
"1108223068",7.000000000000000,18.500000000000000,301.699,11.500,838343.637,822082.649
"1108222997",7.000000000000000,32.099998474121094,3924.679,25.100,838534.772,822089.665
"1108223037",6.699999809265138,53.500000000000000,19621.199,46.800,838661.376,822070.328
"1108223083",6.699999809265138,47.700000762939453,17775.573,41.000,838681.987,822057.337
"1108223110",13.600000381469727,23.899999618530273,351.092,10.300,839393.625,822069.672
"1108223089",6.900000095367432,10.600000381469727,221.644,3.700,838308.056,822074.672
"1108223218",6.599999904632568,31.799999237060547,24407.272,25.200,838893.578,822003.565
"1108223235",22.799999237060547,30.700000762939453,602.525,7.900,837496.950,822028.782
"1108223243",7.000000000000000,18.899999618530273,157.969,11.900,838270.462,822040.609
"1108223322",6.599999904632568,51.599998474121094,17049.945,45.000,838562.623,821998.961
"1108223355",6.599999904632568,87.400001525878906,18857.249,80.800,838665.702,821999.720
"1108222125",10.800000190734863,14.399999618530273,150.819,3.600,838390.656,822313.262
"1108221094",49.700000762939453,56.099998474121094,261.474,6.400,837314.086,822708.715
"1108222968",18.000000000000000,84.699996948242188,29454.853,66.700,837556.895,822082.171
"1810044604",107.699996948242188,216.000000000000000,19089.352,108.300,840080.939,822221.074
"1108223091",8.699999809265138,17.100000381469727,417.985,8.400,839090.687,822078.039
"1108225587",9.300000190734863,14.500000000000000,437.554,5.200,837888.723,821500.828
"1108225637",25.500000000000000,35.799999237060547,244.555,10.300,837388.103,821508.832
"1108225636",10.399999618530273,47.700000762939453,9845.181,37.300,837822.192,821501.928
"1108223792",6.800000190734864,89.599998474121094,18280.276,82.800,838843.879,821883.816
"1108223890",11.199999809265137,20.100000381469727,1249.619,8.900,839601.092,821862.658
"1108223955",6.800000190734864,89.599998474121094,18280.266,82.800,838907.590,821849.962
"1108224305",35.299999237060547,45.700000762939453,3450.716,10.400,837627.291,821774.797
"1108224280",8.000000000000000,18.200000762939453,168.195,10.200,839544.464,821795.486
"1108224301",8.100000381469728,18.100000381469727,224.283,10.000,839496.907,821790.486
"1108224269",8.100000381469728,18.299999237060547,167.132,10.200,839561.597,821797.456
"1108224298",6.500000000000000,45.799999237060547,15764.301,39.300,838482.303,821771.202
"1108224281",6.699999809265138,12.500000000000000,118.347,5.800,839146.695,821793.972
"1108224282",6.900000095367432,26.000000000000000,376.718,19.100,838186.931,821794.967
"1108224331",8.100000381469728,18.100000381469727,168.082,10.000,839502.492,821786.049
"1108224295",8.100000381469728,18.100000381469727,168.160,10.000,839514.862,821791.777
"1108224278",8.100000381469728,18.200000762939453,168.147,10.100,839510.085,821795.577
"1108224296",8.199999809265138,18.299999237060547,168.303,10.100,839549.242,821791.686
"1108224337",42.700000762939453,111.800003051757812,17936.187,69.100,839921.143,821768.530
"1108224707",6.400000095367432,33.500000000000000,596.709,27.100,838382.582,821714.333
"1108224693",6.500000000000000,34.099998474121094,671.920,27.600,838391.124,821718.663
"1108224789",6.400000095367432,31.299999237060547,5140.690,24.900,838292.515,821686.127
"1108224821",6.400000095367432,32.900001525878906,513.057,26.500,838333.972,821689.870
"1108224867",6.300000190734864,33.599998474121094,603.412,27.300,838321.742,821682.504
"1108224771",41.099998474121094,115.099998474121094,18568.709,74.000,840033.012,821690.001
"1108224806",6.500000000000000,29.000000000000000,349.600,22.500,838213.100,821696.205
"1108224781",6.300000190734864,31.200000762939453,506.829,24.900,838350.054,821698.848
"1108224779",6.199999809265138,26.200000762939453,8431.548,20.000,838432.734,821670.086
"1108224822",6.599999904632568,28.399999618530273,587.097,21.800,838216.025,821689.203
"1108224834",6.500000000000000,28.399999618530273,415.988,21.900,838208.788,821690.028
"1108223878",6.800000190734864,61.599998474121094,32738.478,54.800,838375.165,821852.323
"1108223945",8.100000381469728,18.299999237060547,168.280,10.200,839478.250,821865.751
"1108223958",8.699999809265138,14.300000190734863,87.264,5.600,839517.418,821860.622
"1108223905",6.800000190734864,71.000000000000000,13987.251,64.200,838996.299,821858.457
"1108223874",6.800000190734864,28.500000000000000,4871.630,21.700,838189.265,821863.612
"1108223963",8.199999809265138,18.100000381469727,168.338,9.900,839474.437,821860.964
"1108224321",8.199999809265138,18.200000762939453,168.281,10.000,839554.021,821787.886
"1108224365",8.100000381469728,18.500000000000000,168.250,10.400,839566.599,821777.875
"1108224356",8.199999809265138,18.799999237060547,167.937,10.600,839583.744,821779.819
"1108224286",28.799999237060547,51.599998474121094,5344.229,22.800,837399.452,821787.759
"1108224277",6.900000095367432,28.000000000000000,2179.667,21.100,838178.527,821788.520
"1108224338",8.199999809265138,18.799999237060547,168.045,10.600,839578.967,821783.620
"1108224348",8.100000381469728,18.500000000000000,168.183,10.400,839561.818,821781.677
"1108224299",8.199999809265138,18.600000381469727,167.766,10.400,839569.420,821791.222
"1108224318",8.000000000000000,15.199999809265137,112.028,7.200,839519.642,821787.977
"1108224324",42.500000000000000,116.599998474121094,18771.145,74.100,839882.934,821772.210
"1108224346",8.100000381469728,18.100000381469727,168.168,10.000,839507.274,821782.245
"1108224361",8.100000381469728,15.899999618530273,112.082,7.800,839512.056,821778.445
"1108224325",8.199999809265138,18.799999237060547,167.938,10.600,839574.191,821787.422
"1108224292",13.600000381469727,25.399999618530273,2330.220,11.800,839700.707,821780.181
"1108224304",6.699999809265138,53.200000762939453,12943.290,46.500,838118.594,821765.877
"1108224375",6.400000095367432,61.099998474121094,23672.992,54.700,838452.310,821757.309
"1108224451",8.100000381469728,18.500000000000000,168.180,10.400,839585.705,821762.668
"1108224422",8.100000381469728,18.500000000000000,168.068,10.400,839580.928,821766.468
"1108224444",41.700000762939453,45.799999237060547,114.776,4.100,837551.634,821762.203
"1108224785",6.400000095367432,33.599998474121094,575.781,27.200,838346.118,821696.645
"1108224845",6.599999904632568,28.399999618530273,565.536,21.800,838221.207,821686.429
"1108224853",6.400000095367432,33.599998474121094,579.424,27.200,838325.683,821684.986
"1108224811",6.400000095367432,33.599998474121094,572.285,27.200,838338.088,821692.157
"1108224835",6.400000095367432,33.599998474121094,603.218,27.200,838329.972,821687.453
"1108224801",6.400000095367432,31.000000000000000,504.945,24.600,838341.991,821694.375
"1108224830",10.500000000000000,47.299999237060547,10354.220,36.800,837757.076,821663.558
"1108224829",41.000000000000000,110.199996948242188,17485.586,69.200,840069.700,821677.891
"1108224866",6.500000000000000,28.399999618530273,610.543,21.900,838225.514,821682.671
"1108224947",6.400000095367432,31.500000000000000,553.244,25.100,838298.302,821667.601
"1108224906",6.300000190734864,34.000000000000000,581.826,27.700,838310.039,821675.287
"1108224933",6.400000095367432,28.500000000000000,508.033,22.100,838246.783,821671.401
"1108224887",6.500000000000000,28.399999618530273,597.483,21.900,838230.194,821679.427
"1108224877",45.700000762939453,119.699996948242188,18490.470,74.000,840203.042,821671.101
"1108224390",123.900001525878906,127.400001525878906,111.283,3.500,840634.161,821767.112
"1108224431",38.799999237060547,59.400001525878906,2293.298,20.600,837594.192,821755.108
"1108224434",8.100000381469728,17.899999618530273,168.344,9.800,839602.852,821764.605
"1108224404",3.700000047683716,11.800000190734863,8149.917,8.100,839396.495,821727.136
"1108224391",27.600000381469727,40.700000762939453,5799.311,13.100,837391.286,821753.413
"1108224374",8.199999809265138,18.500000000000000,168.045,10.300,839588.519,821776.016
"1108224459",8.100000381469728,18.299999237060547,168.289,10.200,839545.611,821761.861
"1108224393",28.700000762939453,49.000000000000000,117.182,20.300,837383.500,821775.788
"1108224407",8.100000381469728,18.500000000000000,168.258,10.400,839576.152,821770.272
"1108224468",7.500000000000000,16.299999237060547,111.493,8.800,839521.808,821759.194
"1108224394",8.199999809265138,18.500000000000000,168.045,10.300,839593.296,821772.213
"1108224416",8.100000381469728,18.500000000000000,167.938,10.400,839598.071,821768.410
"1108224929",6.500000000000000,31.500000000000000,555.847,25.000,838302.101,821670.463
"1108224902",6.400000095367432,28.399999618530273,553.536,22.000,838235.637,821676.942
"1108224936",45.700000762939453,115.099998474121094,16833.434,69.400,840239.407,821658.858
"1108224881",6.300000190734864,31.500000000000000,566.151,25.200,838317.296,821680.478
"1108224917",6.400000095367432,28.399999618530273,602.253,22.000,838239.807,821672.866
"1108224898",6.400000095367432,31.500000000000000,512.486,25.100,838313.601,821677.739
"1108224916",6.300000190734864,31.500000000000000,567.161,25.200,838305.889,821673.115
"1108224960",6.300000190734864,31.500000000000000,977.313,25.200,838290.962,821664.693
"1108224878",5.900000095367432,58.599998474121094,26374.224,52.700,839412.882,821655.717
"1108223937",6.599999904632568,34.799999237060547,15108.833,28.200,838100.258,821839.255
"1108223943",6.900000095367432,25.299999237060547,1827.912,18.400,838277.625,821861.119
"1108223957",10.199999809265137,18.899999618530273,99.360,8.700,839548.914,821862.252
