sample_id,x,y,routeid,distance,accessibility
565,840471.545,819412.368,36,10,0.00395523085037988
566,840475.196,819408.951,36,15,0.003976526337292464
567,840478.846,819405.534,36,20,0.003997775910108316
568,840482.497,819402.117,36,25,0.004018979300455637
569,840486.147,819398.7,36,30,0.004040136241439231
570,840489.798,819395.284,36,35,0.004061246465315936
571,840493.448,819391.867,36,40,0.004082309705807439
572,840497.098,819388.45,36,45,0.004102328277847737
573,840500.749,819385.033,36,50,0.004123544845977819
574,840504.399,819381.616,36,55,0.004144713644990421
575,840508.05,819378.2,36,60,0.004165883999862794
576,840511.7,819374.783,36,65,0.004187069871761515
577,840515.341,819371.357,36,70,0.004208207170387746
578,840518.906,819367.851,36,75,0.004229295637794973
579,840522.471,819364.345,36,80,0.004250334995046741
580,840526.036,819360.839,36,85,0.004271324974028451
581,840529.601,819357.333,36,90,0.004292265308147535
582,840533.166,819353.827,36,95,0.004313155730129939
583,840536.731,819350.321,36,100,0.0043339959737173726
584,840540.296,819346.815,36,105,0.004354785773206416
585,840543.86,819343.309,36,110,0.004375524862417529
586,840547.425,819339.803,36,115,0.0043962129762572105
587,840550.99,819336.297,36,120,0.004416849850146545
588,840554.555,819332.791,36,125,0.004437435219108604
589,840558.12,819329.285,36,130,0.004457968819257585
590,840561.685,819325.779,36,135,0.004478450386919147
591,840565.25,819322.273,36,140,0.004498879658852051
592,840568.824,819318.777,36,145,0.004519256370962497
593,840572.412,819315.295,36,150,0.004539580260054
594,840576.0,819311.813,36,155,0.0045598510661730455
595,840579.589,819308.331,36,160,0.004580068527770816
596,840583.196,819304.868,36,165,0.004600232381249801
597,840586.818,819301.422,36,170,0.004620342366073411
598,840590.441,819297.976,36,175,0.004640398224169682
599,840594.064,819294.53,36,180,0.0046603996963058576
600,840597.686,819291.084,36,185,0.0046803465229266535
601,840601.309,819287.637,36,190,0.0047002384452137945
602,840604.932,819284.191,36,195,0.004720075204801384
603,840608.554,819280.745,36,200,0.004739856543641433
604,840612.177,819277.299,36,205,0.004759582204816133
605,840615.8,819273.853,36,210,0.0047792519312077385
606,840619.422,819270.406,36,215,0.004798865466410545
607,840623.045,819266.96,36,220,0.004818422554344589
608,840626.667,819263.514,36,225,0.004837922940111826
609,840636.499,819240.053,37,0,0.0017601052455144285
610,840632.809,819243.427,37,5,0.001782838250077092
611,840629.12,819246.802,37,10,0.0018055511697218846
612,840625.43,819250.176,37,15,0.0018282437521360939
613,840621.741,819253.551,37,20,0.0018509157439050346
614,840618.135,819257.014,37,25,0.0018735669052972479
615,840614.539,819260.489,37,30,0.0018962184580504522
616,840610.944,819263.963,37,35,0.0019189067610215114
617,840607.348,819267.437,37,40,0.001941573458336841
618,840603.752,819270.911,37,45,0.001964218295319229
619,840600.156,819274.386,37,50,0.0019868410174566004
620,840596.561,819277.86,37,55,0.0020094413692578797
621,840592.965,819281.334,37,60,0.002032019095954219
622,840589.369,819284.808,37,65,0.0020545739423183
623,840585.773,819288.283,37,70,0.002077105653356935
624,840582.178,819291.757,37,75,0.0020996139730542185
625,840578.582,819295.231,37,80,0.0021221470526539116
626,840574.986,819298.706,37,85,0.002144702102044186
627,840571.39,819302.18,37,90,0.0021672329920382157
628,840567.795,819305.654,37,95,0.0021897394661152254
629,840564.199,819309.128,37,100,0.0022122212668402442
630,840560.603,819312.603,37,105,0.002234696185212165
631,840557.007,819316.077,37,110,0.0022572204189873516
632,840553.412,819319.551,37,115,0.002279719207116118
633,840549.816,819323.025,37,120,0.002302192292057025
634,840546.22,819326.5,37,125,0.002324643633328075
635,840542.624,819329.974,37,130,0.0023470895344901333
636,840539.029,819333.448,37,135,0.002369508956756907
637,840535.433,819336.923,37,140,0.0023919016420302372
638,840531.837,819340.397,37,145,0.0024142673313571872
639,840528.241,819343.871,37,150,0.0024367137769901515
640,840524.646,819347.345,37,155,0.0024591864651817563
641,840521.05,819350.82,37,160,0.0024816461597213495
642,840517.454,819354.294,37,165,0.002504105070511466
643,840513.858,819357.768,37,170,0.0025265810562069414
644,840510.263,819361.243,37,175,0.002546367939838432
645,840506.667,819364.717,37,180,0.002568823055704828
646,840503.071,819368.191,37,185,0.0025912522461075446
647,840499.475,819371.665,37,190,0.002613663519897683
648,840495.88,819375.14,37,195,0.002636045227123357
649,840492.254,819378.582,37,200,0.0026584126019928733
650,840488.604,819382.0,37,205,0.002680941905823692
651,840484.954,819385.417,37,210,0.0027034408538338115
652,840481.304,819388.834,37,215,0.002726010396893277
653,840477.654,819392.251,37,220,0.0027486447085847635
654,840474.004,819395.669,37,225,0.0027712478688740327
655,840470.354,819399.086,37,230,0.002793819612202839
656,840466.704,819402.503,37,235,0.002816359672176555
657,840463.054,819405.92,37,240,0.0028388677824149047
658,840459.404,819409.338,37,245,0.0028613436774611975
659,840455.754,819412.755,37,250,0.00288378709095163
660,840363.26,819510.875,38,0,0.0033706053588773545
661,840366.975,819507.528,38,5,0.003380457949583954
662,840370.689,819504.182,38,10,0.0034023847893966197
663,840374.404,819500.835,38,15,0.0034242727890200033
664,840378.119,819497.488,38,20,0.0034461216809376
665,840381.834,819494.141,38,25,0.00346793119702476
666,840385.548,819490.795,38,30,0.003489701069527475
667,840389.263,819487.448,38,35,0.003511431030637046
668,840392.978,819484.101,38,40,0.0035331208136042173
669,840396.693,819480.754,38,45,0.0035547701509573825
670,840400.407,819477.408,38,50,0.0035763787756486476
671,840404.122,819474.061,38,55,0.0035979464207059175
672,840453.994,819414.403,39,0,0.002894598924591962
673,840448.997,819414.239,39,5,0.002900459173181574
674,840443.999,819414.075,39,10,0.002922972314677992
675,840439.002,819413.911,39,15,0.0029454976475107417
676,840434.005,819413.746,39,20,0.002967989534859665
677,840429.007,819413.582,39,25,0.0029904477088679125
678,840424.01,819413.418,39,30,0.0030128719017626163
679,840419.013,819413.254,39,35,0.003035261845788909
680,840414.016,819413.09,39,40,0.0030576172733221664
681,840409.018,819412.926,39,45,0.0030799379167330406
682,840394.411,819412.265,40,0,0.0013784520682517025
683,840394.569,819417.263,40,5,0.0010143295179554875
684,840394.732,819422.26,40,10,0.001021356811501157
685,840394.949,819427.255,40,15,0.0010283723426745474
686,840395.166,819432.251,40,20,0.0010353760274973477
687,840395.226,819437.247,40,25,0.0010423677819867056
688,840395.106,819442.246,40,30,0.0010493475221123852
689,840394.986,819447.245,40,35,0.0010563151637564116
690,840394.866,819452.243,40,40,0.0010632830310401762
691,840394.843,819457.242,40,45,0.0010702562355096484
692,840394.896,819462.242,40,50,0.0010774279508971847
693,841144.99,818641.562,41,0,0.005893467966116719
694,841148.151,818637.688,41,5,0.00573576273967333
695,841151.311,818633.813,41,10,0.005748946819400984
696,841154.471,818629.939,41,15,0.005762060559199865
697,841157.632,818626.064,41,20,0.00577510378919175
698,841160.641,818622.072,41,25,0.005788076352018897
699,841160.962,818617.497,41,30,0.005800978132498015
700,841195.386,818640.863,42,0,0.0011860421871634824
701,841199.262,818644.021,42,5,0.001208798061716538
702,841203.138,818647.179,42,10,0.0012315406030566048
703,841206.98,818650.379,42,15,0.00125426957120406
704,841210.804,818653.6,42,20,0.0012769847172117705
705,841214.628,818656.821,42,25,0.0012996857915467256
706,841218.452,818660.043,42,30,0.0013223725474736882
707,841222.291,818663.246,42,35,0.001345044735380796
708,841226.139,818666.439,42,40,0.0013677021093000173
709,841229.986,818669.633,42,45,0.0013903783398985649
710,841233.834,818672.826,42,50,0.0014132374823573322
711,841237.681,818676.019,42,55,0.001436081066345817
712,841241.529,818679.212,42,60,0.0014589088413440232
713,841245.358,818682.427,42,65,0.0014817205597400978
714,841249.184,818685.647,42,70,0.0015045878906043036
715,841253.009,818688.866,42,75,0.001527478632690362
716,841256.835,818692.085,42,80,0.0015503946253351795
717,841260.661,818695.305,42,85,0.0015733306112603281
718,841264.486,818698.524,42,90,0.0015962492746882152
719,841268.312,818701.744,42,95,0.001619150361570489
720,841272.138,818704.963,42,100,0.001642033617606761
721,841275.963,818708.182,42,105,0.0016648987880013956
722,841279.789,818711.402,42,110,0.0016877852381086875
723,841283.615,818714.621,42,115,0.0017107033306804087
724,841287.457,818717.82,42,120,0.0017336025690989777
725,841291.3,818721.019,42,125,0.0017564826995881823
726,841295.144,818724.217,42,130,0.001779343466135081
727,841298.987,818727.415,42,135,0.0018021846121248932
728,841302.83,818730.613,42,140,0.0018250058808039473
729,841306.674,818733.812,42,145,0.0018478070152188248
730,841310.517,818737.01,42,150,0.0018705877582534261
731,841314.36,818740.208,42,155,0.001893347852586625
732,841318.204,818743.406,42,160,0.0019160870410750812
733,841322.047,818746.605,42,165,0.0019388050655038615
734,841325.89,818749.803,42,170,0.0019615016680961392
735,841329.819,818752.895,42,175,0.001984176576932785
736,841333.77,818755.959,42,180,0.0020068295442648328
737,841337.721,818759.024,42,185,0.002029460315869986
738,841341.672,818762.088,42,190,0.002052068633382226
739,841345.623,818765.152,42,195,0.002074654238338154
740,841349.574,818768.217,42,200,0.002097267745357272
741,841353.525,818771.281,42,205,0.002119955377970779
742,841357.475,818774.346,42,210,0.0021426195198470653
743,841361.426,818777.41,42,215,0.002165259910517104
744,841365.377,818780.474,42,220,0.0021878762891685078
745,841369.328,818783.539,42,225,0.002210468395708883
746,841373.393,818786.449,42,230,0.0022330359488507367
747,841377.466,818789.349,42,235,0.002255578706635803
748,841381.504,818792.298,42,240,0.002278096415805944
749,841385.676,818795.049,42,245,0.002300588784766591
750,841389.921,818797.69,42,250,0.0023230555632428682
751,841394.166,818800.332,42,255,0.0023454965035249083
752,841398.411,818802.973,42,260,0.002367911344362168
753,841402.843,818805.271,42,265,0.002390336760898214
754,841407.377,818807.379,42,270,0.0024127721960800095
755,841411.91,818809.487,42,275,0.002435180746949439
756,841416.444,818811.595,42,280,0.002457562150692545
757,841420.978,818813.703,42,285,0.00247991614527867
758,841425.512,818815.811,42,290,0.0025022424684285295
759,841430.046,818817.919,42,295,0.0025245408577365376
760,841434.71,818819.718,42,300,0.0025468110249056673
761,841439.383,818821.497,42,305,0.0025690527314134416
762,841444.056,818823.275,42,310,0.0025912657171423374
763,841448.73,818825.053,42,315,0.0026134497193361266
764,841453.41,818826.808,42,320,0.002635604473820752
765,841458.24,818828.101,42,325,0.002657729688926997
766,841463.07,818829.393,42,330,0.002679825133373658
767,841467.903,818830.676,42,335,0.0027018905439136517
768,841472.765,818831.842,42,340,0.002723925652030037
769,841477.627,818833.007,42,345,0.002745930201738711
770,841482.489,818834.173,42,350,0.00276790393084281
771,841487.352,818835.338,42,355,0.002789846576317964
772,841492.214,818836.504,42,360,0.0028120498295765026
773,841497.073,818837.683,42,365,0.0028347150601609823
774,841501.929,818838.875,42,370,0.0028573484104057315
775,841506.784,818840.068,42,375,0.002879949609082527
776,841511.633,818841.284,42,380,0.002902518388122849
777,841516.338,818842.975,42,385,0.0029250545056532917
778,841521.043,818844.667,42,390,0.0029475576620024988
779,841525.748,818846.359,42,395,0.002970027586649522
780,840469.196,819473.119,43,0,0.003894805627029707
781,840467.093,819468.603,43,5,0.00369291973657792
782,840464.217,819464.513,43,10,0.0037143992066714323
783,840462.354,819459.922,43,15,0.003735836138891042
784,840460.874,819455.15,43,20,0.0037572302054101727
785,840461.014,819450.152,43,25,0.0037785811519507723
786,840461.154,819445.154,43,30,0.00379988866472374
787,840461.294,819440.155,43,35,0.003821329484264678
788,840461.474,819435.161,43,40,0.0038429056838401683
789,840462.329,819430.235,43,45,0.0038644376307249736
790,840463.184,819425.309,43,50,0.0038859250701082978
791,840464.04,819420.382,43,55,0.003907367732487007
792,840551.733,819583.127,44,0,0.002056083430308369
793,840547.057,819584.899,44,5,0.0020788192769564677
794,840542.381,819586.67,44,10,0.0021015318340969246
795,840537.706,819588.442,44,15,0.002124220843347438
796,840533.03,819590.213,44,20,0.0021469081615403873
797,840528.354,819591.985,44,25,0.002169574299635065
798,840523.679,819593.756,44,30,0.0021922161154230803
799,840519.003,819595.528,44,35,0.0022148333509840047
800,840514.327,819597.299,44,40,0.0022374877928101056
801,840580.502,819572.043,45,0,0.0032615319669643283
802,840575.823,819573.805,45,5,0.0019386566448028639
803,840571.143,819575.566,45,10,0.0019614161682068036
804,840566.474,819577.354,45,15,0.001984153730431831
805,840561.818,819579.177,45,20,0.0020068690764508544
806,840557.162,819581.001,45,25,0.0020295619465529177
807,840552.507,819582.824,45,30,0.002052301003736591
808,841144.99,818641.562,46,0,0.005893467966116719
809,841149.99,818641.497,46,5,0.0009752197636154965
810,841154.59,818639.69,46,10,0.0009971837478988733
811,841159.417,818638.385,46,15,0.001019513513581332
812,841164.398,818637.956,46,20,0.0010418319452482401
813,841169.386,818638.013,46,25,0.0010641388363718184
814,841174.264,818639.02,46,30,0.0010864339734323694
815,841178.917,818640.799,46,35,0.0011087614805867074
816,841183.457,818642.894,46,40,0.0011310811092223856
817,841188.384,818642.061,46,45,0.001153690027247506
818,841193.312,818641.217,46,50,0.0011764642168341406
819,840362.927,819381.748,47,0,0.00122501802105761
820,840366.509,819385.236,47,5,0.0012320194294092683
821,840370.106,819388.709,47,10,0.0012390290244209308
822,840373.703,819392.182,47,15,0.001249121505425019
823,840377.3,819395.655,47,20,0.0012714544976973525
824,840380.897,819399.128,47,25,0.0012938643375168164
825,840384.488,819402.608,47,30,0.001316303638283341
826,840388.071,819406.095,47,35,0.0013387537869909935
827,840391.654,819409.582,47,40,0.001361188498199657
828,840408.485,819412.908,48,0,0.0030823176842290126
829,840404.994,819409.329,48,5,0.003104599797701241
830,840401.503,819405.749,48,10,0.003126846562486705
831,840398.012,819402.17,48,15,0.0031490577117989495
832,840394.521,819398.59,48,20,0.0031712329781427317
833,840391.03,819395.011,48,25,0.0031933720943511613
834,840387.539,819391.431,48,30,0.0032154747934198865
835,840384.048,819387.852,48,35,0.0032375408084767245
836,840380.557,819384.272,48,40,0.0032595698724145836
837,840377.066,819380.693,48,45,0.003281561719148554
838,840373.563,819377.125,48,50,0.0033035160801097446
839,840513.607,819597.572,49,0,0.0022409912912805126
840,840508.982,819599.471,49,5,0.002263716476676867
841,840504.357,819601.371,49,10,0.0022864288985554367
842,840499.731,819603.27,49,15,0.002309135833556652
843,840495.106,819605.17,49,20,0.0023318714446020246
844,840490.481,819607.069,49,25,0.0023545808736398404
845,840485.856,819608.968,49,30,0.002377263859767648
846,840481.231,819610.868,49,35,0.0023999213705585168
847,840476.606,819612.767,49,40,0.0024225651907638077
848,840471.98,819614.667,49,45,0.0024451817823228847
849,840467.355,819616.566,49,50,0.002467770883825016
850,840462.73,819618.465,49,55,0.002490528246895133
851,840773.447,818875.836,50,0,0.004888351905389866
852,840770.429,818879.822,50,5,0.004908065081380441
853,840767.41,818883.808,50,10,0.0049277205138045215
854,840764.392,818887.795,50,15,0.004947317943275169
855,840761.374,818891.781,50,20,0.004966857111027355
856,840758.356,818895.767,50,25,0.004986337758575916
857,840755.337,818899.753,50,30,0.005005759628660812
858,840752.319,818903.739,50,35,0.005025122463926385
859,840749.457,818907.839,50,40,0.005044426025114974
860,840746.617,818911.954,50,45,0.005063670041022372
861,840743.776,818916.068,50,50,0.005082854253929579
862,840970.467,818726.162,51,0,0.00513677635422353
863,840975.296,818724.866,51,5,0.005155450307337495
864,840980.125,818723.57,51,10,0.005174062923628445
865,840985.02,818722.612,51,15,0.005192613944597468
866,840989.967,818722.309,51,20,0.0052111031262114145
867,840994.827,818723.485,51,25,0.005229530247243505
868,840999.461,818725.359,51,30,0.005247895085753884
869,841003.503,818728.247,51,35,0.005266197448592463
870,841007.406,818731.373,51,40,0.005284437022486646
871,841011.315,818734.491,51,45,0.005302613542283335
872,841015.227,818737.604,51,50,0.005320726765733815
873,841018.973,818740.913,51,55,0.005338776473641244
874,841022.469,818744.432,51,60,0.005356762430032932
875,841024.58,818748.962,51,65,0.005374684506377972
876,841025.271,818753.914,51,70,0.005392542391959905
877,841024.537,818758.743,51,75,0.00541033575656485
878,841023.007,818763.503,51,80,0.005428064371314161
879,840462.556,819618.537,52,0,0.0024913860919008046
880,840457.9,819620.361,52,5,0.0025141258809947315
881,840453.245,819622.185,52,10,0.0025369203870772793
882,840448.589,819624.009,52,15,0.0025598001970322673
883,840443.934,819625.833,52,20,0.0025826511855234218
884,840439.278,819627.656,52,25,0.00260547308666134
885,840434.623,819629.48,52,30,0.002628265633705582
886,840341.113,819531.773,53,0,0.0032372552941584676
887,840344.734,819528.325,53,5,0.0032592470824236493
888,840348.374,819524.897,53,10,0.0032812017393797493
889,840352.014,819521.469,53,15,0.0033031190024713723
890,840355.653,819518.04,53,20,0.003324998605450757
891,840359.293,819514.612,53,25,0.0033468402824570953
892,840362.932,819511.184,53,30,0.003368643767780864
893,840503.507,819522.133,54,0,0.0018268696662272754
894,840506.918,819525.788,54,5,0.0018496393525357193
895,840510.445,819529.33,54,10,0.0018723883115547343
896,840514.068,819532.776,54,15,0.001895116291403704
897,840517.562,819536.347,54,20,0.0019178371410248885
898,840520.9,819540.069,54,25,0.0019406167517938418
899,840524.239,819543.791,54,30,0.0019633746330078657
900,840527.583,819547.509,54,35,0.0019861105280815834
901,840461.487,819480.338,55,0,0.0015559104780180169
902,840465.069,819483.827,55,5,0.0015788267464669728
903,840468.65,819487.316,55,10,0.0016017253050782418
904,840472.232,819490.804,55,15,0.0016246059025919709
905,840475.814,819494.293,55,20,0.0016474682873256596
906,840479.395,819497.782,55,25,0.0016703122073370438
907,840482.977,819501.271,55,30,0.0016931414170321582
908,840486.558,819504.76,55,35,0.0017160272395993284
909,840490.14,819508.249,55,40,0.0017388938399462742
910,840493.722,819511.737,55,45,0.0017617409640039623
911,840497.15,819515.377,55,50,0.0017845683822009892
912,840394.913,819463.825,56,0,0.0010796959338060252
913,840391.287,819467.267,56,5,0.0010868511652276506
914,840387.66,819470.71,56,10,0.0010939938467470541
915,840384.034,819474.152,56,15,0.001101148634228542
916,840380.408,819477.594,56,20,0.001108311173375748
917,840376.781,819481.037,56,25,0.0011154609038657325
918,840373.155,819484.479,56,30,0.0011225977393695644
919,840369.529,819487.921,56,35,0.0011297215935605377
920,840365.902,819491.364,56,40,0.001136832380212345
921,840362.276,819494.806,56,45,0.0011439300131233226
922,840358.65,819498.248,56,50,0.0011510144061947876
923,840355.023,819501.691,56,55,0.0011580854733521243
924,840351.397,819505.133,56,60,0.0011651431286024965
925,840347.771,819508.575,56,65,0.0011721872860150672
926,840344.144,819512.018,56,70,0.0011792178597044003
927,840340.542,819515.485,56,75,0.0011862347651203544
928,840336.981,819518.995,56,80,0.001193237917345249
929,840333.42,819522.505,56,85,0.0012002272287067667
930,840329.859,819526.015,56,90,0.0012072026136304534
931,840326.298,819529.525,56,95,0.0012141639866261416
932,840322.737,819533.034,56,100,0.0012211112622539
933,840319.176,819536.544,56,105,0.001228044355238042
934,840315.615,819540.054,56,110,0.0012349631802730573
935,840312.054,819543.564,56,115,0.0012418676522081425
936,840308.493,819547.074,56,120,0.001248757685971028
937,840304.932,819550.584,56,125,0.001255634640432181
938,840301.371,819554.094,56,130,0.001262521048131359
939,840297.81,819557.604,56,135,0.0012751758815157156
940,840294.232,819561.096,56,140,0.0012974092519542012
941,840290.646,819564.58,56,145,0.0013196918246284333
942,840287.06,819568.065,56,150,0.0013420158981635657
943,840283.474,819571.549,56,155,0.0013643380717959618
944,840279.888,819575.033,56,160,0.001386644457395154
945,840276.302,819578.517,56,165,0.0014090231000743747
946,840272.716,819582.002,56,170,0.001431478235749289
947,840269.13,819585.486,56,175,0.0014539908391675055
948,840265.544,819588.97,56,180,0.0014765559691119884
949,840261.958,819592.455,56,185,0.0014991473865959726
950,840258.372,819595.939,56,190,0.0015217215648347104
951,840254.786,819599.423,56,195,0.0015442782595288986
952,840251.2,819602.908,56,200,0.001566817226254433
953,840247.614,819606.392,56,205,0.00158933822062507
954,840244.027,819609.876,56,210,0.0016118409971614856
955,840240.441,819613.361,56,215,0.0016343253111111371
956,840236.855,819616.845,56,220,0.0016567909171530898
957,840233.269,819620.329,56,225,0.001679237569886298
958,840229.683,819623.813,56,230,0.001701665023968045
959,840226.097,819627.298,56,235,0.0017240730329884022
960,840222.511,819630.782,56,240,0.0017464613512414278
961,840218.925,819634.266,56,245,0.0017688297328473709
962,840215.339,819637.751,56,250,0.001791177930941447
963,840211.753,819641.235,56,255,0.0018135056992804434
964,840208.167,819644.719,56,260,0.001835812791513941
965,840204.581,819648.204,56,265,0.0018580989602984233
966,840200.995,819651.688,56,270,0.0018803639592301726
967,840197.409,819655.172,56,275,0.001902607540654635
968,840193.823,819658.656,56,280,0.0019248294576077278
969,840190.237,819662.141,56,285,0.001947029463036348
970,840186.651,819665.625,56,290,0.001969234640882935
971,840183.065,819669.109,56,295,0.001991469668416075
972,840179.479,819672.594,56,300,0.0020136820399016065
973,840175.893,819676.078,56,305,0.0020358715072467263
974,840172.307,819679.562,56,310,0.0020580378211453847
975,840168.721,819683.047,56,315,0.0020801807332324297
976,840165.135,819686.531,56,320,0.002102299993980045
977,840161.549,819690.015,56,325,0.0021243953548663254
978,840157.963,819693.499,56,330,0.002146466566133056
979,840154.377,819696.984,56,335,0.0021685133790484506
980,840150.791,819700.468,56,340,0.002190590873860771
981,840147.985,819704.428,56,345,0.0022126825043381287
982,840146.526,819709.211,56,350,0.0022347491325415336
983,840145.067,819713.993,56,355,0.0022567903612086397
984,840810.962,819031.307,57,0,0.0009680785613970384
985,840807.719,819035.112,57,5,0.0009754372378831456
986,840804.476,819038.918,57,10,0.000982958636898073
987,840801.233,819042.723,57,15,0.0009905074810646743
988,840797.989,819046.529,57,20,0.0009980451147790354
989,840794.746,819050.334,57,25,0.0010055733503734096
990,840791.503,819054.14,57,30,0.0010131335077436774
991,840788.26,819057.945,57,35,0.0010206821829437608
992,840785.017,819061.751,57,40,0.001028219285135461
993,840781.774,819065.556,57,45,0.0010357447235400273
994,840778.531,819069.362,57,50,0.0010432584073647012
995,840775.287,819073.167,57,55,0.0010507602458924258
996,840772.044,819076.973,57,60,0.0010582501484169464
997,840768.801,819080.778,57,65,0.001065728024231348
998,840765.558,819084.584,57,70,0.0010731937826892024
999,840762.315,819088.39,57,75,0.0010806473332176153
1000,840759.072,819092.195,57,80,0.0010880885852054475
1001,840755.828,819096.001,57,85,0.001095517448127365
1002,840752.585,819099.806,57,90,0.0011029338315216633
1003,840749.342,819103.612,57,95,0.0011073691954298238
1004,840746.099,819107.417,57,100,0.0011147810619419102
1005,840742.856,819111.223,57,105,0.0011221802189688534
1006,840739.613,819115.028,57,110,0.0011295665759183077
1007,840736.37,819118.834,57,115,0.001136940042306165
1008,840733.126,819122.639,57,120,0.0011443005276086352
1009,840729.883,819126.445,57,125,0.0011516479413943488
1010,840726.658,819130.265,57,130,0.001158982194121568
1011,840723.517,819134.155,57,135,0.001166303198494437
1012,840720.375,819138.045,57,140,0.0011736108604025203
1013,840717.234,819141.935,57,145,0.0011809707049027839
1014,840714.093,819145.825,57,150,0.001201546970146418
1015,840710.952,819149.716,57,155,0.0012242547335560318
1016,840707.811,819153.606,57,160,0.0012469697346407988
1017,840704.67,819157.496,57,165,0.0012697197391295378
1018,840701.529,819161.386,57,170,0.0012924552680793388
1019,840698.388,819165.276,57,175,0.0013151760769872863
1020,840695.247,819169.166,57,180,0.0013380598163939782
1021,840692.105,819173.057,57,185,0.0013609537743302957
1022,840688.964,819176.947,57,190,0.0013839123578854274
1023,840685.823,819180.837,57,195,0.0014069377901560372
1024,840682.682,819184.727,57,200,0.0014299488854990546
1025,840679.541,819188.617,57,205,0.0014529437747823548
1026,840676.4,819192.507,57,210,0.0014759222084294989
1027,840673.259,819196.398,57,215,0.0014988839367088102
1028,840670.118,819200.288,57,220,0.0015218287087914951
1029,840666.976,819204.178,57,225,0.0015447562746985265
1030,840663.835,819208.068,57,230,0.001567666383147375
1031,840660.694,819211.958,57,235,0.0015905587834638552
1032,840657.553,819215.848,57,240,0.001613433224825807
1033,840654.412,819219.739,57,245,0.0016362894552567294
1034,840651.271,819223.629,57,250,0.0016591272237693685
1035,840648.13,819227.519,57,255,0.0016819462780332023
1036,840644.989,819231.409,57,260,0.0017047463666415629
1037,840641.848,819235.299,57,265,0.0017275272368867454
1038,840638.118,819238.626,57,270,0.0017502885468861677
1039,840629.896,819260.442,58,0,0.004855255180408014
1040,840633.325,819256.803,58,5,0.004216712582695606
1041,840636.754,819253.164,58,10,0.004236824574343124
1042,840640.183,819249.525,58,15,0.0042568872458328254
1043,840643.612,819245.886,58,20,0.004276900338854158
1044,840647.041,819242.247,58,25,0.004296863595774705
1045,840650.47,819238.608,58,30,0.004316776758562397
1046,840653.888,819234.96,58,35,0.004336639571552045
1047,840657.104,819231.131,58,40,0.004356451803096661
1048,840660.321,819227.303,58,45,0.004376213170192431
1049,840663.537,819223.475,58,50,0.004395923417167938
1050,840666.753,819219.647,58,55,0.00441558228852906
1051,840669.969,819215.818,58,60,0.004435189529246765
1052,840673.186,819211.99,58,65,0.004454744884662239
1053,840676.402,819208.162,58,70,0.004474248100608456
1054,840679.618,819204.334,58,75,0.004493698923335257
1055,840682.834,819200.505,58,80,0.004513097099541652
1056,840686.051,819196.677,58,85,0.004532442376372044
1057,840689.267,819192.849,58,90,0.0045517345014419895
1058,840692.47,819189.009,58,95,0.004570973224362418
1059,840695.663,819185.161,58,100,0.004590158293558896
1060,840698.855,819181.314,58,105,0.004609289456404836
1061,840702.048,819177.466,58,110,0.00462836646256808
1062,840705.241,819173.618,58,115,0.004647389062053346
1063,840708.434,819169.77,58,120,0.004666357005635831
1064,840711.626,819165.922,58,125,0.004685270043753705
1065,840714.819,819162.074,58,130,0.004704127928090438
1066,840718.012,819158.226,58,135,0.004722930410662927
1067,840721.204,819154.378,58,140,0.004741677244225031
1068,840724.397,819150.53,58,145,0.004760368181296973
1069,840727.59,819146.682,58,150,0.0047790029756242525
1070,840730.783,819142.834,58,155,0.00479758138126721
1071,840733.975,819138.986,58,160,0.004816103152841848
1072,840737.168,819135.138,58,165,0.004834568045486708
1073,840740.361,819131.29,58,170,0.004852975815110403
1074,840743.553,819127.442,58,175,0.004871326217513966
1075,840746.746,819123.595,58,180,0.004889619009677204
1076,840749.939,819119.747,58,185,0.0049078539489557085
1077,840753.132,819115.899,58,190,0.004926030793260816
1078,840756.324,819112.051,58,195,0.004944149301083688
1079,840759.517,819108.203,58,200,0.0049622092314922685
1080,840762.71,819104.355,58,205,0.004980210344129905
1081,840765.902,819100.507,58,210,0.004998152399234764
1082,840769.095,819096.659,58,215,0.005016527792732595
1083,840772.288,819092.811,58,220,0.005035375814959977
1084,840775.481,819088.963,58,225,0.005054164048922722
1085,840778.673,819085.115,58,230,0.005072892247078594
1086,840781.866,819081.267,58,235,0.005091560162509967
1087,840785.059,819077.419,58,240,0.005110167548877079
1088,840788.251,819073.571,58,245,0.005128714160234972
1089,840791.444,819069.723,58,250,0.005147199751896869
1090,840794.637,819065.876,58,255,0.005165624079125847
1091,840797.83,819062.028,58,260,0.005183986897997336
1092,840801.022,819058.18,58,265,0.005202287965278796
1093,840804.215,819054.332,58,270,0.005220527038295446
1094,840807.408,819050.484,58,275,0.005238703874861729
1095,840810.6,819046.636,58,280,0.005256818234061951
1096,840813.793,819042.788,58,285,0.005274869874916287
1097,840816.986,819038.94,58,290,0.005292858557361379
1098,841567.978,818877.965,59,0,0.003207840589413832
1099,841571.507,818881.507,59,5,0.0032299026476996437
1100,841574.436,818885.535,59,10,0.0032519281379790555
1101,841577.171,818889.721,59,15,0.0032739167365368254
1102,841579.907,818893.906,59,20,0.003295868148676633
1103,841582.508,818898.169,59,25,0.0033177821201783634
1104,841584.775,818902.626,59,30,0.003339658404077438
1105,841587.041,818907.083,59,35,0.0033614966958202906
1106,841589.307,818911.54,59,40,0.0033832967278497146
1107,841591.574,818915.997,59,45,0.003405058231650247
