ROOFLEVEL,SAMPLE_1,y
152.300003051757812,140.000000000000000,815502.535
152.300003051757812,140.000000000000000,815503.183
152.300003051757812,140.000000000000000,815503.830
152.300003051757812,140.000000000000000,815504.478
192.000000000000000,140.000000000000000,815504.478
152.300003051757812,140.000000000000000,815505.125
192.000000000000000,140.000000000000000,815505.125
152.300003051757812,140.000000000000000,815505.773
192.000000000000000,140.000000000000000,815505.773
152.300003051757812,140.000000000000000,815506.421
192.000000000000000,140.000000000000000,815506.421
152.300003051757812,140.000000000000000,815507.068
192.000000000000000,140.000000000000000,815507.068
152.300003051757812,140.000000000000000,815507.716
192.000000000000000,140.000000000000000,815507.716
152.300003051757812,140.000000000000000,815508.364
192.000000000000000,140.000000000000000,815508.364
152.300003051757812,140.000000000000000,815509.011
192.000000000000000,140.000000000000000,815509.011
152.300003051757812,140.000000000000000,815509.659
192.000000000000000,140.000000000000000,815509.659
152.300003051757812,140.000000000000000,815510.306
192.000000000000000,140.000000000000000,815510.306
152.300003051757812,140.000000000000000,815510.954
192.000000000000000,140.000000000000000,815510.954
152.300003051757812,140.000000000000000,815511.602
192.000000000000000,140.000000000000000,815511.602
192.000000000000000,140.000000000000000,815512.249
,139.000000000000000,815512.897
,139.000000000000000,815513.545
,139.000000000000000,815514.192
,139.000000000000000,815514.840
,139.000000000000000,815515.487
,139.000000000000000,815516.135
,139.000000000000000,815516.783
,139.000000000000000,815517.430
,139.000000000000000,815518.078
,139.000000000000000,815518.725
,139.000000000000000,815519.373
,139.000000000000000,815520.021
,139.000000000000000,815520.668
,139.000000000000000,815521.316
,139.000000000000000,815521.964
,134.000000000000000,815522.611
,134.000000000000000,815523.259
,134.000000000000000,815523.906
,134.000000000000000,815524.554
159.300003051757812,134.000000000000000,815525.202
159.300003051757812,134.000000000000000,815525.849
159.300003051757812,130.000000000000000,815526.497
159.300003051757812,130.000000000000000,815527.144
159.300003051757812,122.000000000000000,815527.792
159.300003051757812,122.000000000000000,815528.440
159.300003051757812,122.000000000000000,815529.087
159.300003051757812,122.000000000000000,815529.735
159.300003051757812,122.000000000000000,815530.383
159.300003051757812,117.000000000000000,815531.030
159.300003051757812,117.000000000000000,815531.678
159.300003051757812,117.000000000000000,815532.325
,113.000000000000000,815532.973
,113.000000000000000,815533.621
,113.000000000000000,815534.268
,113.000000000000000,815534.916
,113.000000000000000,815535.564
,113.000000000000000,815536.211
,113.000000000000000,815536.859
,113.000000000000000,815537.506
,113.000000000000000,815538.154
,113.000000000000000,815538.802
,113.000000000000000,815539.449
,113.000000000000000,815540.097
,113.000000000000000,815540.744
,113.000000000000000,815541.392
,113.000000000000000,815542.040
,112.000000000000000,815542.687
,112.000000000000000,815543.335
,112.000000000000000,815543.983
,112.000000000000000,815544.630
,112.000000000000000,815545.278
,112.000000000000000,815545.925
,112.000000000000000,815546.573
130.199996948242188,112.000000000000000,815547.221
130.199996948242188,112.000000000000000,815547.868
130.199996948242188,112.000000000000000,815548.516
130.199996948242188,112.000000000000000,815549.163
130.199996948242188,112.000000000000000,815549.811
191.600006103515625,112.000000000000000,815549.811
130.199996948242188,112.000000000000000,815550.459
191.600006103515625,112.000000000000000,815550.459
130.199996948242188,112.000000000000000,815551.106
191.600006103515625,112.000000000000000,815551.106
130.199996948242188,112.000000000000000,815551.754
191.600006103515625,112.000000000000000,815551.754
130.199996948242188,112.000000000000000,815552.402
191.600006103515625,112.000000000000000,815552.402
130.199996948242188,113.000000000000000,815553.049
191.600006103515625,113.000000000000000,815553.049
130.199996948242188,113.000000000000000,815553.697
191.600006103515625,113.000000000000000,815553.697
130.199996948242188,113.000000000000000,815554.344
191.600006103515625,113.000000000000000,815554.344
130.199996948242188,113.000000000000000,815554.992
191.600006103515625,113.000000000000000,815554.992
130.199996948242188,113.000000000000000,815555.640
191.600006103515625,113.000000000000000,815555.640
130.199996948242188,112.000000000000000,815556.287
191.600006103515625,112.000000000000000,815556.287
130.199996948242188,112.000000000000000,815556.935
191.600006103515625,112.000000000000000,815556.935
130.199996948242188,113.000000000000000,815557.583
191.600006103515625,113.000000000000000,815557.583
130.199996948242188,113.000000000000000,815558.230
191.600006103515625,113.000000000000000,815558.230
130.199996948242188,113.000000000000000,815558.878
191.600006103515625,113.000000000000000,815558.878
130.199996948242188,113.000000000000000,815559.525
191.600006103515625,113.000000000000000,815559.525
130.199996948242188,113.000000000000000,815560.173
191.600006103515625,113.000000000000000,815560.173
130.199996948242188,112.000000000000000,815560.821
191.600006103515625,112.000000000000000,815560.821
130.199996948242188,112.000000000000000,815561.468
191.600006103515625,112.000000000000000,815561.468
130.199996948242188,112.000000000000000,815562.116
130.199996948242188,113.000000000000000,815562.763
130.199996948242188,113.000000000000000,815563.411
130.199996948242188,113.000000000000000,815564.059
130.199996948242188,112.000000000000000,815564.706
130.199996948242188,112.000000000000000,815565.354
130.199996948242188,112.000000000000000,815566.002
130.199996948242188,112.000000000000000,815566.649
130.199996948242188,112.000000000000000,815567.297
130.199996948242188,112.000000000000000,815567.944
130.199996948242188,112.000000000000000,815568.592
130.199996948242188,112.000000000000000,815569.240
130.199996948242188,112.000000000000000,815569.887
,112.000000000000000,815570.535
,112.000000000000000,815571.182
,112.000000000000000,815571.830
,112.000000000000000,815572.478
,112.000000000000000,815573.125
,114.000000000000000,815573.773
,114.000000000000000,815574.421
136.100006103515625,114.000000000000000,815575.068
136.100006103515625,114.000000000000000,815575.716
136.100006103515625,114.000000000000000,815576.363
,114.000000000000000,815577.011
,116.000000000000000,815577.659
,116.000000000000000,815578.306
,116.000000000000000,815578.954
,116.000000000000000,815579.602
,116.000000000000000,815580.249
126.300003051757812,116.000000000000000,815580.897
126.300003051757812,116.000000000000000,815581.544
126.300003051757812,120.000000000000000,815582.192
126.300003051757812,115.000000000000000,815582.840
,115.000000000000000,815583.487
,115.000000000000000,815584.135
,115.000000000000000,815584.782
,115.000000000000000,815585.430
,113.000000000000000,815586.078
,113.000000000000000,815586.725
,113.000000000000000,815587.373
,111.000000000000000,815588.021
,111.000000000000000,815588.668
,111.000000000000000,815589.316
186.100006103515625,111.000000000000000,815589.963
186.100006103515625,110.000000000000000,815590.611
186.100006103515625,110.000000000000000,815591.259
186.100006103515625,110.000000000000000,815591.906
186.100006103515625,110.000000000000000,815592.554
186.100006103515625,110.000000000000000,815593.201
186.100006103515625,110.000000000000000,815593.849
186.100006103515625,109.000000000000000,815594.497
186.100006103515625,109.000000000000000,815595.144
186.100006103515625,109.000000000000000,815595.792
186.100006103515625,109.000000000000000,815596.440
186.100006103515625,109.000000000000000,815597.087
,109.000000000000000,815597.735
,109.000000000000000,815598.382
,109.000000000000000,815599.030
,109.000000000000000,815599.678
,109.000000000000000,815600.325
,109.000000000000000,815600.973
,109.000000000000000,815601.620
,109.000000000000000,815602.268
,109.000000000000000,815602.916
,109.000000000000000,815603.563
,109.000000000000000,815604.211
,109.000000000000000,815604.859
,109.000000000000000,815605.506
,109.000000000000000,815606.154
,109.000000000000000,815606.801
,109.000000000000000,815607.449
,110.000000000000000,815608.097
,110.000000000000000,815608.744
,110.000000000000000,815609.392
,110.000000000000000,815610.040
,110.000000000000000,815610.687
,110.000000000000000,815611.335
,109.000000000000000,815611.982
,107.000000000000000,815612.630
,107.000000000000000,815613.278
106.900001525878906,107.000000000000000,815613.925
106.900001525878906,107.000000000000000,815614.573
106.900001525878906,107.000000000000000,815615.220
106.900001525878906,102.000000000000000,815615.868
216.300003051757812,102.000000000000000,815616.516
106.900001525878906,102.000000000000000,815616.516
216.300003051757812,102.000000000000000,815617.163
106.900001525878906,102.000000000000000,815617.163
216.300003051757812,94.000000000000000,815617.811
106.900001525878906,94.000000000000000,815617.811
216.300003051757812,94.000000000000000,815618.459
106.900001525878906,94.000000000000000,815618.459
216.300003051757812,94.000000000000000,815619.106
106.900001525878906,94.000000000000000,815619.106
216.300003051757812,94.000000000000000,815619.754
106.900001525878906,94.000000000000000,815619.754
216.300003051757812,90.000000000000000,815620.401
106.900001525878906,90.000000000000000,815620.401
216.300003051757812,90.000000000000000,815621.049
106.900001525878906,90.000000000000000,815621.049
216.300003051757812,90.000000000000000,815621.697
106.900001525878906,90.000000000000000,815621.697
216.300003051757812,90.000000000000000,815622.344
106.900001525878906,90.000000000000000,815622.344
216.300003051757812,87.000000000000000,815622.992
106.900001525878906,87.000000000000000,815622.992
216.300003051757812,87.000000000000000,815623.639
106.900001525878906,87.000000000000000,815623.639
216.300003051757812,86.000000000000000,815624.287
106.900001525878906,86.000000000000000,815624.287
216.300003051757812,86.000000000000000,815624.935
106.900001525878906,86.000000000000000,815624.935
216.300003051757812,86.000000000000000,815625.582
106.900001525878906,86.000000000000000,815625.582
216.300003051757812,86.000000000000000,815626.230
106.900001525878906,86.000000000000000,815626.230
216.300003051757812,86.000000000000000,815626.878
106.900001525878906,86.000000000000000,815626.878
216.300003051757812,85.000000000000000,815627.525
106.900001525878906,85.000000000000000,815627.525
216.300003051757812,85.000000000000000,815628.173
106.900001525878906,85.000000000000000,815628.173
106.900001525878906,85.000000000000000,815628.820
106.900001525878906,85.000000000000000,815629.468
106.900001525878906,85.000000000000000,815630.116
106.900001525878906,85.000000000000000,815630.763
106.900001525878906,85.000000000000000,815631.411
106.900001525878906,85.000000000000000,815632.059
106.900001525878906,84.000000000000000,815632.706
106.900001525878906,84.000000000000000,815633.354
106.900001525878906,84.000000000000000,815634.001
106.900001525878906,84.000000000000000,815634.649
106.900001525878906,84.000000000000000,815635.297
106.900001525878906,84.000000000000000,815635.944
106.900001525878906,84.000000000000000,815636.592
106.900001525878906,83.000000000000000,815637.239
106.900001525878906,83.000000000000000,815637.887
106.900001525878906,83.000000000000000,815638.535
106.900001525878906,83.000000000000000,815639.182
106.900001525878906,83.000000000000000,815639.830
106.900001525878906,83.000000000000000,815640.478
106.900001525878906,83.000000000000000,815641.125
,83.000000000000000,815641.773
,83.000000000000000,815642.420
,82.000000000000000,815643.068
,82.000000000000000,815643.716
,82.000000000000000,815644.363
,82.000000000000000,815645.011
,82.000000000000000,815645.658
,82.000000000000000,815646.306
,82.000000000000000,815646.954
,82.000000000000000,815647.601
,82.000000000000000,815648.249
,82.000000000000000,815648.897
,82.000000000000000,815649.544
106.900001525878906,81.000000000000000,815650.192
106.900001525878906,81.000000000000000,815650.839
106.900001525878906,81.000000000000000,815651.487
106.900001525878906,81.000000000000000,815652.135
106.900001525878906,82.000000000000000,815652.782
106.900001525878906,82.000000000000000,815653.430
106.900001525878906,81.000000000000000,815654.078
106.900001525878906,81.000000000000000,815654.725
106.900001525878906,81.000000000000000,815655.373
106.900001525878906,81.000000000000000,815656.020
106.900001525878906,81.000000000000000,815656.668
106.900001525878906,81.000000000000000,815657.316
106.900001525878906,82.000000000000000,815657.963
81.800003051757812,82.000000000000000,815658.611
106.900001525878906,82.000000000000000,815659.258
106.900001525878906,82.000000000000000,815659.906
106.900001525878906,82.000000000000000,815660.554
106.900001525878906,82.000000000000000,815661.201
106.900001525878906,82.000000000000000,815661.849
106.900001525878906,81.000000000000000,815662.497
106.900001525878906,82.000000000000000,815663.144
106.900001525878906,82.000000000000000,815663.792
106.900001525878906,82.000000000000000,815664.439
106.900001525878906,82.000000000000000,815665.087
106.900001525878906,82.000000000000000,815665.735
106.900001525878906,82.000000000000000,815666.382
106.900001525878906,81.000000000000000,815667.030
106.900001525878906,80.000000000000000,815667.677
106.900001525878906,80.000000000000000,815668.325
106.900001525878906,80.000000000000000,815668.973
106.900001525878906,80.000000000000000,815669.620
106.900001525878906,80.000000000000000,815670.268
106.900001525878906,80.000000000000000,815670.916
106.900001525878906,79.000000000000000,815671.563
106.900001525878906,79.000000000000000,815672.211
,77.000000000000000,815672.858
,77.000000000000000,815673.506
,77.000000000000000,815674.154
,77.000000000000000,815674.801
,77.000000000000000,815675.449
,77.000000000000000,815676.096
,77.000000000000000,815676.744
,77.000000000000000,815677.392
,77.000000000000000,815678.039
,77.000000000000000,815678.687
,77.000000000000000,815679.335
,76.000000000000000,815679.982
,76.000000000000000,815680.630
,76.000000000000000,815681.277
,76.000000000000000,815681.925
,76.000000000000000,815682.573
,76.000000000000000,815683.220
,76.000000000000000,815683.868
,76.000000000000000,815684.516
,76.000000000000000,815685.163
,76.000000000000000,815685.811
,76.000000000000000,815686.458
,76.000000000000000,815687.106
,76.000000000000000,815687.754
,76.000000000000000,815688.401
,76.000000000000000,815689.049
,76.000000000000000,815689.696
,76.000000000000000,815690.344
,76.000000000000000,815690.992
,76.000000000000000,815691.639
,75.000000000000000,815692.287
,74.000000000000000,815692.935
,74.000000000000000,815693.582
,74.000000000000000,815694.230
,74.000000000000000,815694.877
,74.000000000000000,815695.525
,74.000000000000000,815696.173
,72.000000000000000,815696.820
,72.000000000000000,815697.468
,68.000000000000000,815698.115
,68.000000000000000,815698.763
,68.000000000000000,815699.411
104.800003051757812,68.000000000000000,815700.058
104.800003051757812,68.000000000000000,815700.706
104.800003051757812,68.000000000000000,815701.354
104.800003051757812,68.000000000000000,815702.001
104.800003051757812,68.000000000000000,815702.649
104.800003051757812,68.000000000000000,815703.296
104.800003051757812,68.000000000000000,815703.944
104.800003051757812,68.000000000000000,815704.592
104.800003051757812,68.000000000000000,815705.239
104.800003051757812,68.000000000000000,815705.887
104.800003051757812,68.000000000000000,815706.535
104.800003051757812,68.000000000000000,815707.182
104.800003051757812,68.000000000000000,815707.830
104.800003051757812,68.000000000000000,815708.477
,68.000000000000000,815709.125
,68.000000000000000,815709.773
,68.000000000000000,815710.420
,68.000000000000000,815711.068
,68.000000000000000,815711.715
,68.000000000000000,815712.363
,69.000000000000000,815713.011
,69.000000000000000,815713.658
,69.000000000000000,815714.306
,69.000000000000000,815714.954
,69.000000000000000,815715.601
,69.000000000000000,815716.249
,69.000000000000000,815716.896
,67.000000000000000,815717.544
,65.000000000000000,815718.192
,65.000000000000000,815718.839
112.500000000000000,65.000000000000000,815719.487
112.500000000000000,65.000000000000000,815720.134
112.500000000000000,65.000000000000000,815720.782
112.500000000000000,65.000000000000000,815721.430
112.500000000000000,64.000000000000000,815722.077
96.400001525878906,61.000000000000000,815722.725
96.400001525878906,61.000000000000000,815723.373
96.400001525878906,61.000000000000000,815724.020
96.400001525878906,61.000000000000000,815724.668
96.400001525878906,61.000000000000000,815725.315
96.400001525878906,61.000000000000000,815725.963
96.400001525878906,61.000000000000000,815726.611
96.400001525878906,61.000000000000000,815727.258
96.400001525878906,61.000000000000000,815727.906
96.400001525878906,61.000000000000000,815728.554
96.400001525878906,61.000000000000000,815729.201
,61.000000000000000,815729.849
,61.000000000000000,815730.496
,61.000000000000000,815731.144
,61.000000000000000,815731.792
64.300003051757812,61.000000000000000,815732.439
64.300003051757812,61.000000000000000,815733.087
64.300003051757812,61.000000000000000,815733.734
64.300003051757812,61.000000000000000,815734.382
64.300003051757812,61.000000000000000,815735.030
84.099998474121094,61.000000000000000,815735.030
64.300003051757812,61.000000000000000,815735.677
84.099998474121094,61.000000000000000,815735.677
64.300003051757812,61.000000000000000,815736.325
84.099998474121094,61.000000000000000,815736.325
64.300003051757812,61.000000000000000,815736.973
84.099998474121094,61.000000000000000,815736.973
64.300003051757812,61.000000000000000,815737.620
84.099998474121094,61.000000000000000,815737.620
64.300003051757812,61.000000000000000,815738.268
64.300003051757812,61.000000000000000,815738.915
64.300003051757812,61.000000000000000,815739.563
84.099998474121094,61.000000000000000,815739.563
64.300003051757812,61.000000000000000,815740.211
84.099998474121094,61.000000000000000,815740.211
64.300003051757812,61.000000000000000,815740.858
84.099998474121094,61.000000000000000,815740.858
64.300003051757812,61.000000000000000,815741.506
84.099998474121094,61.000000000000000,815741.506
64.300003051757812,61.000000000000000,815742.153
84.099998474121094,61.000000000000000,815742.153
64.300003051757812,60.000000000000000,815742.801
84.099998474121094,60.000000000000000,815742.801
,60.000000000000000,815743.449
,60.000000000000000,815744.096
,60.000000000000000,815744.744
,60.000000000000000,815745.392
,60.000000000000000,815746.039
,60.000000000000000,815746.687
,60.000000000000000,815747.334
,57.000000000000000,815747.982
,57.000000000000000,815748.630
,57.000000000000000,815749.277
,57.000000000000000,815749.925
,57.000000000000000,815750.573
,57.000000000000000,815751.220
,56.000000000000000,815751.868
,57.000000000000000,815752.515
,57.000000000000000,815753.163
,57.000000000000000,815753.811
,57.000000000000000,815754.458
,57.000000000000000,815755.106
,57.000000000000000,815755.753
,55.000000000000000,815756.401
,55.000000000000000,815757.049
,56.000000000000000,815757.696
,56.000000000000000,815758.344
,56.000000000000000,815758.992
81.000000000000000,56.000000000000000,815759.639
81.000000000000000,52.000000000000000,815760.287
81.000000000000000,52.000000000000000,815760.934
81.000000000000000,52.000000000000000,815761.582
81.000000000000000,52.000000000000000,815762.230
81.000000000000000,53.000000000000000,815762.877
81.000000000000000,53.000000000000000,815763.525
81.000000000000000,53.000000000000000,815764.172
81.000000000000000,50.000000000000000,815764.820
81.000000000000000,50.000000000000000,815765.468
81.000000000000000,50.000000000000000,815766.115
81.000000000000000,50.000000000000000,815766.763
81.000000000000000,50.000000000000000,815767.411
81.000000000000000,51.000000000000000,815768.058
81.000000000000000,49.000000000000000,815768.706
,49.000000000000000,815769.353
,49.000000000000000,815770.001
70.300003051757812,49.000000000000000,815770.649
70.300003051757812,49.000000000000000,815771.296
70.300003051757812,49.000000000000000,815771.944
70.300003051757812,50.000000000000000,815772.591
70.300003051757812,50.000000000000000,815773.239
70.300003051757812,50.000000000000000,815773.887
70.300003051757812,50.000000000000000,815774.534
70.300003051757812,50.000000000000000,815775.182
70.300003051757812,50.000000000000000,815775.830
70.300003051757812,50.000000000000000,815776.477
70.300003051757812,50.000000000000000,815777.125
70.300003051757812,50.000000000000000,815777.772
,50.000000000000000,815778.420
,50.000000000000000,815779.068
,50.000000000000000,815779.715
,50.000000000000000,815780.363
,50.000000000000000,815781.011
,50.000000000000000,815781.658
,50.000000000000000,815782.306
,50.000000000000000,815782.953
,50.000000000000000,815783.601
,50.000000000000000,815784.249
,50.000000000000000,815784.896
,50.000000000000000,815785.544
,50.000000000000000,815786.191
,50.000000000000000,815786.839
,50.000000000000000,815787.487
,50.000000000000000,815788.134
,50.000000000000000,815788.782
,50.000000000000000,815789.430
63.799999237060547,49.000000000000000,815790.077
63.799999237060547,49.000000000000000,815790.725
63.799999237060547,49.000000000000000,815791.372
63.799999237060547,49.000000000000000,815792.020
63.799999237060547,50.000000000000000,815792.668
63.799999237060547,50.000000000000000,815793.315
63.799999237060547,50.000000000000000,815793.963
63.799999237060547,48.000000000000000,815794.610
63.799999237060547,48.000000000000000,815795.258
63.799999237060547,48.000000000000000,815795.906
63.799999237060547,48.000000000000000,815796.553
63.799999237060547,48.000000000000000,815797.201
63.799999237060547,49.000000000000000,815797.849
,46.000000000000000,815798.496
,46.000000000000000,815799.144
,46.000000000000000,815799.791
,46.000000000000000,815800.439
,46.000000000000000,815801.087
,46.000000000000000,815801.734
,46.000000000000000,815802.382
,44.000000000000000,815803.030
,44.000000000000000,815803.677
,44.000000000000000,815804.325
,44.000000000000000,815804.972
,44.000000000000000,815805.620
,44.000000000000000,815806.268
,44.000000000000000,815806.915
,42.000000000000000,815807.563
,42.000000000000000,815808.210
,42.000000000000000,815808.858
,42.000000000000000,815809.506
,42.000000000000000,815810.153
,42.000000000000000,815810.801
,40.000000000000000,815811.449
,40.000000000000000,815812.096
,40.000000000000000,815812.744
,40.000000000000000,815813.391
,40.000000000000000,815814.039
,40.000000000000000,815814.687
,40.000000000000000,815815.334
,38.000000000000000,815815.982
,38.000000000000000,815816.629
,38.000000000000000,815817.277
,39.000000000000000,815817.925
,39.000000000000000,815818.572
,39.000000000000000,815819.220
,37.000000000000000,815819.868
,37.000000000000000,815820.515
,37.000000000000000,815821.163
,37.000000000000000,815821.810
,37.000000000000000,815822.458
,38.000000000000000,815823.106
,38.000000000000000,815823.753
,35.000000000000000,815824.401
,35.000000000000000,815825.049
,35.000000000000000,815825.696
,35.000000000000000,815826.344
,35.000000000000000,815826.991
,36.000000000000000,815827.639
61.200000762939453,30.000000000000000,815828.287
53.500000000000000,30.000000000000000,815828.934
53.500000000000000,30.000000000000000,815829.582
53.500000000000000,30.000000000000000,815830.229
89.599998474121094,30.000000000000000,815830.229
53.500000000000000,30.000000000000000,815830.877
89.599998474121094,30.000000000000000,815830.877
53.500000000000000,30.000000000000000,815831.525
89.599998474121094,30.000000000000000,815831.525
53.500000000000000,30.000000000000000,815832.172
89.599998474121094,30.000000000000000,815832.172
53.500000000000000,26.000000000000000,815832.820
89.599998474121094,26.000000000000000,815832.820
53.500000000000000,26.000000000000000,815833.468
89.599998474121094,26.000000000000000,815833.468
53.500000000000000,26.000000000000000,815834.115
89.599998474121094,26.000000000000000,815834.115
53.500000000000000,26.000000000000000,815834.763
89.599998474121094,26.000000000000000,815834.763
53.500000000000000,26.000000000000000,815835.410
89.599998474121094,26.000000000000000,815835.410
53.500000000000000,26.000000000000000,815836.058
89.599998474121094,26.000000000000000,815836.058
53.500000000000000,24.000000000000000,815836.706
89.599998474121094,24.000000000000000,815836.706
53.500000000000000,24.000000000000000,815837.353
89.599998474121094,24.000000000000000,815837.353
53.500000000000000,24.000000000000000,815838.001
53.500000000000000,24.000000000000000,815838.648
,24.000000000000000,815839.296
,24.000000000000000,815839.944
,24.000000000000000,815840.591
,24.000000000000000,815841.239
,24.000000000000000,815841.887
,23.000000000000000,815842.534
,23.000000000000000,815843.182
,23.000000000000000,815843.829
,23.000000000000000,815844.477
,23.000000000000000,815845.125
,23.000000000000000,815845.772
,23.000000000000000,815846.420
,23.000000000000000,815847.068
,23.000000000000000,815847.715
,23.000000000000000,815848.363
,23.000000000000000,815849.010
,22.000000000000000,815849.658
,22.000000000000000,815850.306
,22.000000000000000,815850.953
,22.000000000000000,815851.601
,22.000000000000000,815852.248
,22.000000000000000,815852.896
,22.000000000000000,815853.544
64.800003051757812,22.000000000000000,815854.191
64.800003051757812,22.000000000000000,815854.839
64.800003051757812,22.000000000000000,815855.487
64.800003051757812,22.000000000000000,815856.134
64.800003051757812,22.000000000000000,815856.782
64.800003051757812,22.000000000000000,815857.429
64.800003051757812,20.000000000000000,815858.077
64.800003051757812,20.000000000000000,815858.725
64.800003051757812,20.000000000000000,815859.372
64.800003051757812,20.000000000000000,815860.020
64.800003051757812,20.000000000000000,815860.667
64.800003051757812,20.000000000000000,815861.315
64.800003051757812,20.000000000000000,815861.963
,18.000000000000000,815862.610
,18.000000000000000,815863.258
,18.000000000000000,815863.906
,18.000000000000000,815864.553
,18.000000000000000,815865.201
,18.000000000000000,815865.848
,17.000000000000000,815866.496
,17.000000000000000,815867.144
30.000000000000000,18.000000000000000,815867.791
30.000000000000000,18.000000000000000,815868.439
30.000000000000000,18.000000000000000,815869.086
30.000000000000000,18.000000000000000,815869.734
30.000000000000000,18.000000000000000,815870.382
30.000000000000000,18.000000000000000,815871.029
30.000000000000000,18.000000000000000,815871.677
30.000000000000000,18.000000000000000,815872.325
100.900001525878906,18.000000000000000,815872.325
30.000000000000000,18.000000000000000,815872.972
100.900001525878906,18.000000000000000,815872.972
30.000000000000000,18.000000000000000,815873.620
100.900001525878906,18.000000000000000,815873.620
30.000000000000000,18.000000000000000,815874.267
100.900001525878906,18.000000000000000,815874.267
30.000000000000000,18.000000000000000,815874.915
100.900001525878906,18.000000000000000,815874.915
30.000000000000000,18.000000000000000,815875.563
100.900001525878906,18.000000000000000,815875.563
30.000000000000000,18.000000000000000,815876.210
100.900001525878906,18.000000000000000,815876.210
30.000000000000000,18.000000000000000,815876.858
100.900001525878906,18.000000000000000,815876.858
,18.000000000000000,815877.506
,18.000000000000000,815878.153
,18.000000000000000,815878.801
,18.000000000000000,815879.448
,18.000000000000000,815880.096
,18.000000000000000,815880.744
,18.000000000000000,815881.391
,18.000000000000000,815882.039
,18.000000000000000,815882.686
,18.000000000000000,815883.334
,15.000000000000000,815883.982
,15.000000000000000,815884.629
34.200000762939453,15.000000000000000,815885.277
34.200000762939453,15.000000000000000,815885.925
34.200000762939453,15.000000000000000,815886.572
34.200000762939453,15.000000000000000,815887.220
34.200000762939453,13.000000000000000,815887.867
34.200000762939453,13.000000000000000,815888.515
34.200000762939453,13.000000000000000,815889.163
34.200000762939453,13.000000000000000,815889.810
34.200000762939453,13.000000000000000,815890.458
34.200000762939453,13.000000000000000,815891.105
34.200000762939453,13.000000000000000,815891.753
34.200000762939453,13.000000000000000,815892.401
34.200000762939453,13.000000000000000,815893.048
,13.000000000000000,815893.696
,13.000000000000000,815894.344
,13.000000000000000,815894.991
,13.000000000000000,815895.639
27.000000000000000,13.000000000000000,815896.286
27.000000000000000,13.000000000000000,815896.934
27.000000000000000,13.000000000000000,815897.582
27.000000000000000,13.000000000000000,815898.229
27.000000000000000,13.000000000000000,815898.877
27.000000000000000,13.000000000000000,815899.525
27.000000000000000,13.000000000000000,815900.172
27.000000000000000,13.000000000000000,815900.820
27.000000000000000,13.000000000000000,815901.467
27.000000000000000,13.000000000000000,815902.115
27.000000000000000,14.000000000000000,815902.763
27.000000000000000,14.000000000000000,815903.410
27.000000000000000,14.000000000000000,815904.058
27.000000000000000,13.000000000000000,815904.705
27.000000000000000,13.000000000000000,815905.353
27.000000000000000,13.000000000000000,815906.001
,13.000000000000000,815906.648
,13.000000000000000,815907.296
,14.000000000000000,815907.944
,14.000000000000000,815908.591
,13.000000000000000,815909.239
,13.000000000000000,815909.886
,13.000000000000000,815910.534
,13.000000000000000,815911.182
,13.000000000000000,815911.829
41.900001525878906,13.000000000000000,815912.477
41.900001525878906,13.000000000000000,815913.124
41.900001525878906,13.000000000000000,815913.772
41.900001525878906,13.000000000000000,815914.420
41.900001525878906,13.000000000000000,815915.067
41.900001525878906,13.000000000000000,815915.715
41.900001525878906,13.000000000000000,815916.363
41.900001525878906,13.000000000000000,815917.010
41.900001525878906,12.000000000000000,815917.658
41.900001525878906,12.000000000000000,815918.305
41.900001525878906,12.000000000000000,815918.953
41.900001525878906,12.000000000000000,815919.601
41.900001525878906,12.000000000000000,815920.248
41.900001525878906,12.000000000000000,815920.896
41.900001525878906,12.000000000000000,815921.544
41.900001525878906,12.000000000000000,815922.191
41.900001525878906,11.000000000000000,815922.839
41.900001525878906,11.000000000000000,815923.486
41.900001525878906,11.000000000000000,815924.134
41.900001525878906,11.000000000000000,815924.782
41.900001525878906,11.000000000000000,815925.429
41.900001525878906,11.000000000000000,815926.077
41.900001525878906,11.000000000000000,815926.724
41.900001525878906,11.000000000000000,815927.372
41.900001525878906,10.000000000000000,815928.020
41.900001525878906,10.000000000000000,815928.667
41.900001525878906,10.000000000000000,815929.315
,10.000000000000000,815929.963
,10.000000000000000,815930.610
,10.000000000000000,815931.258
,10.000000000000000,815931.905
,10.000000000000000,815932.553
,10.000000000000000,815933.201
,10.000000000000000,815933.848
,10.000000000000000,815934.496
,10.000000000000000,815935.143
,10.000000000000000,815935.791
,10.000000000000000,815936.439
,10.000000000000000,815937.086
,10.000000000000000,815937.734
,10.000000000000000,815938.382
,10.000000000000000,815939.029
,10.000000000000000,815939.677
,10.000000000000000,815940.324
,10.000000000000000,815940.972
47.599998474121094,10.000000000000000,815941.620
47.599998474121094,10.000000000000000,815942.267
47.599998474121094,10.000000000000000,815942.915
47.599998474121094,9.000000000000000,815943.563
47.599998474121094,9.000000000000000,815944.210
47.599998474121094,9.000000000000000,815944.858
47.599998474121094,9.000000000000000,815945.505
47.599998474121094,9.000000000000000,815946.153
47.599998474121094,9.000000000000000,815946.801
47.599998474121094,9.000000000000000,815947.448
47.599998474121094,9.000000000000000,815948.096
47.599998474121094,9.000000000000000,815948.743
47.599998474121094,9.000000000000000,815949.391
47.599998474121094,9.000000000000000,815950.039
47.599998474121094,9.000000000000000,815950.686
47.599998474121094,9.000000000000000,815951.334
