frame,length,angle
0,810.6300019,0.610928087
1,1182.08333,0.593399079
2,1378.739279,0.55882996
3,1378.534367,0.52337499
4,925.1189113,0.48830412
5,830.7887818,0.43619086
6,667.5784598,0.383844334
7,648.2013576,0.34956183
8,814.5458858,0.296513195
9,785.3305037,0.244360998
10,782.3202669,0.191629768
11,791.8187924,0.140646832
12,779.9698712,0.087293678
13,708.4412467,0.03529607
14,684.1052551,0.01754206
15,677.4252726,-0.035435677
16,633.145323,-0.139440057
19,548.2061656,-0.27905135
20,870.2976502,-0.331197948
21,630.8700342,-0.366377203
22,899.7999778,-0.418901378
23,1198.146068,-0.453569563
24,941.2358897,-0.488832397
25,1434.103553,-0.523557087
26,1085.755958,-0.558111177
27,1383.162319,-0.593015595
28,1219.836464,-0.611196079
29,687.0007278,-0.644956712
30,806.5432412,-0.662348083
31,751.553724,-0.663727256
32,848.1963216,-0.681001218
33,1336.584079,-0.697995282
34,1378.452756,-0.698082124
35,1381.27043,-0.698260694
36,1377.043935,-0.697992565
37,745.3066483,-0.698002309
38,1314.691218,-0.680324158
39,1382.071633,-0.663327719
40,1281.003513,-0.645843025
41,1214.942385,-0.628191143
42,1197.064743,-0.594026627
43,1197.129901,-0.575954994
44,999.1121058,-0.524111933
45,748.861803,-0.506060891
46,682.6485186,-0.487889255
47,534.8990559,-0.452778472
48,660.3393067,-0.385005784
49,624.1938801,-0.365333486
50,682.4382756,-0.314336418
55,647.8410299,-0.050960477
57,647.892738,0.052501939
58,660.6133514,0.10463924
59,643.9697198,0.157489905
60,690.1891045,0.210182587
61,690.6011874,0.262188063
62,530.1641255,0.296696132
63,627.9530237,0.349451276
64,655.4059811,0.417914492
66,727.0962797,0.522728494
67,721.76589,0.523786053
68,725.5687424,0.559329775
69,814.2346099,0.610826578
70,899.3152951,0.627488243
71,682.6023733,0.646138079
72,1196.836664,0.663388174
73,1132.593925,0.680946047
74,1321.723496,0.680885258
75,1207.394302,0.698025645
76,1369.233727,0.698011128
77,1239.278016,0.698560967
78,736.5324161,0.681526249
79,1372.170543,0.681114632
80,1372.86161,0.663023617
81,1372.403731,0.645832786
82,1371.763828,0.628045938
83,876.6601394,0.611099761
84,674.247729,0.593350146
85,944.2462603,0.558038022
86,945.7748146,0.523736246
87,1379.178379,0.488293931
88,605.7532501,0.436327968
89,768.2109085,0.41822433
90,759.8657776,0.349220745
105,615.9561673,-0.384425561
107,724.9531019,-0.471050312
108,762.7509423,-0.506461805
109,757.1664282,-0.541099002
110,1195.746629,-0.575709092
111,769.3789703,-0.593049424
112,1196.341506,-0.628120279
113,1269.603088,-0.645706524
114,1276.648738,-0.663241571
115,737.3445599,-0.663303186
116,1198.807741,-0.680212487
117,730.1294406,-0.681585755
118,645.9489144,-0.697711508
119,534.5970445,-0.682044347
120,1294.704986,-0.680892855
121,723.0968123,-0.68057241
122,1259.632486,-0.662714244
123,1204.603254,-0.645825528
124,1381.762642,-0.628157785
125,655.3914861,-0.594350381
126,1697.513476,-0.575584941
127,809.6449839,-0.541054959
128,826.7587314,-0.506393617
129,845.2603149,-0.47158395
130,666.3820226,-0.453580835
132,467.9540576,-0.383284148
133,608.1356757,-0.331630628
134,651.0890876,-0.278510629
141,593.8291,0.140229993
143,718.2764092,0.226068388
145,481.6274494,0.314528093
147,534.5512136,0.401698479
148,680.9060141,0.436715883
149,739.714134,0.471507181
150,1196.041805,0.506286421
151,1195.859942,0.541136552
152,1111.692404,0.576526062
153,700.8744538,0.593542713
154,1186.342699,0.627990635
155,1003.203369,0.64609281
156,1199.028357,0.66301815
157,1210.836488,0.68067406
158,1366.544547,0.680683729
159,813.3683053,0.680885258
160,664.06325,0.680855636
161,1279.086002,0.680723777
162,1365.138088,0.680575449
163,1377.860661,0.662952778
164,875.4027644,0.64601424
165,853.2901031,0.628968611
166,905.497101,0.610364072
167,968.7997729,0.593728278
168,762.7745407,0.575276018
169,734.6999388,0.5404195
170,689.3221308,0.505830364
171,640.875963,0.471323662
172,830.8579903,0.418957557
173,624.4973979,0.384074605
174,823.8112648,0.331347189
175,703.5296724,0.295677328
187,587.7312311,-0.296997807
188,546.7842353,-0.331582511
190,529.5280918,-0.453512821
191,938.5312994,-0.487951688
192,939.445049,-0.522710926
193,904.2842473,-0.558247657
194,686.769248,-0.57588688
195,1199.02794,-0.611135912
196,1085.323915,-0.628389837
197,1057.601532,-0.645203074
198,1198.240377,-0.663531818
199,667.5305236,-0.663276774
200,1379.350572,-0.680628555
201,1257.693524,-0.681198073
202,1264.873511,-0.68066753
203,1203.027015,-0.680582756
204,660.3400639,-0.664098014
205,819.9640236,-0.66350332
206,1203.202809,-0.64566201
207,1214.133436,-0.628675177
208,717.4015612,-0.610040798
209,1215.995066,-0.575685708
210,725.7823365,-0.54136468
211,600.3332408,-0.523278322
212,665.9264224,-0.472378079
213,815.1423189,-0.435663698
214,860.3255198,-0.401228799
215,563.9592184,-0.383469819
217,759.0111989,-0.262554354
218,772.9534268,-0.209828312
219,750.1799784,-0.156601877
220,689.8731768,-0.106015026
221,661.9259777,-0.052900673
223,615.8319576,0.051985639
230,552.2617133,0.384205083
231,784.7611101,0.418612478
232,796.9667496,0.454669175
233,831.177478,0.488400357
234,1182.310027,0.523447389
235,1379.587257,0.558445647
236,757.1743524,0.592764472
237,1113.582058,0.611167368
238,1194.944769,0.627934907
239,1199.603268,0.645835216
240,1350.058147,0.663057069
241,834.1732434,0.663881979
242,1212.242962,0.680796009
243,1375.760517,0.68087096
244,1376.537686,0.680413675
245,782.1636657,0.663958612
246,1172.629524,0.663286995
247,1287.403977,0.645986734
248,640.6660597,0.62914056
249,969.3152222,0.610894998
250,1288.031056,0.593170516
251,775.8124773,0.575132381
252,935.696532,0.541152638
253,913.5918126,0.506247984
254,904.2875649,0.470571336
255,774.4243023,0.435925077
261,611.2609917,0.174293124
262,659.8674109,0.121535453
263,764.8385451,0.069351249
264,658.0919389,0.016715768
265,699.4469244,-0.035750141
270,659.0432459,-0.313113533
271,496.0403209,-0.349804417
272,622.3969794,-0.401094336
273,821.8479178,-0.435892082
274,665.483283,-0.454239284
275,881.3455622,-0.505776045
276,879.6163937,-0.54100441
277,694.5106191,-0.55844669
278,1197.893568,-0.593559388
279,883.8693342,-0.610911338
280,1056.724184,-0.628170112
281,1104.603549,-0.646035958
282,1240.251991,-0.663659668
283,822.7715357,-0.663921319
284,652.0345083,-0.680010355
285,609.3972432,-0.679610202
286,608.6197499,-0.68064285
287,1293.837702,-0.662670065
288,743.131886,-0.66234141
289,844.0023697,-0.645870773
290,781.9015283,-0.62738585
291,726.6725535,-0.594491062
292,1223.205625,-0.575758318
293,904.312446,-0.541367727
294,680.9552114,-0.522789085
295,728.2945833,-0.488826562
296,558.5955603,-0.454040218
297,536.7830102,-0.401956374
298,482.1089089,-0.367024913
299,514.2003501,-0.314370615
313,447.6259599,0.401665045
314,506.4355833,0.436269293
315,564.3979093,0.470779025
316,872.9833904,0.470819617
317,867.9412423,0.506427063
318,836.5703796,0.541239508
319,878.4378179,0.575373026
320,1184.300638,0.593154783
321,1194.849781,0.610520274
322,1195.532517,0.628611796
323,1273.804538,0.646170281
324,681.7396864,0.663744822
325,1327.254685,0.663091669
326,1369.266227,0.663220977
327,1279.456134,0.663510946
328,1371.457983,0.662897742
329,895.4027027,0.645958106
330,1370.204729,0.646128456
