frame,length,angle
0,568.4681169599576,-0.9427760360850588
1,246.00203251192866,-0.8573200045133841
2,253.144227664784,-0.7853981633974483
3,248.82323042674292,-0.7142931687450462
4,200.30227157973022,-0.611543960116784
5,161.05899540230592,-0.4358769724073851
6,199.8499437077729,-0.4009496253660937
7,145.7737973711325,-0.5404195002705842
8,148.00337833982033,-0.5392607522376359
9,131.88252348207476,-0.5417198896546271
10,143.54441821262157,-0.5416142428323484
11,152.97712247261026,-0.542661648979678
12,126.05157674539419,-0.5417800436487799
13,130.51053597315428,-0.5391054405801562
14,172.03778654702577,0.5234719704641793
15,470.7143507478819,0.6800494524109743
16,403.0508652763321,0.7853981633974483
17,381.1679419888299,0.8726989769036291
18,489.65498057305615,0.959568438405676
19,513.638978271704,1.0287073789934587
20,733.0948096938076,1.0130645647328123
21,611.5300483214214,1.0822818621793706
22,496.19048761539153,1.2382112696545242
23,552.6843583818887,1.2044019160456563
24,664.6412566189373,1.3090309194835337
25,632.6784333292861,1.3783604286961462
26,763.6707405682112,1.3957448514641013
27,815.0122698462889,1.4304609575427047
28,969.3812459502195,1.4653794313136823
29,1018.5308046397026,1.4665360692136846
30,1010.4974022727619,1.5004759589180872
31,1065.572616014507,1.5012941555819672
32,1069.5629948722049,1.5015538737292857
33,1060.584744374536,1.5009667596303686
34,1033.5110062307028,1.5010744114874948
35,1017.8113774172501,1.4842282153706505
36,1005.4292615594595,1.4491553645677564
37,677.5522120102627,1.4316126865291399
38,621.4563540587545,1.396124127786657
39,681.3992955675842,1.344327475429065
40,618.8093405888441,1.2924966677897853
41,630.2705768160212,1.239512694412371
42,555.7931269816136,1.1852782976890432
43,529.5450877876217,1.0640646602437716
44,696.7137145198162,1.0461313082821195
45,537.2392390732457,0.9760824146160064
46,366.0874212534487,0.9054407745182498
47,424.4997055358225,0.8187191592756955
48,393.72325305981104,0.7314935998183846
49,150.42606157179014,0.6248862379155892
50,119.07980517283357,-0.5087298243155532
52,134.1118935814419,-0.5404195002705842
55,218.82641522448793,-0.08693628008274278
56,220.8438362282271,-0.20982831175965547
57,212.60291625469299,-0.20846521837998772
59,150.26975743641833,-0.4547192748209694
60,209.69501663129716,-0.5747758616989802
61,219.44019686465833,-0.6626418885118086
62,202.2325394193526,-0.7853981633974483
63,254.46610776290032,-0.8549238046873292
64,191.4001044931794,-0.9262502863025117
65,235.44001359157284,-1.0653479859212394
66,294.27877939124323,-1.098030429476895
67,684.2433777538515,-1.1699344553665356
68,516.1027029574636,-1.2576239933526456
69,586.8049079549352,-1.2910921743312658
70,537.79178126855,-1.3610016941407115
71,985.1055780981042,-1.378775988916427
72,966.8640028463155,-1.4139793729262093
73,871.5927948302464,-1.4477221057046397
74,739.0223271322727,-1.4664151738445663
75,997.7133856975158,-1.484492128926923
76,998.4568092812027,-1.5006305769409556
77,1080.605848586801,-1.501334973184579
78,1035.50615642786,-1.5012089648955091
79,942.3141726621753,-1.5006985998135416
80,1041.9812858204316,-1.483351303833492
81,735.0442163570842,-1.465848178209339
82,978.4973173187549,-1.431356269703559
83,978.8748643212778,-1.39624248498814
84,710.0316894336478,-1.344947547071224
85,788.4833542948132,-1.326125261320589
86,504.8742417671949,-1.2753554896511765
87,504.7137802755142,-1.2565644277105583
88,474.4986828221971,-1.2043790369388605
89,503.29414858509926,-1.1338090661686884
90,243.90571949013415,-1.013500791677391
91,200.23236501624805,-0.909315137823296
92,189.76301009416983,-0.8375895289845522
93,165.48715962273326,-0.7683058109997315
94,139.62807740565648,-0.6635557263775311
95,123.664869708418,-0.5251640957586816
96,252.00992043965255,-0.4210446283062471
98,180.646062785769,-0.29198701712171016
99,246.7752013472991,-0.1751416825418211
100,219.5130975591206,-0.06838634359050345
104,117.38824472663352,0.4026546535518728
105,169.19810873647495,0.5059503992710761
106,250.56935167733502,0.6978041838106067
107,346.4823227814083,0.7853981633974483
108,472.05508153180597,0.8543577136071252
109,522.6643282260613,0.9429847073843408
110,499.7479364639738,1.0283178040394634
111,601.705908230923,1.0811322843337174
112,547.4175737040235,1.065472128560495
113,611.238905829791,1.170845424041177
114,557.3670245000147,1.2740122068770314
115,481.0,1.240498971965643
116,614.1009688968094,1.3273974411847795
117,696.690031506121,1.3449657409451425
118,645.8211826813982,1.3791705176776963
119,1006.9210495366556,1.4303037656492523
120,1026.638203068637,1.448736845915796
121,1003.5083457550315,1.4659715474637391
122,1057.7353166080823,1.4666121828865235
123,1012.4593819013186,1.4669016552356957
124,1063.8068433696035,1.466263808440731
125,1021.553718607103,1.4491125255063475
126,1020.6831045922138,1.4480211097648823
127,858.0361297754308,1.3962591534407107
128,981.9699588072947,1.3791925935334868
129,1001.5992212457037,1.3442219792236567
130,1000.5343572311748,1.2923593805858153
131,473.57048049894325,1.2216645077837467
132,576.6151229373021,1.1529241718797485
133,603.9412223056148,1.1330688373263915
134,688.447528864764,1.06426215642843
135,669.2876810460506,0.9939826471024649
136,554.8017663994951,0.9247717914904117
137,600.4331769647644,0.8372384670365379
138,350.075706097981,0.76721834832447
139,245.83937845674765,0.6613999294491791
140,137.90576492663388,0.5578306759868641
146,174.6568063374571,-0.13784849372813568
147,219.27152117865194,-0.25825221981103874
148,440.20222625516107,-0.24552962725844146
149,149.6963593411677,-0.36189810338931677
150,133.843191832831,-0.507098504392337
151,184.4911922016875,-0.6120581128018997
152,185.27007313648906,-0.6975026091692527
153,285.0070174574654,-0.8027661439022529
154,272.9981684920249,-0.8891905038544912
155,244.07580789582568,-0.9748393455604878
156,323.4872485894923,-1.0462821659512003
157,667.7192523808191,-1.1165255360675201
158,475.9432739308331,-1.1852178121413826
159,631.5417642563317,-1.2385303863287076
160,572.2447029025258,-1.29105643834872
161,511.3208386130962,-1.3599761802884793
162,563.2734682194787,-1.3451950829588726
163,644.8015198493255,-1.396213966974269
164,967.465244853788,-1.4307995768759607
165,941.0531334627179,-1.448286591785512
166,822.508358620142,-1.46604666310534
167,942.1109276513037,-1.4665860916716422
168,1003.4042056918039,-1.466962684504076
169,1008.4810360140641,-1.466490312381102
170,1020.5611201687041,-1.4489935872799704
171,1013.8525533823939,-1.43127058871124
172,979.0291109052887,-1.413875843196644
173,596.9857619742702,-1.3786569603263217
174,657.5142584005308,-1.3265553986872742
175,547.4687205676686,-1.3103115959482952
176,489.96530489413226,-1.2916556250949025
177,454.75707800978756,-1.2393103358916526
178,469.2557937841578,-1.1863327087641464
179,443.78823778915097,-1.1333523961311278
180,205.25106577068,-0.9936041129214357
181,203.03940504246953,-0.9075933340888034
182,210.27838690650069,-0.8358603374143042
183,157.00318468107582,-0.7673820948433929
184,143.22360140703069,-0.6616555386455436
185,143.39107364128355,-0.5918710562039945
186,191.92967462067975,-0.4356828730309406
187,204.08331631958552,-0.3868757177310281
188,215.74522010927612,-0.21012214544133048
189,198.11612756158948,-0.1775961672834879
190,228.87551201471948,-0.08749534080239131
195,139.11865439257238,0.4861518477949718
196,174.1866814656046,0.5768565683277749
197,447.16216297893544,0.7506020869327537
198,382.35062442737035,0.8372036201884494
199,493.69727566596924,0.9074436932279889
200,500.92813855881565,0.9944211062037129
201,518.4100693466515,0.9956341090051944
202,744.5864624071539,1.0476522328500344
203,576.9228717948354,1.0993969350818835
204,557.5419266745776,1.2382691050909547
205,704.1619131989461,1.2229959611007775
206,587.4214841151113,1.3266434273118846
207,712.4303474726494,1.3428401936185277
208,710.1443515229844,1.378095568132511
209,1031.6477111882718,1.3964048846999382
210,669.63049512399,1.4299552380073242
211,1038.1758039946799,1.4306701462420452
212,1020.9236014511566,1.4312541646378008
213,711.9171300088234,1.4312830579019473
214,1029.124385096379,1.430410882967397
215,1018.8042010121474,1.4319531216645411
216,1032.7845854775333,1.413288379387319
217,1036.886203978045,1.3796424108753313
218,1003.9945218974055,1.3610942970222484
219,1060.024528018102,1.3093431817282584
220,602.5819446349185,1.272663427403205
221,600.7278918112593,1.186889653668337
222,651.0192009457171,1.1683248665622694
223,443.5865191819968,1.0647926325629096
224,556.9245909456683,1.0460823413554519
225,525.0342845948253,0.9764546639420582
226,488.6982709197977,0.9072406004173655
227,534.2068887612738,0.8211445194272355
228,587.72272373969,0.7324356911559201
229,151.40013210033868,0.6448221119878904
230,126.763559432512,0.5201245875154694
231,148.97650821522163,0.43662715981354133
235,220.27482833950864,-0.04995839572194276
236,247.48737341529164,-0.14189705460416394
237,217.33844574764032,-0.260602391747341
238,465.72524088780074,-0.260602391747341
239,156.58863304850706,-0.4350839511620461
240,144.138821973818,-0.507098504392337
241,159.6151621870554,-0.6297175206089928
242,178.86866690396056,-0.698317358981427
243,264.4919658515169,-0.8014395680440921
244,215.74522010927612,-0.8707168550998379
245,302.95214143491376,-0.9589886970622591
246,803.8140332191272,-1.0297367583377726
247,458.1058829572045,-1.1335097974342914
248,557.3984212392425,-1.1689669573202386
249,663.0671157582767,-1.2213810764247195
250,535.8441937727795,-1.2909586018403607
251,758.7522652354983,-1.3095147603493704
252,597.2269250460834,-1.3444994867309685
253,966.6731608977256,-1.3792842454162024
254,633.7799302597077,-1.4139483666417352
255,874.6382109192349,-1.4146699609515545
256,1056.2788457599631,-1.4311753427013554
257,982.597577851686,-1.430914237799962
258,702.7268317063182,-1.4323204703541257
259,982.4586505293747,-1.431922150560591
260,1026.5456638649837,-1.414295736149008
261,620.2983153290036,-1.3974315607361234
262,972.753822917186,-1.3794490802873878
263,953.1657778162202,-1.327089927612623
264,811.6378502756016,-1.3090828243936916
265,495.68235796727726,-1.2739289570953019
266,504.7137802755142,-1.2565644277105583
