sampleid,x,y,accessibility
154,837563.08305458,822395.270874809,1.142052086425166
155,839473.553576832,821936.924159167,0.9340064750635366
156,838454.980336282,821970.957351461,0.8756114054272665
157,840328.823172356,824071.019982111,0.0
158,840426.559431801,823225.295547474,0.0
159,839043.421009687,823629.007406172,0.27112052013913085
160,837120.24954601,822267.326974471,1.1681168614146924
161,837989.896747086,823512.746379514,0.6750217745204581
162,840593.917425991,821899.355622541,0.20112142091018675
163,840817.855549533,823309.814073217,0.0
164,837958.995388733,822039.574272922,1.438651516852322
165,840035.260486736,822676.305236808,0.12685238529285403
166,837751.944045955,822212.127802064,1.3103522517794564
167,837676.3963003,821847.189848042,1.6165027421159062
168,840812.420402688,822564.996067445,0.0
169,840388.421185679,821831.643843191,0.3824687467847319
170,836733.258768699,823317.348797726,0.0
171,840726.844701344,823821.339326339,0.0
172,839711.704998706,823311.18180742,0.0
173,836753.780067864,823017.349126736,0.0
174,837175.020333842,823204.557603331,0.007926268939319688
175,840579.960866795,821713.728267536,0.31567332155267275
176,840571.717580458,823490.181774918,0.0
177,839597.998346947,822740.2468138,0.8354938179490062
178,841060.667904525,822158.526144075,0.0
179,840516.009719224,821862.518502685,0.28754612011273045
180,837413.538350195,822040.063520098,1.6327581999394478
181,840784.527577082,822026.061196957,0.0
182,838599.217295152,823912.260580841,0.15439062565005687
183,837752.051770686,823089.295834344,0.9129747539335851
184,840008.887230806,822863.700149097,0.07911207359626607
185,839991.495676709,823940.906490049,0.0
186,839848.32743714,823524.364877405,0.0
187,839751.438891378,822386.273817032,0.9766658358034297
188,838837.304136603,822555.463912132,1.6671194538868752
189,837597.797885864,822361.760186575,1.1909269518974315
190,838310.698048519,822395.771391386,1.725420962558601
191,840042.824393007,823046.145198648,0.012224672981882566
192,838158.456906568,822550.678071856,1.926645611003405
193,840446.186827798,823591.653565186,0.0
194,837807.441471037,823218.016317593,0.907199517030754
195,836993.63758169,823021.021238735,0.0
196,837416.227431576,823339.369034323,0.13471497215847072
197,840447.083821199,822198.24525658,0.006340070963683917
198,838268.333318753,821894.701827943,1.2454601512971857
199,838653.640946121,823847.677762127,0.2332574993138824
200,837818.352466106,822148.107721239,1.3666922242659765
201,839530.980634402,823953.166624964,0.0
202,838210.194204596,823305.670008575,1.5631366778915812
203,839766.394569171,822922.304595113,0.20456828464624516
204,839784.057687566,822749.432938958,0.47382534832578355
205,839901.419923607,823851.335674402,0.0
206,837763.856368532,822857.871619607,1.0444794843596057
207,840737.867009492,822548.76066918,0.0
208,840692.298347612,823573.059850715,0.0
209,838335.49087833,823493.242457003,1.1320459522063215
210,838639.127804835,823182.195156001,2.3096765813116784
211,838268.777744193,822643.307259474,2.3007961262845
212,840234.39807399,823453.838627144,0.0
213,838876.591211788,822712.119485567,1.864940481807214
214,838125.656142595,823039.203210382,2.0736393922552248
215,840510.387867203,822046.563375602,0.1328617419513241
216,839797.063397674,823021.117916627,0.11300555598724667
217,838724.903492217,822483.927933707,1.6643499452034551
218,840597.085492508,822720.239661066,0.0
219,837031.836234718,822631.218877746,0.3276963269593359
220,839285.769659677,821997.558573864,1.1086973566072387
221,838345.544370715,822637.99965203,2.392134304217989
222,838033.579928522,821939.700555485,1.4918007344843867
223,839451.055996721,821787.119422563,0.5697688622762674
224,837952.592385542,821812.266221725,1.5629154249441672
225,837501.617676758,823260.4421256,0.339827410888165
226,839159.24902959,823646.646326896,0.10053798936286905
227,840240.322091478,823728.908350321,0.0
228,837916.055808642,823632.785888951,0.4417753074569436
229,839677.801501145,822145.47833889,1.0291440454684475
230,839138.1028908,821974.348014843,0.9242518501263319
231,838813.246256629,823774.648015689,0.2356427025117273
232,840813.425677918,824291.418677095,0.0
233,840620.355764313,823248.412623784,0.0
234,837606.015593127,823423.85166971,0.3472048278747432
235,839552.617490869,823611.346542397,0.0
236,840434.481030683,823057.912208586,0.0
237,838968.324810539,823686.503938253,0.25240986975896273
238,838188.343177002,821688.146264712,1.3011335436732576
239,837490.708306675,823378.741504239,0.22086598101414673
240,836975.698620273,822714.486081951,0.08399795514362257
241,840638.05021136,824018.286703056,0.0
242,837712.573069922,822667.392492149,0.9498427350151776
243,837778.034875766,822811.540973457,1.0858259461618882
244,838497.056121087,823516.239117942,1.1757793777729935
245,840361.499542681,822693.090714859,0.0
246,838605.134647843,822767.114471324,2.6434630438103683
247,839765.792708742,823736.297677163,0.0
248,838346.866641243,821763.504411532,1.0889479893454912
249,840552.881322326,823127.918653547,0.0
250,838148.640811688,823650.569893462,0.5811153706317087
251,838690.518514406,822114.638086972,0.6825220354993344
252,840269.804666491,823819.468450432,0.0
253,838091.748230783,822064.368106785,1.353963670256493
254,838367.0625745,822925.977222513,2.72588880804477
255,840631.442388995,821840.210184818,0.20793748358405398
256,837673.308526748,822771.758046027,0.8085995112492927
257,839865.884449985,821774.166834076,0.4778953689773284
258,839773.410756783,822325.38756967,0.9112329790912852
259,839071.944244446,822400.513620945,1.3440726452695613
260,838576.22721371,823704.270815742,0.5409095930724266
261,837430.753478233,822535.151096978,0.8253461003001911
262,840322.41720214,822073.484008597,0.1816938246049669
263,839364.309019329,822218.317552187,1.5026761157455641
264,838925.501520175,823244.010327954,1.3954147368879728
265,839480.191040971,823543.152059695,0.0
266,837978.713829483,822840.225457724,1.8088780431713367
267,839679.057635891,823705.853843962,0.0
268,840128.801434801,823681.125155407,0.0
269,837750.907402287,821691.314450426,1.554644736013075
270,837409.852585981,821923.510902919,1.6416919689342582
271,839541.396833649,824001.982292979,0.0
272,838079.627619928,821866.873454264,1.4907307148422149
273,839341.16814444,822309.444693761,1.5522592138311864
274,837701.766539786,822154.857860666,1.4099020093125372
275,839668.864442317,823895.975961606,0.0
276,837887.622248824,821805.761692591,1.602449363167688
277,840443.473742806,823416.597208645,0.0
278,839804.606984606,821973.863285537,0.5579136719734092
279,840672.981055661,823889.770256003,0.0
280,838791.714333431,822365.958274344,1.2104875953647496
281,839564.6521045,823540.241367268,0.0
282,840305.876092338,822165.366003947,0.08044167946050457
283,837434.265440885,822085.34591032,1.6037732061982402
284,840670.208049365,823991.786395757,0.0
285,838969.312862813,822470.583538541,1.4065697626495988
286,837292.278864116,823129.973637926,0.050639638365427606
287,838578.507562892,823856.523689125,0.25505323974810423
288,838400.903065217,822723.81753617,2.6367508918204736
289,838126.396783094,823416.060593416,1.1006309730724992
290,837903.369888255,821475.012652663,1.2361415109433618
291,839610.550503347,823396.034105776,0.0
292,839997.066758404,822258.270353511,0.2647141339482121
293,837812.65265528,822614.0284377,1.2144527844488602
294,837239.626973746,823274.135918239,0.008825714384750912
295,839906.457367845,821863.060738648,0.4832251944012369
296,838345.647711235,823557.33758082,0.9255570862950683
297,837983.557973527,822410.532383479,1.4671209811679502
298,838328.220287556,822836.129534756,2.668234373222886
299,840408.572302007,824218.563898532,0.0
300,840132.401808534,822221.423574737,0.01282931441223003
301,838193.797144592,823384.324103823,1.2797376305475132
302,839089.046789392,821807.627144713,0.4355823197040118
303,839959.29272785,822557.282456027,0.3270407897336896
304,840836.259580905,822550.418101783,0.0
305,838950.143722148,823071.238074505,1.512729483024762
306,837952.178829544,822918.549630288,1.7137379546191767
307,837602.741377129,821869.02456748,1.6151550247469482
308,839410.274456861,822901.914443511,0.5992160531741393
309,838362.406010552,822814.04467374,2.695713177132138
310,839296.919160804,822898.177292269,0.7424835448037147
311,839896.841443683,823230.990886232,0.0
312,840347.371064435,823085.928974702,0.0
313,840141.885479175,823310.797343915,0.0
314,840320.875564667,821585.61110414,0.5003058204930574
315,840385.822473941,822960.838553813,0.0
316,838203.735618517,823502.517555575,0.9719652362342203
317,837196.800127202,822966.782404357,0.04147000979012862
318,839949.226379507,822035.107753378,0.41279336242740367
319,840105.789253416,821588.771867747,0.5590476428665163
320,838066.854384584,821448.858489749,1.1018413896996215
321,839635.114208886,824073.241435979,0.0
322,840365.867993195,823518.51882132,0.0
323,840250.773059145,822474.42848466,0.0
324,839825.58332131,823389.440256215,0.0
325,837972.346866793,822204.855312704,1.3359930975816883
326,838719.909156174,822872.702562629,2.480617282728169
327,837891.755539573,821600.600202067,1.4653870360653007
328,840230.854750555,823501.418072848,0.0
329,840828.368608208,822688.621137039,0.0
330,839096.316729891,822461.672777822,1.3637984707661182
331,837652.935712143,822602.325192914,0.9584115708862345
332,838002.670703554,821538.858042463,1.3375646101932113
333,838515.354462644,822174.935159928,1.0861895396821541
334,840278.684344412,821612.454115464,0.5161309731140694
335,837130.929746553,823429.97849496,0.0
336,840587.502343853,823254.576375545,0.0
337,838648.165172199,822831.581584239,2.6340596272322845
338,840199.98038444,823968.345314204,0.0
339,840080.821205047,822476.717393883,0.1052075792453302
340,838603.451226746,823738.64784089,0.4564304293397502
341,838208.657534611,822079.336210764,1.2682739086506234
342,839764.950663654,823323.61704877,0.0
343,837812.886910737,822209.735204435,1.2953319282309923
344,839775.126557848,823687.874368887,0.0
345,838026.68224629,822238.196516334,1.3709960758385626
346,838551.910539305,822878.511030272,2.790081676442054
347,837573.298098885,821933.325490948,1.6353510107060631
348,837735.004225697,823018.592917522,0.9166098823350041
349,838380.54628285,823876.826629987,0.2535314941972656
350,840388.240100393,822014.897464634,0.22437506271713992
351,840630.817930941,824302.121912712,0.0
352,837953.355474645,821977.888732857,1.498933899722077
353,840221.873708085,822153.446547593,0.10081875120824493
354,840486.061268202,821976.49018976,0.2141401408189267
355,840054.471479756,823594.993596575,0.0
356,840645.18208386,821716.927946264,0.2533495928874674
357,840142.373518582,823275.106443011,0.0
358,839693.283092013,823058.341850305,0.1219620895923533
359,837660.043761393,822112.507856675,1.4960001581417477
360,839317.901084434,822387.940020699,1.5455269056943486
361,840350.175420159,822587.50889918,0.0
362,840080.847927984,823782.107967468,0.0
363,836842.769369089,822830.133536166,0.0
364,839428.765419601,822953.361059277,0.43817588234410676
365,839323.933561349,823157.028541311,0.3319497618189017
366,838869.44188376,823045.735234351,1.8812131032409103
367,838255.314439553,821434.844943037,0.8708301957079836
368,840304.618270799,822584.497211327,0.0
369,837720.1842648,822794.151132056,0.9071790151835679
370,839303.304073586,823218.42355085,0.32001256123758925
371,840115.189326399,823067.140090581,0.0
372,838637.305888927,823058.662506936,2.5583018702353133
373,840186.544386576,823923.632200739,0.0
374,838645.955050578,822349.024517335,1.2994075310883308
375,839819.257528123,823578.441158312,0.0
376,838755.079368597,822694.016901634,2.206633030282197
377,837658.800406462,823406.994652984,0.4381738006045393
378,837548.585539375,822818.833129288,0.5477120196229962
379,838916.925111644,823027.764157198,1.6964551330905806
380,840139.960267596,822418.567913495,0.026106731595316783
381,839806.543219022,822235.212192234,0.7864927641564917
382,837826.876750432,821735.864391397,1.6022768128670553
383,840918.26613533,822986.5261924,0.0
384,838324.685304212,823077.907574204,2.464142529235174
385,840372.105730715,823970.934947995,0.0
386,838032.89499282,823276.543666188,1.3059011296129766
387,838275.645410408,823015.267043484,2.471201334398651
388,839116.154681581,823405.721963598,0.5999517749500559
389,837856.171276019,821455.799350271,1.184041236247162
390,836805.148037315,822963.296405123,0.0
391,838165.517659142,822226.975255351,1.4339710851093936
392,840439.003802093,822377.184377139,0.0
393,840075.50693585,821991.005940613,0.30664561190970113
394,839548.853734383,823444.685954681,0.0
395,837536.338038123,821552.75599598,1.1305061731121955
396,839469.586590235,822114.359613071,1.2969688193668854
397,838419.250168878,822613.89876265,2.379040001806856
398,837762.410148673,822788.658382082,1.0291559986272751
399,838063.884231598,823508.621636945,0.7930072166025878
400,836960.069050155,822868.591909473,0.0020319346920940977
401,838676.264286188,822602.378623809,2.144420382033963
402,840800.543192973,821742.105131479,0.07849652486400738
403,840824.050491381,823963.990103321,0.0
404,840342.978289463,821963.394988959,0.29003845089117974
405,838456.920930306,821823.92343493,0.8492219446822205
406,837751.660117405,822256.197177406,1.2709664081002643
407,838117.901160555,823124.778886571,1.8783816477337827
408,838348.37170136,822056.675854653,1.096304188600273
409,840660.727603623,823358.826718155,0.0
410,837754.14305751,823337.290229134,0.6329428250104421
411,840937.530360594,822834.607554853,0.0
412,839297.534777204,823060.829244273,0.4317131339575385
413,837195.635266181,822474.187515033,0.8388010657442835
414,839826.985975599,822768.739531505,0.3302978554130003
415,837249.803935312,823159.374404306,0.0322738194653849
416,839374.840583538,823500.259565418,0.051249424156873495
417,838220.238265909,822276.909767682,1.4815409087202787
418,837321.946480132,823380.08285309,0.0023975486231236683
419,838724.056454501,822211.037077879,0.8730341642106703
420,840657.195402036,824077.688795184,0.0
421,838615.41846601,821980.706962543,0.6685447503929365
422,840703.094195807,821986.925463488,0.039816150734199
423,840599.858494871,822566.720625288,0.0
424,839095.53571815,822648.28981565,1.4959710277008318
425,840973.41944498,822492.225515622,0.0
426,837530.667009578,822688.296888837,0.7205332789498486
427,838262.656783763,823716.047394105,0.5227953038714622
428,839303.451375156,823900.398266964,0.0
429,840210.695773636,821834.133294999,0.4398609288298263
430,840762.85531817,822099.153312906,0.0
431,840424.761132241,822272.76399995,0.0
432,839163.236195893,823550.036369737,0.21789856466879237
433,841018.919904476,822085.828225056,0.0
434,840333.132527465,821900.406065301,0.34942705070039964
435,840419.378703115,822930.694080157,0.0
436,839506.037867417,822529.830571026,1.3181289671315906
437,840358.23196036,822076.139050977,0.1697958332626061
438,839642.795430068,822123.974085328,1.0751386729066639
439,840220.384672264,822869.19766492,0.0
440,840042.050737282,823252.130107256,0.0
441,838843.603972957,823733.309365342,0.2991918572850759
442,840356.976060329,823713.937794281,0.0
443,840292.376436563,822262.59498068,0.004504327256236744
444,836913.419259029,822927.361184135,0.0
445,839291.97077238,822063.962661121,1.259532654939723
446,837685.143990074,821611.069750038,1.386601159645293
447,838478.720584303,822977.559536152,2.7593752886329512
448,839518.531299064,822960.334161351,0.32249456098550344
449,837881.39922402,822860.634257856,1.4787594040561591
450,839028.945107378,823196.895674354,1.1415894508152735
451,837266.374147951,822939.272073966,0.0671596336624627
452,838539.028697546,823734.053282176,0.492125129026412
453,840413.474041428,821668.685044632,0.4490849968005936
454,839711.628697522,823519.017754284,0.0
455,838620.798010526,822320.60289175,1.2561282196004981
456,840928.437291014,824341.933100042,0.0
457,837937.60633513,822580.453718384,1.5427006863649595
458,838142.150660969,821525.657303238,1.1845402038955117
459,838637.512316146,822481.441662205,1.7650984241878067
460,840158.426118245,821485.026145329,0.5336015727175837
461,838907.747334353,823922.70499494,0.03575123186110051
462,840120.684798555,824102.675306851,0.0
463,839113.843382493,822684.785256947,1.4698504777642127
464,838764.062283003,822759.297454988,2.2704707478329396
465,839939.52981741,821868.179952454,0.46244663952147347
466,837350.072841833,822761.75500827,0.2994215924075878
467,839605.73825746,823355.60159977,0.0
468,839321.716994706,823541.699394449,0.06958516694381331
469,839670.450217578,822082.199726293,0.9553722160383529
470,837217.095905751,823319.832571865,0.0
471,837595.094629216,821565.746158774,1.205203674954928
472,836876.051587402,823236.51557123,0.0
473,838941.007844003,821961.068007026,0.5831545733831722
474,838328.192443942,821888.943181277,1.1367640865954876
475,839461.921331599,823000.882228746,0.31664744823737445
476,838374.786742629,822072.25503115,1.059922327835286
477,840047.112591419,823164.151010802,0.0
478,838094.790655633,822927.678559587,2.125844395168812
479,837822.608326121,823075.616925351,1.1140772025586294
480,839648.413899583,821805.775841792,0.5104965676349927
481,838274.152588342,822080.225750447,1.1995610509780112
482,837659.238779127,822949.578834007,0.7500667657929987
483,840022.118681507,822313.718974686,0.23040046715831253
484,838126.239933788,821964.074487384,1.4008487316774267
485,840435.444801904,824253.702436718,0.0
486,839484.367547433,822457.833038106,1.4204590122365828
487,840150.280846847,822386.928803956,0.010579069537800525
488,840302.894035523,823515.416494559,0.0
489,837280.675567432,823377.557210126,0.0
490,837412.557517774,822471.854102521,0.9423286513397495
491,836787.265642124,823060.347490569,0.0
492,838469.26138022,821694.411517044,0.7760198363285103
493,841005.961655296,822259.954897607,0.0
494,838789.886724428,821784.806531309,0.30650930891666495
495,840840.194067273,822620.671472274,0.0
496,838889.014098099,822815.06898349,1.902031147970162
497,838393.12309258,821574.505547278,0.8146255462142903
498,839188.820882655,823733.453142855,0.03992371926301021
499,839595.609362,822190.233064467,1.236429459066978
500,840177.872048513,821994.74545292,0.2848742767577008
501,838892.808736522,823839.854362668,0.09004726224485307
502,839492.177445029,822740.172070428,0.9366734245308295
503,838508.579562444,822917.061890236,2.7991132404598416
504,840889.482777436,822353.896848421,0.0
505,839028.927899061,822862.315599924,1.4417868039342205
506,839113.145469592,823045.177599911,0.964970401220715
507,839907.398089871,822779.419239991,0.20082113938003612
508,838685.604272649,823645.864376067,0.680950550238424
509,838091.769617078,823807.515532299,0.3128883672010333
510,839512.232349237,822322.31056698,1.4135740519223352
511,837586.124575554,822965.620251225,0.6043764397592737
512,839227.294976571,821751.734921674,0.4418267503308481
513,836962.632432795,823168.524830795,0.0
514,838840.144533907,821810.359886183,0.2883140741585882
515,839013.852880903,822194.458444208,1.1250429673291873
516,840649.430873268,821787.29278547,0.21993085011599017
517,839336.005925572,822758.094193793,1.0509112502840146
518,840631.873914226,823737.465570864,0.0
519,840693.81052012,822904.190305042,0.0
520,837443.105291634,823007.887517722,0.3435914702023122
521,837855.806686817,823296.1756247,0.893122518644589
522,840932.570237297,822490.236502965,0.0
523,837878.895684269,822194.677915405,1.317774068335209
524,837949.189985741,822424.342490697,1.4118059608540399
525,840375.155759001,822823.757604797,0.0
526,839982.28627573,823234.16382852,0.0
527,840456.973855067,823999.967209969,0.0
528,837339.499885626,821542.132652216,1.077047048164998
529,838118.42447298,823166.423343235,1.7746803883242475
530,840327.255567454,822118.175126136,0.1307561599013197
531,839085.80723357,822955.769171682,1.185390409994008
532,840215.135742791,823205.994072779,0.0
533,840472.317415813,822104.888777236,0.09371133945327477
534,840524.288593241,823646.814818144,0.0
535,838424.559021069,823157.79971234,2.431602099478503
536,840725.446988504,822483.22498502,0.0
537,836643.656177941,823294.721632488,0.0
538,837787.637756537,823506.489011808,0.4671714158310697
539,838794.010857351,822927.641142602,2.2511148820286895
540,839481.269558629,821688.269067931,0.3972479397661023
541,839078.204670095,823010.10500521,1.1157101297431593
542,838646.669893308,823599.225183522,0.8601515526185084
543,838998.29439048,822160.799694517,1.0552785754707805
544,838510.432225212,821832.103522008,0.7762842570280075
545,840718.201935543,822636.119522415,0.0
546,838823.96980746,823107.151366829,1.9846405177599102
547,839684.96729462,823223.551788262,0.03200050663645044
548,840836.72540366,824272.676183287,0.0
549,840042.30866266,822206.1838752,0.14606361684664976
550,838142.384286335,823620.565209489,0.6263571675868371
551,840793.963134007,823368.783564431,0.0
552,838123.306864533,822002.927289038,1.3838762024017464
553,839969.686467348,823764.297753743,0.0
554,838235.701025679,823393.683666299,1.3198118791090714
555,838110.645992916,822095.999432676,1.3112754994821578
556,838578.883235726,821968.810516118,0.7214444264863595
557,840685.868409212,823416.726496836,0.0
558,839783.444544767,822654.266833672,0.6590941152860847
559,840072.265083871,823461.506055518,0.0
560,838746.254027543,822823.358766828,2.36797707300181
561,839859.554505954,822273.116522458,0.6431109331547984
562,840853.358650238,823286.695921817,0.0
563,840789.180726837,823939.556034746,0.0
564,837053.715119189,822612.404622847,0.3935652082866421
565,838694.980925845,822217.649918037,0.916011874665918
566,837145.321402871,822279.703172983,1.1833084320992184
567,837322.092156862,823233.014563965,0.052253288623992665
568,840755.004774569,824098.168734042,0.0
569,840642.562111706,822716.805158974,0.0
570,837271.925605002,823325.381836816,0.00540426078373087
571,837546.351467718,823313.465496675,0.36928704347075936
572,838879.133764847,822254.704793816,0.9981513221596432
573,838089.875544832,821594.720929553,1.3462328992689294
574,837213.138115564,823037.359182421,0.040013797808335166
575,838806.063433086,822792.008837654,2.1808350577008366
576,837999.930648854,822896.229543361,1.874692353943869
577,837507.470979831,822652.506114156,0.7491793252485964
578,840011.88071021,823891.43151873,0.0
579,837729.209151223,823756.215540923,0.1322410212733177
580,840801.122400787,823187.420152981,0.0
581,838118.13695282,823475.988694574,0.9426969003626384
582,840488.199644761,823243.342005225,0.0
583,839343.105915126,821802.821655601,0.6213579291317386
584,838340.558424436,821576.785255542,0.9363740739512569
585,837983.24710067,821855.469113024,1.539402586837372
586,838316.513326552,822087.648885999,1.1601014519796955
587,840527.161932166,822020.417387594,0.14781900026194614
588,839017.264231243,822904.520230869,1.4339341842700855
589,838483.23921643,821876.254444652,0.8235597143564142
590,837235.839600104,822194.261057556,1.424484432738915
591,840528.123579423,822701.036850468,0.0
592,840338.415912856,822204.497066136,0.02875144030551156
593,839005.256115555,821912.363757672,0.5747471895028164
594,840676.764708994,824185.885445752,0.0
595,838102.12857897,822454.471821058,1.7134166948670981
