frame,length,angle
232,718.4824285,-1.133916918
233,517.0880002,-1.16945963
234,613.0872695,-1.221189203
235,815.2705073,-1.239736499
236,695.2941823,-1.274517969
237,926.7718166,-1.292052026
238,968.8116432,-1.309794999
239,1066.671927,-1.326499792
240,1089.470055,-1.326040282
241,1083.164346,-1.326489406
242,986.3924168,-1.326063545
243,869.6119824,-1.309082824
244,673.8909407,-1.2927005
245,927.4750671,-1.27427916
246,633.1034671,-1.256038665
247,632.487154,-1.239046106
248,572.5539276,-1.151685315
249,518.3994599,-1.168437463
250,531.7640454,-1.11724089
251,497.298703,-1.064869697
252,272.8387802,-0.94415579
253,297.2036339,-0.890275102
254,231.354706,-0.819024627
255,194.9179314,-0.716416877
256,173.8332534,-0.66306133
257,147.566934,-0.572966143
258,140.5453663,-0.505025252
259,162.8557644,-0.383927116
261,258.11819,-0.155594828
262,249.8079262,-0.120382821
263,255.1587741,-0.035279474
267,156.6684397,0.420816676
268,197.850954,0.506607586
269,195.3048899,0.610725964
270,363.4528855,0.785398163
271,518.1515222,0.855052737
272,560.45428,0.941212949
273,613.2087736,1.012197011
274,532.2029688,1.098745554
275,657.4191966,1.100346102
276,663.6279078,1.169861781
277,553.188937,1.187268811
278,673.8909407,1.2927005
279,692.5676862,1.345079729
280,577.7205207,1.396826023
281,684.6232541,1.431584661
282,866.3400025,1.482958044
283,1011.494933,1.500545423
284,723.4673455,1.534850544
285,1063.643737,1.536003224
286,833.1350431,1.55279107
287,830.1355311,1.552726005
288,856.1314151,1.553274756
289,1063.152388,1.553864737
290,1001.577256,1.536843346
291,856.5255396,1.535763936
292,928.2785142,1.500716891
293,730.9616953,1.466635464
294,614.3427382,1.466430592
295,976.7317953,1.396895138
296,631.8053498,1.326201541
297,495.1009998,1.30720149
298,674.5405844,1.240138366
299,544.0119484,1.134280216
300,554.1200231,1.065976521
301,435.1942095,0.994902755
302,644.5750538,0.976339424
303,515.7130985,0.906351811
304,321.0763149,0.803017485
305,203.2166332,0.733180866
306,154.6156525,0.629271798
307,134.1118936,0.5404195
308,152.2005256,0.419558552
313,263.4919354,-0.106466131
314,225.1443981,-0.138128228
315,272.0386002,-0.211093333
316,185.6986807,-0.386506305
317,205.2754247,-0.470183464
318,193.1320792,-0.556403929
319,262.0305326,-0.628235119
320,223.9866067,-0.715890067
321,257.3868684,-0.785398163
322,314.0143309,-0.855261702
323,357.0014006,-0.924494105
324,344.768038,-0.99405632
325,707.0077793,-1.046387103
326,714.2275548,-1.098382505
327,879.1188771,-1.135131234
328,559.8758791,-1.186309871
329,574.2229532,-1.203872555
330,557.5204032,-1.255285056
331,611.7728337,-1.273859706
332,1065.402271,-1.274574667
333,1114.131949,-1.291633642
334,1110.011261,-1.291506692
335,854.9321611,-1.292335999
336,1049.572294,-1.291842303
337,989.1597444,-1.274304231
338,966.108172,-1.257228896
339,666.6273322,-1.256635759
340,831.2520677,-1.204140717
341,788.6317265,-1.169567528
342,576.1084967,-1.150633332
343,517.6118237,-1.13393574
344,565.7428745,-1.099243744
345,478.0345176,-1.04723924
346,304.2005917,-0.925322834
347,293.8468989,-0.872136502
348,247.4873734,-0.785398163
349,197.5677099,-0.731686434
350,178.2161609,-0.63003391
351,152.5549081,-0.575276018
352,153.4470593,-0.437414561
353,112.9247537,-0.400240657
354,276.2480769,-0.244978663
355,265.1886121,-0.155229598
356,280.0714195,-0.121697782
357,313.1597037,-0.031938018
361,167.5470083,0.404891786
362,144.138822,0.507098504
