frame,length,angle
0,812.4235349,0.437222044
1,702.8356849,0.43628334
2,771.2826978,0.436392179
3,1373.471878,0.435967384
4,921.165566,0.435971336
5,1220.751408,0.41930559
6,657.639719,0.418069937
7,1444.643901,0.401074317
8,1461.243991,0.38368339
9,1652.668448,0.366348429
10,1518.449867,0.348827269
11,1046.756896,0.33081375
12,834.4698916,0.296736819
13,781.4454556,0.280057435
14,874.7005202,0.261338823
15,720.4498595,0.226798848
16,718.1879977,0.191934118
17,809.0302837,0.157630022
18,810.072219,0.122517606
19,735.8763483,0.088445324
20,688.9941945,0.053727313
21,701.1027029,0.01711673
22,653.0926427,-0.016843736
23,677.904123,-0.051652685
24,738.7773684,-0.086738339
25,700.1785487,-0.121697782
26,824.0637111,-0.140009293
27,663.081443,-0.19118446
28,988.6986396,-0.20989243
29,777.084294,-0.244354443
30,957.668523,-0.261947652
31,1027.095419,-0.297425203
32,1433.218057,-0.33190025
33,1201.48325,-0.349126546
34,1025.975633,-0.384669249
35,770.248012,-0.401482321
36,699.6756391,-0.41953038
37,739.7303563,-0.453369857
38,657.4191966,-0.470450225
39,662.5299993,-0.488625533
40,743.059217,-0.488928194
41,1390.299248,-0.506120441
42,773.2373504,-0.522675134
43,1353.481806,-0.523819834
44,729.8280619,-0.523734797
45,620.3104062,-0.540143028
46,666.100593,-0.540934433
47,497.7569688,-0.523880691
48,884.8756975,-0.524332499
49,1466.352277,-0.523460078
50,706.8047821,-0.506686247
51,947.587463,-0.505663491
52,1410.059928,-0.488705815
53,1138.193744,-0.471505993
54,785.7868668,-0.454541429
55,1233.436257,-0.436088393
56,1216.283684,-0.419142603
57,842.862385,-0.400997118
58,1091.440333,-0.366384464
59,804.463175,-0.348877206
60,1431.924579,-0.313800192
61,1304.376096,-0.278826196
62,890.2246907,-0.261325981
63,545.220139,-0.244533823
64,739.9898648,-0.208261816
65,615.2007802,-0.173165609
66,728.0398341,-0.139177559
67,741.0114709,-0.104099938
68,790.9146604,-0.069595909
69,717.4357114,-0.034853384
70,729,0
71,636.4157446,0.036147769
72,782.9584919,0.086959627
73,646.5856478,0.105362651
74,635.7554561,0.156356558
75,719.9236071,0.157612853
76,772.3134079,0.192824744
77,779.0250317,0.243733334
78,789.6866467,0.279691204
79,1125.532763,0.279031902
80,942.0705918,0.314029996
81,987.947367,0.331993474
82,1268.550354,0.349175098
83,1312.068977,0.366353041
84,1465.70188,0.383927116
85,932.0193131,0.401228799
86,760.5958191,0.418357823
87,1332.23609,0.418986466
88,666.9820088,0.42005109
89,858.0955658,0.435500717
90,1289.80076,0.436252453
91,1286.236759,0.435828701
92,794.1190087,0.435486042
93,669.2159592,0.420196714
94,1458.950993,0.418572301
95,658.634952,0.402499446
96,1400.26069,0.401328411
97,907.1278851,0.38419111
98,867.6525802,0.366594603
99,937.6577201,0.349408817
100,869.3520576,0.331571992
101,1169.130018,0.313906517
102,918.9477678,0.295938732
103,790.3726969,0.278125867
104,959.4712085,0.244220322
105,765.8988184,0.210454997
106,822.5259874,0.174742627
107,754.2870806,0.157084336
108,711.9613754,0.105538606
109,712.755919,0.070207905
110,557.3589508,0.035891223
111,712.1186699,0.018256398
112,741,0
113,606.7923862,-0.051110564
114,594.4854918,-0.070708232
115,622.5343364,-0.120768638
116,774.5101678,-0.156870369
117,594.831909,-0.191131217
118,798.4466169,-0.209431333
119,1293.442693,-0.244416128
120,1041.330879,-0.27922302
121,924.6064027,-0.297465217
122,1309.569777,-0.332134146
123,780.5651799,-0.365518206
124,1160.603722,-0.384186361
125,696.7137145,-0.402630199
126,695.2078826,-0.419246675
127,682.0337235,-0.453811861
128,635.9504698,-0.469976638
129,686.0502897,-0.472121982
130,794.0591917,-0.488994292
131,1388.0652,-0.506188841
132,702.3368138,-0.506960211
133,700.6775293,-0.523040589
134,1574.758712,-0.523320633
135,1263.431834,-0.52385843
136,1294.814659,-0.524127393
137,1556.402262,-0.523449562
138,904.9640877,-0.522983815
139,790.5295693,-0.50722137
140,1447.604918,-0.506293352
141,945.7066141,-0.488713314
142,743.2953652,-0.472070996
143,640.8876657,-0.453878206
144,888.6630408,-0.453079306
145,676.4355106,-0.43653785
146,736.6328801,-0.401683241
147,1377.310786,-0.384011823
148,669.3892739,-0.349153901
149,1107.488149,-0.332030032
150,1106.206581,-0.296305661
151,840.6473696,-0.279606848
152,829.7144087,-0.244686351
153,936.5260274,-0.209750952
154,814.3003132,-0.174031949
155,676.2018929,-0.155909942
156,663.8380827,-0.120804935
157,714.6943403,-0.086859551
158,645.5702905,-0.069762383
159,645.3750847,-0.034095309
160,600,0
161,716.4363196,0.034902022
162,613.5087611,0.07014616
163,835.6464563,0.105503309
164,786.6752824,0.156998388
165,727.9869504,0.173956038
166,764.07853,0.192262135
167,652.1794232,0.243119238
168,920.307014,0.261582303
169,1132.812871,0.279027196
170,616.9837923,0.313037295
171,1048.973308,0.331096077
172,1060.087261,0.349496342
173,1317.453604,0.366410891
174,1506.554015,0.383711099
175,1045.864714,0.400748684
176,1646.725539,0.401144096
177,977.2706892,0.418328226
