frame,length,angle
350,258.4143959,-0.104674387
351,465.5856527,-0.192340843
353,187.4593289,-0.435015817
354,165.4962235,-0.539383231
355,222.5039325,-0.612935092
356,239.1756677,-0.699556226
357,237.5878785,-0.785398163
358,237.7666924,-0.871750054
359,292.8002732,-0.925929099
360,524.2375416,-0.996020465
361,797.2314595,-1.063941487
362,844.3820225,-1.117211937
363,851.7892932,-1.169141773
364,890.1247104,-1.204267758
365,889.2704875,-1.239799948
366,887.9194783,-1.273622227
367,653.5334727,-1.274209869
368,681.2826139,-1.326173662
369,1018.165016,-1.326770498
370,1105.1846,-1.344472216
371,1101.062214,-1.344542067
372,1103.235696,-1.344065418
373,900.9372897,-1.344663036
374,973.7812896,-1.327062993
375,649.2680494,-1.326564768
376,1072.017257,-1.273531878
377,1128.677545,-1.238679094
378,707.764085,-1.205245539
379,890.7884148,-1.169442262
380,798.7640453,-1.117226764
381,581.8539336,-1.117140699
382,273.0567707,-1.015302592
383,348.1738072,-0.958893892
384,277.9946043,-0.889875688
385,210.0404723,-0.80223159
386,156.4640534,-0.73566545
387,137.8005806,-0.646403858
388,147.3397435,-0.557879891
389,124.8118584,-0.438563266
390,136.6930869,-0.398167584
392,450.4275746,-0.140327197
393,329.5603131,-0.124731359
394,291.0429522,-0.01718044
398,159.8155186,0.418859654
399,157.4357012,0.5404195
400,158.2182038,0.628331602
401,462.4478349,0.785398163
402,487.6720209,0.855052737
403,511.2025039,0.924165338
404,501.9770911,1.028668594
405,607.0593052,1.08209869
406,619.5643631,1.151916475
407,708.2125387,1.134936888
408,808.4219195,1.205221071
409,605.9191365,1.239651477
410,661.7620418,1.345243372
411,729.7924362,1.362382669
412,740.201324,1.43119197
413,907.98348,1.465977035
414,908.2576727,1.500273299
415,967.3453365,1.518050266
416,965.3481237,1.517941038
417,1074.637148,1.536359295
418,1072.673296,1.535363402
419,1070.639529,1.53623066
420,953.6063129,1.535134642
421,1031.414563,1.518417097
422,910.4339625,1.48391526
423,904.8955741,1.466729198
424,637.5303914,1.465508879
425,785.8574934,1.396861265
426,1003.78683,1.3620687
427,946.2668757,1.308900539
428,1004.054281,1.256919625
429,487.0615977,1.15215507
430,566.2596578,1.150599613
431,607.9424315,1.082870928
432,634.3027668,1.012531236
433,387.001292,0.924711244
434,537.2466845,0.853892432
435,282.2853167,0.752828231
436,178.5077029,0.67824049
437,154.7772593,0.573666668
438,178.058979,0.491278766
442,240.1332963,0.033320996
443,258.6271447,-0.069654574
444,311.8878003,-0.17727249
445,466.0922655,-0.174672199
447,159.9312352,-0.404891786
448,172.0377865,-0.52347197
449,200.2498439,-0.593542713
450,247.3863375,-0.682316555
451,208.6264605,-0.768450634
452,255.6188569,-0.837981225
453,329.8620924,-0.907891953
454,786.5773961,-0.977152034
455,523.7174811,-1.064439662
456,539.0593659,-1.082257594
457,880.4476134,-1.134580859
458,864.973988,-1.186855013
459,759.125813,-1.187354537
460,840.5676653,-1.240016672
461,898.3596162,-1.27368867
462,1066.330624,-1.291466139
463,873.9937071,-1.308056556
464,1073.358281,-1.309773843
465,971.261036,-1.308336927
466,988.4583957,-1.309868096
467,1072.650922,-1.308632562
468,1117.291368,-1.291513142
469,900.5648228,-1.273277067
470,1135.947182,-1.239023836
471,788.5334489,-1.203713543
472,752.7848298,-1.169567528
473,879.1188771,-1.135131234
474,657.8730881,-1.098991183
475,505.3711507,-1.098299391
476,331.7303122,-0.99366286
477,326.4000613,-0.926682473
478,213.8457388,-0.838328809
479,165.5596569,-0.75122344
480,166.3309953,-0.683191445
481,184.0244549,-0.627198205
482,164.638999,-0.542502831
