38.700001,14.3,24.400001,13793.0,114.14746287763701,22.285734622618406
45.5,32.099998,13.400002,22596.0,114.13632678236202,22.284329739500617
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
38.700001,14.3,24.400001,13793.0,114.14746287763701,22.285734622618406
66.5,45.5,21.0,22596.0,114.13651080567573,22.284331566145966
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
38.700001,14.3,24.400001,13793.0,114.14746287763701,22.285734622618406
45.5,32.099998,13.400002,22596.0,114.13632678236202,22.284329739500617
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
38.700001,14.3,24.400001,13793.0,114.14746287763701,22.285734622618406
66.5,45.5,21.0,22596.0,114.13651080567573,22.284331566145966
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
66.5,45.5,21.0,22596.0,114.13651080567573,22.284331566145966
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
45.5,32.099998,13.400002,22596.0,114.13632678236202,22.284329739500617
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
66.5,45.5,21.0,22596.0,114.13651080567573,22.284331566145966
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
35.099998,4.8,30.299998,20654.0,114.13915760667417,22.286848474158287
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
145.699997,28.5,117.199997,18750.0,114.13322734390313,22.287171962244276
32.099998,12.0,20.099998,20371.0,114.14329624132311,22.286321079139288
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
28.5,3.9,24.6,18750.0,114.13312339147271,22.287094383770402
37.599998,16.0,21.599998,17091.0,114.13925583912977,22.286050472841673
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
28.5,3.9,24.6,18750.0,114.13312339147271,22.287094383770402
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
28.5,3.9,24.6,18750.0,114.13312339147271,22.287094383770402
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
145.699997,28.5,117.199997,18750.0,114.13322734390313,22.287171962244276
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
28.5,3.9,24.6,18750.0,114.13312339147271,22.287094383770402
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
28.5,3.9,24.6,18750.0,114.13312339147271,22.287094383770402
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
28.5,3.9,24.6,18750.0,114.13312339147271,22.287094383770402
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
23.6,5.8,17.8,19918.0,114.12654330267392,22.282245624862444
145.699997,28.5,117.199997,18750.0,114.13322734390313,22.287171962244276
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
28.5,3.9,24.6,18750.0,114.13312339147271,22.287094383770402
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
76.699997,18.4,58.299997,17157.0,114.14985688254599,22.28468284120362
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
76.699997,18.4,58.299997,17157.0,114.14985688254599,22.28468284120362
54.400002,40.099998,14.300004000000001,21223.0,114.1314449932557,22.282691464646078
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
58.700001,27.4,31.300001,18167.0,114.15060428086268,22.28383853899455
76.699997,18.4,58.299997,17157.0,114.14985688254599,22.28468284120362
14.0,7.0,7.0,17221.0,114.13500296311067,22.285646412968855
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
58.700001,27.4,31.300001,18167.0,114.15060428086268,22.28383853899455
76.699997,18.4,58.299997,17157.0,114.14985688254599,22.28468284120362
14.0,7.0,7.0,17221.0,114.13500296311067,22.285646412968855
154.899994,22.9,131.999994,18545.0,114.12388768511887,22.28142321881137
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
58.700001,27.4,31.300001,18167.0,114.15060428086268,22.28383853899455
76.699997,18.4,58.299997,17157.0,114.14985688254599,22.28468284120362
14.0,7.0,7.0,17221.0,114.13500296311067,22.285646412968855
41.299999,21.700001,19.599998,18545.0,114.12395612082162,22.281516215998913
138.399994,50.0,88.39999399999999,17284.0,114.15150162273837,22.282971457970056
154.600006,20.4,134.200006,19215.0,114.12865814579378,22.282506893767106
149.600006,20.200001,129.40000500000002,18442.0,114.12950363567666,22.28244047557286
